cve	epss	percentile
cve	epss	percentile
cve	epss	percentile
cve	epss	percentile
cve	epss	percentile
cve	epss	percentile
CVE-2013-0001,0.20139,0.95114		
CVE-2013-0002,0.58748,0.9805		
CVE-2013-0003,0.5886,0.98055		
CVE-2013-0004,0.10129,0.92636		
CVE-2013-0005,0.68306,0.98472		
CVE-2013-0006,0.57843,0.98002		
CVE-2013-0007,0.26376,0.95964		
CVE-2013-0008,0.14963,0.94137		
CVE-2013-0009,0.24926,0.95793		
CVE-2013-0010,0.24926,0.95793		
CVE-2013-0011,0.36315,0.96848		
CVE-2013-0013,0.15613,0.94274		
CVE-2013-0015,0.12679,0.93555		
CVE-2013-0018,0.4569,0.97405		
CVE-2013-0019,0.22009,0.9539		
CVE-2013-0020,0.39006,0.97042		
CVE-2013-0021,0.37408,0.96928		
CVE-2013-0022,0.31014,0.96435		
CVE-2013-0023,0.55123,0.97868		
CVE-2013-0024,0.4569,0.97405		
CVE-2013-0025,0.86052,0.99321		
CVE-2013-0026,0.4569,0.97405		
CVE-2013-0027,0.4569,0.97405		
CVE-2013-0028,0.4569,0.97405		
CVE-2013-0029,0.51589,0.97707		
CVE-2013-0030,0.29126,0.96255		
CVE-2013-0073,0.53184,0.97775		
CVE-2013-0074,0.93054,0.99767		
CVE-2013-0075,0.87664,0.99405		
CVE-2013-0076,0.008,0.72767		
CVE-2013-0077,0.51863,0.97721		
CVE-2013-0078,0.00352,0.5665		
CVE-2013-0079,0.59512,0.98084		
CVE-2013-0080,0.41937,0.97209		
CVE-2013-0081,0.60252,0.9812		
CVE-2013-0082,0.47766,0.97511		
CVE-2013-0083,0.37867,0.96957		
CVE-2013-0084,0.28777,0.96228		
CVE-2013-0085,0.68083,0.98463		
CVE-2013-0086,0.24539,0.95754		
CVE-2013-0087,0.53732,0.97804		
CVE-2013-0088,0.36834,0.96881		
CVE-2013-0089,0.53732,0.97804		
CVE-2013-0090,0.11055,0.93035		
CVE-2013-0091,0.36834,0.96881		
CVE-2013-0092,0.36834,0.96881		
CVE-2013-0093,0.53732,0.97804		
CVE-2013-0094,0.53732,0.97804		
CVE-2013-0095,0.29252,0.96267		
CVE-2013-0096,0.43128,0.97277		
CVE-2013-0107,0.00566,0.67161		
CVE-2013-0108,0.61426,0.98183		
CVE-2013-0109,0.05151,0.89285		
CVE-2013-0110,0.00137,0.34837		
CVE-2013-0111,0.00137,0.34837		
CVE-2013-0113,0.0357,0.87054		
CVE-2013-0118,0.00601,0.68199		
CVE-2013-0120,0.00472,0.63362		
CVE-2013-0122,0.00206,0.43342		
CVE-2013-0123,0.00629,0.69022		
CVE-2013-0124,0.00556,0.66825		
CVE-2013-0125,0.00845,0.73571		
CVE-2013-0126,0.00907,0.74486		
CVE-2013-0127,0.01074,0.76537		
CVE-2013-0128,0.00338,0.55698		
CVE-2013-0129,0.00212,0.44011		
CVE-2013-0130,0.00771,0.72228		
CVE-2013-0131,0.05221,0.89373		
CVE-2013-0132,0.0047,0.63297		
CVE-2013-0133,0.00054,0.16916		
CVE-2013-0134,0.00339,0.5575		
CVE-2013-0135,0.01235,0.78077		
CVE-2013-0136,0.50759,0.97664		
CVE-2013-0137,0.62938,0.98241		
CVE-2013-0138,0.05003,0.891		
CVE-2013-0139,0.00472,0.63362		
CVE-2013-0140,0.04854,0.88928		
CVE-2013-0141,0.00226,0.45501		
CVE-2013-0142,0.00338,0.55698		
CVE-2013-0143,0.09715,0.92455		
CVE-2013-0144,0.00074,0.23135		
CVE-2013-0145,0.25109,0.95813		
CVE-2013-0148,0.00138,0.35078		
CVE-2013-0149,0.00998,0.75725		
CVE-2013-0150,0.01384,0.79244		
CVE-2013-0151,0.00127,0.33427		
CVE-2013-0152,0.00053,0.16558		
CVE-2013-0153,0.00119,0.32143		
CVE-2013-0154,0.00073,0.22998		
CVE-2013-0155,0.13405,0.93761		
CVE-2013-0156,0.93121,0.99777		
CVE-2013-0157,0.00058,0.18305		
CVE-2013-0158,0.00653,0.69643		
CVE-2013-0159,0.00039,0.11035		
CVE-2013-0160,0.00231,0.45961		
CVE-2013-0161,0.00309,0.53377		
CVE-2013-0162,0.00063,0.19984		
CVE-2013-0163,0.00122,0.32645		
CVE-2013-0164,0.00056,0.17689		
CVE-2013-0165,0.00345,0.56146		
CVE-2013-0166,0.05333,0.89484		
CVE-2013-0167,0.00096,0.28226		
CVE-2013-0168,0.00572,0.67379		
CVE-2013-0169,0.01291,0.78536		
CVE-2013-0170,0.2022,0.9513		
CVE-2013-0171,0.02006,0.82664		
CVE-2013-0172,0.00206,0.43291		
CVE-2013-0173,0.00255,0.48788		
CVE-2013-0174,0.0025,0.48334		
CVE-2013-0175,0.01008,0.75828		
CVE-2013-0176,0.01138,0.77193		
CVE-2013-0177,0.0123,0.78038		
CVE-2013-0178,0.0014,0.35262		
CVE-2013-0179,0.01337,0.78868		
CVE-2013-0180,0.00045,0.13275		
CVE-2013-0181,0.00503,0.64736		
CVE-2013-0182,0.00357,0.56993		
CVE-2013-0183,0.01939,0.82356		
CVE-2013-0184,0.00707,0.70903		
CVE-2013-0185,0.00201,0.42659		
CVE-2013-0186,0.00399,0.59532		
CVE-2013-0187,0.00391,0.59083		
CVE-2013-0189,0.72194,0.98644		
CVE-2013-0190,0.00048,0.14759		
CVE-2013-0191,0.01332,0.78835		
CVE-2013-0192,0.07234,0.91096		
CVE-2013-0193,0.00472,0.63349		
CVE-2013-0194,0.00472,0.63349		
CVE-2013-0195,0.00472,0.63349		
CVE-2013-0196,0.00072,0.226		
CVE-2013-0197,0.00407,0.60032		
CVE-2013-0198,0.00076,0.23546		
CVE-2013-0199,0.00435,0.61696		
CVE-2013-0200,0.00055,0.17163		
CVE-2013-0201,0.00421,0.60888		
CVE-2013-0202,0.00402,0.59691		
CVE-2013-0203,0.00236,0.46531		
CVE-2013-0204,0.00485,0.6406		
CVE-2013-0205,0.00171,0.39266		
CVE-2013-0206,0.0149,0.80014		
CVE-2013-0207,0.00142,0.35663		
CVE-2013-0208,0.01145,0.77257		
CVE-2013-0209,0.80627,0.9906		
CVE-2013-0210,0.00812,0.72961		
CVE-2013-0211,0.01196,0.77709		
CVE-2013-0212,0.01144,0.77251		
CVE-2013-0213,0.04073,0.87893		
CVE-2013-0214,0.01918,0.82287		
CVE-2013-0215,0.00218,0.44589		
CVE-2013-0216,0.00133,0.34312		
CVE-2013-0217,0.00232,0.46019		
CVE-2013-0218,0.0007,0.22007		
CVE-2013-0219,0.00064,0.20205		
CVE-2013-0220,0.01922,0.82302		
CVE-2013-0221,0.07629,0.91363		
CVE-2013-0222,0.00063,0.20026		
CVE-2013-0223,0.00062,0.19796		
CVE-2013-0224,0.00058,0.18293		
CVE-2013-0225,0.00335,0.55493		
CVE-2013-0226,0.00366,0.57601		
CVE-2013-0227,0.00201,0.42683		
CVE-2013-0228,0.00091,0.27245		
CVE-2013-0229,0.7145,0.98613		
CVE-2013-0230,0.77379,0.989		
CVE-2013-0231,0.00084,0.25563		
CVE-2013-0232,0.7823,0.98941		
CVE-2013-0233,0.68788,0.985		
CVE-2013-0234,0.00545,0.66449		
CVE-2013-0235,0.5836,0.98031		
CVE-2013-0236,0.00418,0.60646		
CVE-2013-0237,0.0043,0.61366		
CVE-2013-0238,0.39225,0.97056		
CVE-2013-0239,0.04757,0.8881		
CVE-2013-0240,0.00476,0.63629		
CVE-2013-0241,0.00059,0.18534		
CVE-2013-0242,0.02668,0.84971		
CVE-2013-0243,0.00367,0.57644		
CVE-2013-0244,0.00443,0.62135		
CVE-2013-0245,0.00412,0.60376		
CVE-2013-0246,0.00432,0.61483		
CVE-2013-0247,0.0296,0.85723		
CVE-2013-0248,0.00071,0.22319		
CVE-2013-0249,0.53697,0.978		
CVE-2013-0250,0.00764,0.72097		
CVE-2013-0251,0.10014,0.9259		
CVE-2013-0252,0.01679,0.81129		
CVE-2013-0253,0.00746,0.71751		
CVE-2013-0254,0.00056,0.17459		
CVE-2013-0255,0.03086,0.86039		
CVE-2013-0256,0.02099,0.83076		
CVE-2013-0257,0.0025,0.48334		
CVE-2013-0258,0.00265,0.49798		
CVE-2013-0259,0.00175,0.39773		
