cve	epss	percentile
cve	epss	percentile
cve	epss	percentile
cve	epss	percentile
cve	epss	percentile
CVE-2021-0001,0.00129,0.33755		
CVE-2021-0002,0.00069,0.21782		
CVE-2021-0003,0.0006,0.19027		
CVE-2021-0004,0.00135,0.3466		
CVE-2021-0005,0.0014,0.35299		
CVE-2021-0006,0.00134,0.34467		
CVE-2021-0007,0.00134,0.34467		
CVE-2021-0008,0.00134,0.34467		
CVE-2021-0009,0.00434,0.61651		
CVE-2021-0012,0.0017,0.39201		
CVE-2021-0013,0.00286,0.51601		
CVE-2021-0051,0.00049,0.15018		
CVE-2021-0052,0.00049,0.15249		
CVE-2021-0053,0.00184,0.40748		
CVE-2021-0054,0.00056,0.17429		
CVE-2021-0055,0.00037,0.10319		
CVE-2021-0056,0.00037,0.10319		
CVE-2021-0057,0.00071,0.22462		
CVE-2021-0058,0.00037,0.10319		
CVE-2021-0060,0.00163,0.38334		
CVE-2021-0061,0.00148,0.36492		
CVE-2021-0062,0.00058,0.18071		
CVE-2021-0063,0.00184,0.40744		
CVE-2021-0064,0.00089,0.26772		
CVE-2021-0065,0.00089,0.26772		
CVE-2021-0066,0.00372,0.57881		
CVE-2021-0067,0.00056,0.17429		
CVE-2021-0069,0.00178,0.40143		
CVE-2021-0070,0.00113,0.31235		
CVE-2021-0071,0.00123,0.32845		
CVE-2021-0072,0.00129,0.33755		
CVE-2021-0073,0.00058,0.18071		
CVE-2021-0074,0.00037,0.10319		
CVE-2021-0075,0.00122,0.32735		
CVE-2021-0076,0.00122,0.32735		
CVE-2021-0077,0.00037,0.10319		
CVE-2021-0078,0.0021,0.43723		
CVE-2021-0079,0.00184,0.40744		
CVE-2021-0082,0.00162,0.38156		
CVE-2021-0083,0.00049,0.15018		
CVE-2021-0084,0.00058,0.18071		
CVE-2021-0086,0.00076,0.23785		
CVE-2021-0089,0.00044,0.12914		
CVE-2021-0090,0.00131,0.33957		
CVE-2021-0091,0.00229,0.45787		
CVE-2021-0092,0.00055,0.17186		
CVE-2021-0093,0.00035,0.08893		
CVE-2021-0094,0.00062,0.19573		
CVE-2021-0095,0.00082,0.25072		
CVE-2021-0096,0.0005,0.15473		
CVE-2021-0097,0.00261,0.49299		
CVE-2021-0098,0.00058,0.18071		
CVE-2021-0099,0.00165,0.38528		
CVE-2021-0100,0.00039,0.11002		
CVE-2021-0101,0.0014,0.35231		
CVE-2021-0102,0.00037,0.10319		
CVE-2021-0103,0.00129,0.33762		
CVE-2021-0104,0.00103,0.29438		
CVE-2021-0105,0.00074,0.23265		
CVE-2021-0106,0.00039,0.11002		
CVE-2021-0107,0.00129,0.33762		
CVE-2021-0108,0.00068,0.21372		
CVE-2021-0109,0.00037,0.10319		
CVE-2021-0110,0.00063,0.19932		
CVE-2021-0111,0.00129,0.33762		
CVE-2021-0112,0.00058,0.18071		
CVE-2021-0113,0.00121,0.32448		
CVE-2021-0114,0.00064,0.20389		
CVE-2021-0115,0.00137,0.34945		
CVE-2021-0116,0.00165,0.38528		
CVE-2021-0117,0.00165,0.38528		
CVE-2021-0118,0.00129,0.33762		
CVE-2021-0119,0.00129,0.33762		
CVE-2021-0120,0.00179,0.40195		
CVE-2021-0121,0.00148,0.36492		
CVE-2021-0124,0.00165,0.38528		
CVE-2021-0125,0.00165,0.38528		
CVE-2021-0126,0.00089,0.26802		
CVE-2021-0127,0.00065,0.20561		
CVE-2021-0129,0.00133,0.34397		
CVE-2021-0131,0.00328,0.54829		
CVE-2021-0132,0.0026,0.49204		
CVE-2021-0133,0.00267,0.49956		
CVE-2021-0134,0.0026,0.49204		
CVE-2021-0135,0.00133,0.34295		
CVE-2021-0143,0.00037,0.10319		
CVE-2021-0144,0.00087,0.26257		
CVE-2021-0145,0.00121,0.32571		
CVE-2021-0146,0.00162,0.38222		
CVE-2021-0147,0.00048,0.14906		
CVE-2021-0148,0.00124,0.3304		
CVE-2021-0151,0.00058,0.18071		
CVE-2021-0152,0.00024,0.04735		
CVE-2021-0153,0.00123,0.3281		
CVE-2021-0154,0.0009,0.27097		
CVE-2021-0155,0.00075,0.23473		
CVE-2021-0156,0.00122,0.32721		
CVE-2021-0157,0.16957,0.94551		
CVE-2021-0158,0.03467,0.86873		
CVE-2021-0159,0.0009,0.27097		
CVE-2021-0160,0.00068,0.21372		
CVE-2021-0161,0.0015,0.36804		
CVE-2021-0162,0.00437,0.61815		
CVE-2021-0163,0.00437,0.61815		
CVE-2021-0164,0.00334,0.55406		
CVE-2021-0165,0.00348,0.5641		
CVE-2021-0166,0.0015,0.36804		
CVE-2021-0167,0.0015,0.36804		
CVE-2021-0168,0.0015,0.36804		
CVE-2021-0169,0.00168,0.38897		
CVE-2021-0170,0.00129,0.33755		
CVE-2021-0171,0.00129,0.33755		
CVE-2021-0172,0.00348,0.5641		
CVE-2021-0173,0.00348,0.5641		
CVE-2021-0174,0.00348,0.5641		
CVE-2021-0175,0.00348,0.5641		
CVE-2021-0176,0.0014,0.35299		
CVE-2021-0177,0.00348,0.5641		
CVE-2021-0178,0.00348,0.5641		
CVE-2021-0179,0.0035,0.56533		
CVE-2021-0180,0.00147,0.36421		
CVE-2021-0182,0.00165,0.38587		
CVE-2021-0183,0.00472,0.63386		
CVE-2021-0185,0.00031,0.07283		
CVE-2021-0186,0.00063,0.20009		
CVE-2021-0187,0.00033,0.07852		
CVE-2021-0188,0.00079,0.24424		
CVE-2021-0189,0.00079,0.24424		
CVE-2021-0190,0.00079,0.24424		
CVE-2021-0193,0.00083,0.25505		
CVE-2021-0194,0.00178,0.40099		
CVE-2021-0196,0.00058,0.18071		
CVE-2021-0197,0.00052,0.16119		
CVE-2021-0198,0.00052,0.16119		
CVE-2021-0199,0.00038,0.10725		
CVE-2021-0200,0.0008,0.24678		
CVE-2021-0202,0.00389,0.58919		
CVE-2021-0203,0.00389,0.58919		
CVE-2021-0204,0.00088,0.26625		
CVE-2021-0205,0.00229,0.45771		
CVE-2021-0206,0.0039,0.58999		
CVE-2021-0207,0.00389,0.58919		
CVE-2021-0208,0.00167,0.38754		
CVE-2021-0209,0.00076,0.23561		
CVE-2021-0210,0.00416,0.60563		
CVE-2021-0211,0.00389,0.58919		
CVE-2021-0212,0.00103,0.29467		
CVE-2021-0214,0.00031,0.07498		
CVE-2021-0215,0.00107,0.30077		
CVE-2021-0216,0.00081,0.24847		
CVE-2021-0217,0.00107,0.30077		
CVE-2021-0218,0.00349,0.56457		
CVE-2021-0219,0.00037,0.10058		
CVE-2021-0220,0.00275,0.50615		
CVE-2021-0221,0.00081,0.24847		
CVE-2021-0222,0.00042,0.12336		
CVE-2021-0223,0.001,0.28891		
CVE-2021-0224,0.00081,0.24847		
CVE-2021-0225,0.00187,0.4117		
CVE-2021-0226,0.00536,0.6617		
CVE-2021-0227,0.01187,0.77615		
CVE-2021-0228,0.00081,0.24847		
CVE-2021-0229,0.00522,0.65635		
CVE-2021-0230,0.00389,0.58919		
CVE-2021-0231,0.00267,0.49943		
CVE-2021-0232,0.00118,0.31955		
CVE-2021-0233,0.0054,0.66285		
CVE-2021-0234,0.00268,0.49994		
CVE-2021-0235,0.00051,0.15681		
CVE-2021-0236,0.00222,0.44929		
CVE-2021-0237,0.00081,0.24847		
CVE-2021-0238,0.00045,0.1336		
CVE-2021-0239,0.002,0.42646		
CVE-2021-0240,0.00107,0.30077		
CVE-2021-0241,0.00107,0.30077		
CVE-2021-0242,0.00076,0.23561		
CVE-2021-0243,0.00078,0.24178		
CVE-2021-0244,0.00207,0.43461		
CVE-2021-0245,0.00038,0.1066		
CVE-2021-0246,0.00038,0.10762		
CVE-2021-0247,0.00231,0.45906		
CVE-2021-0248,0.0042,0.60775		
CVE-2021-0249,0.00423,0.61		
CVE-2021-0250,0.00389,0.58919		
CVE-2021-0251,0.0039,0.58999		
CVE-2021-0252,0.00157,0.37671		
CVE-2021-0253,0.00394,0.59214		
CVE-2021-0254,0.00529,0.6593		
CVE-2021-0255,0.00021,0.03823		
CVE-2021-0256,0.00035,0.08706		
CVE-2021-0257,0.00081,0.24847		
CVE-2021-0258,0.00202,0.42777		
CVE-2021-0259,0.00107,0.30077		
CVE-2021-0260,0.00877,0.74049		
