cve	epss	percentile
cve	epss	percentile
cve	epss	percentile
cve	epss	percentile
cve	epss	percentile
cve	epss	percentile
CVE-2009-0001,0.1527,0.94199		
CVE-2009-0002,0.34188,0.967		
CVE-2009-0003,0.26146,0.9594		
CVE-2009-0004,0.04966,0.89058		
CVE-2009-0005,0.04495,0.88466		
CVE-2009-0006,0.32063,0.96515		
CVE-2009-0007,0.29616,0.96302		
CVE-2009-0008,0.08111,0.91658		
CVE-2009-0009,0.02605,0.84779		
CVE-2009-0010,0.45753,0.97409		
CVE-2009-0011,0.00029,0.06567		
CVE-2009-0012,0.08389,0.91802		
CVE-2009-0013,0.0007,0.22072		
CVE-2009-0014,0.00048,0.1496		
CVE-2009-0015,0.0007,0.22072		
CVE-2009-0016,0.01435,0.79575		
CVE-2009-0017,0.0008,0.24634		
CVE-2009-0018,0.00553,0.66741		
CVE-2009-0019,0.0073,0.714		
CVE-2009-0020,0.02509,0.84493		
CVE-2009-0021,0.03366,0.8664		
CVE-2009-0022,0.04433,0.88386		
CVE-2009-0023,0.1007,0.92614		
CVE-2009-0024,0.00047,0.14257		
CVE-2009-0025,0.08238,0.91727		
CVE-2009-0026,0.28494,0.96192		
CVE-2009-0027,0.00705,0.70841		
CVE-2009-0028,0.00215,0.44278		
CVE-2009-0029,0.00043,0.1283		
CVE-2009-0030,0.01048,0.763		
CVE-2009-0031,0.00047,0.14367		
CVE-2009-0032,0.00033,0.07883		
CVE-2009-0033,0.32437,0.96548		
CVE-2009-0034,0.00069,0.21753		
CVE-2009-0035,0.00181,0.40484		
CVE-2009-0036,0.00244,0.47676		
CVE-2009-0037,0.01195,0.77703		
CVE-2009-0038,0.16672,0.94507		
CVE-2009-0039,0.04509,0.88489		
CVE-2009-0040,0.06781,0.9077		
CVE-2009-0041,0.00685,0.70409		
CVE-2009-0042,0.01153,0.77322		
CVE-2009-0043,0.22537,0.95453		
CVE-2009-0046,0.00088,0.2647		
CVE-2009-0047,0.00088,0.2647		
CVE-2009-0048,0.00088,0.2647		
CVE-2009-0049,0.0012,0.32323		
CVE-2009-0050,0.00108,0.304		
CVE-2009-0051,0.00088,0.2647		
CVE-2009-0052,0.01041,0.76223		
CVE-2009-0053,0.00278,0.50794		
CVE-2009-0054,0.00278,0.50794		
CVE-2009-0055,0.00251,0.48388		
CVE-2009-0056,0.00226,0.45445		
CVE-2009-0057,0.00529,0.65923		
CVE-2009-0058,0.00404,0.59825		
CVE-2009-0059,0.00985,0.75576		
CVE-2009-0061,0.00644,0.69393		
CVE-2009-0062,0.00546,0.66508		
CVE-2009-0063,0.00719,0.71181		
CVE-2009-0064,0.01488,0.79997		
CVE-2009-0065,0.08936,0.92079		
CVE-2009-0066,0.00629,0.69038		
CVE-2009-0068,0.01379,0.79206		
CVE-2009-0069,0.00061,0.19557		
CVE-2009-0070,0.01223,0.77978		
CVE-2009-0071,0.07151,0.91037		
CVE-2009-0072,0.09794,0.9249		
CVE-2009-0075,0.85286,0.99286		
CVE-2009-0076,0.64682,0.98317		
CVE-2009-0077,0.87884,0.99417		
CVE-2009-0078,0.01164,0.7742		
CVE-2009-0079,0.00619,0.68762		
CVE-2009-0080,0.02154,0.83309		
CVE-2009-0081,0.65032,0.98331		
CVE-2009-0082,0.00807,0.72892		
CVE-2009-0083,0.00967,0.75329		
CVE-2009-0084,0.58972,0.98058		
CVE-2009-0085,0.21096,0.9526		
CVE-2009-0086,0.496,0.97612		
CVE-2009-0087,0.64488,0.98308		
CVE-2009-0088,0.6682,0.98411		
CVE-2009-0089,0.12911,0.93621		
CVE-2009-0090,0.60932,0.98156		
CVE-2009-0091,0.56695,0.97944		
CVE-2009-0093,0.51109,0.97679		
CVE-2009-0094,0.5338,0.97783		
CVE-2009-0095,0.51148,0.97684		
CVE-2009-0096,0.61993,0.98207		
CVE-2009-0097,0.51148,0.97684		
CVE-2009-0098,0.60252,0.98119		
CVE-2009-0099,0.71059,0.98596		
CVE-2009-0100,0.63802,0.98277		
CVE-2009-0102,0.66297,0.9839		
CVE-2009-0103,0.0202,0.82725		
CVE-2009-0104,0.00138,0.3507		
CVE-2009-0105,0.01017,0.75941		
CVE-2009-0106,0.00202,0.42808		
CVE-2009-0107,0.01346,0.78965		
CVE-2009-0108,0.02635,0.84861		
CVE-2009-0109,0.00169,0.39074		
CVE-2009-0110,0.00169,0.39074		
CVE-2009-0111,0.00169,0.39074		
CVE-2009-0112,0.00236,0.46532		
CVE-2009-0113,0.00094,0.27861		
CVE-2009-0114,0.17301,0.9463		
CVE-2009-0115,0.00084,0.25588		
CVE-2009-0119,0.29071,0.96252		
CVE-2009-0120,0.09778,0.92484		
CVE-2009-0121,0.00122,0.32704		
CVE-2009-0122,0.00053,0.16569		
CVE-2009-0123,0.00529,0.65905		
CVE-2009-0124,0.0013,0.33951		
CVE-2009-0125,0.00187,0.41092		
CVE-2009-0126,0.00502,0.64702		
CVE-2009-0127,0.00083,0.25246		
CVE-2009-0128,0.00078,0.24089		
CVE-2009-0129,0.00075,0.23425		
CVE-2009-0130,0.00082,0.25157		
CVE-2009-0131,0.00047,0.14272		
CVE-2009-0132,0.00107,0.30106		
CVE-2009-0133,0.72395,0.98655		
CVE-2009-0134,0.05285,0.89445		
CVE-2009-0135,0.04525,0.88509		
CVE-2009-0136,0.12412,0.93482		
CVE-2009-0137,0.00652,0.69622		
CVE-2009-0138,0.01864,0.82035		
CVE-2009-0139,0.00731,0.71434		
CVE-2009-0140,0.00395,0.5928		
CVE-2009-0141,0.00047,0.14306		
CVE-2009-0142,0.00055,0.17414		
CVE-2009-0143,0.00708,0.70934		
CVE-2009-0144,0.00284,0.51356		
CVE-2009-0145,0.03979,0.87745		
CVE-2009-0146,0.0217,0.83376		
CVE-2009-0147,0.02257,0.83659		
CVE-2009-0148,0.10753,0.92887		
CVE-2009-0149,0.00117,0.31757		
CVE-2009-0150,0.00164,0.38481		
CVE-2009-0151,0.00055,0.17173		
CVE-2009-0152,0.00478,0.63744		
CVE-2009-0153,0.04875,0.88951		
CVE-2009-0154,0.16284,0.94423		
CVE-2009-0155,0.04225,0.88115		
CVE-2009-0156,0.00769,0.72187		
CVE-2009-0157,0.01234,0.78064		
CVE-2009-0158,0.01646,0.80931		
CVE-2009-0159,0.13083,0.93675		
CVE-2009-0160,0.01602,0.80677		
CVE-2009-0161,0.00181,0.40481		
CVE-2009-0162,0.0195,0.82406		
CVE-2009-0163,0.05696,0.89876		
CVE-2009-0164,0.04048,0.8786		
CVE-2009-0165,0.03195,0.86271		
CVE-2009-0166,0.05539,0.89703		
CVE-2009-0167,0.00058,0.18506		
CVE-2009-0168,0.00062,0.19777		
CVE-2009-0169,0.01611,0.80734		
CVE-2009-0170,0.00802,0.72813		
CVE-2009-0171,0.0094,0.74971		
CVE-2009-0172,0.05717,0.89897		
CVE-2009-0173,0.01617,0.80775		
CVE-2009-0174,0.26461,0.95978		
CVE-2009-0175,0.07055,0.90971		
CVE-2009-0176,0.05801,0.89979		
CVE-2009-0177,0.09356,0.9229		
CVE-2009-0178,0.01029,0.76073		
CVE-2009-0179,0.02143,0.83248		
CVE-2009-0180,0.00477,0.63688		
CVE-2009-0181,0.00357,0.57021		
CVE-2009-0182,0.05708,0.89888		
CVE-2009-0183,0.7952,0.99006		
CVE-2009-0184,0.59138,0.98065		
CVE-2009-0185,0.28197,0.96162		
CVE-2009-0186,0.05642,0.89811		
CVE-2009-0187,0.71807,0.98627		
CVE-2009-0188,0.09031,0.92128		
CVE-2009-0191,0.00853,0.73703		
CVE-2009-0192,0.12568,0.93531		
CVE-2009-0193,0.13522,0.93792		
CVE-2009-0194,0.01324,0.78776		
CVE-2009-0195,0.10286,0.92698		
CVE-2009-0196,0.12164,0.93415		
CVE-2009-0197,0.06275,0.90367		
CVE-2009-0198,0.06747,0.90748		
CVE-2009-0199,0.10861,0.92956		
CVE-2009-0200,0.10842,0.92946		
CVE-2009-0201,0.13145,0.93691		
CVE-2009-0202,0.47529,0.97502		
CVE-2009-0204,0.00775,0.72318		
CVE-2009-0206,0.00063,0.20159		
CVE-2009-0207,0.00042,0.12161		
CVE-2009-0208,0.04177,0.88054		
