cve	epss	percentile
CVE-2015-0001,0.00548,0.66573		
CVE-2015-0002,0.44232,0.97336		
CVE-2015-0003,0.26942,0.96029		
CVE-2015-0004,0.20437,0.95167		
CVE-2015-0005,0.01045,0.7626		
CVE-2015-0006,0.12799,0.93587		
CVE-2015-0008,0.12492,0.93511		
CVE-2015-0009,0.00813,0.72987		
CVE-2015-0010,0.01313,0.78683		
CVE-2015-0011,0.00628,0.69003		
CVE-2015-0012,0.03941,0.8769		
CVE-2015-0014,0.80777,0.99067		
CVE-2015-0015,0.46585,0.97463		
CVE-2015-0016,0.91992,0.99673		
CVE-2015-0017,0.24067,0.95686		
CVE-2015-0018,0.24067,0.95686		
CVE-2015-0019,0.2961,0.96302		
CVE-2015-0020,0.24067,0.95686		
CVE-2015-0021,0.24067,0.95686		
CVE-2015-0022,0.24067,0.95686		
CVE-2015-0023,0.14058,0.93925		
CVE-2015-0025,0.24067,0.95686		
CVE-2015-0026,0.24067,0.95686		
CVE-2015-0027,0.24067,0.95686		
CVE-2015-0028,0.24067,0.95686		
CVE-2015-0029,0.24067,0.95686		
CVE-2015-0030,0.24067,0.95686		
CVE-2015-0031,0.24067,0.95686		
CVE-2015-0032,0.18901,0.94926		
CVE-2015-0035,0.24067,0.95686		
CVE-2015-0036,0.24067,0.95686		
CVE-2015-0037,0.21227,0.95278		
CVE-2015-0038,0.24067,0.95686		
CVE-2015-0039,0.24067,0.95686		
CVE-2015-0040,0.4919,0.97589		
CVE-2015-0041,0.24067,0.95686		
CVE-2015-0042,0.24067,0.95686		
CVE-2015-0043,0.24067,0.95686		
CVE-2015-0044,0.24067,0.95686		
CVE-2015-0045,0.24067,0.95686		
CVE-2015-0046,0.24067,0.95686		
CVE-2015-0048,0.24067,0.95686		
CVE-2015-0049,0.24067,0.95686		
CVE-2015-0050,0.51421,0.97696		
CVE-2015-0051,0.26442,0.95974		
CVE-2015-0052,0.24067,0.95686		
CVE-2015-0053,0.24067,0.95686		
CVE-2015-0054,0.09227,0.9223		
CVE-2015-0055,0.09227,0.9223		
CVE-2015-0056,0.24067,0.95686		
CVE-2015-0057,0.8037,0.99044		
CVE-2015-0058,0.10644,0.92847		
CVE-2015-0059,0.4257,0.97251		
CVE-2015-0060,0.02894,0.8557		
CVE-2015-0061,0.22562,0.95456		
CVE-2015-0062,0.01449,0.79657		
CVE-2015-0063,0.3411,0.96693		
CVE-2015-0064,0.66307,0.9839		
CVE-2015-0065,0.68596,0.98491		
CVE-2015-0066,0.24067,0.95686		
CVE-2015-0067,0.24067,0.95686		
CVE-2015-0068,0.2961,0.96302		
CVE-2015-0069,0.26442,0.95974		
CVE-2015-0070,0.25225,0.95825		
CVE-2015-0071,0.29609,0.96301		
CVE-2015-0072,0.80603,0.99059		
CVE-2015-0073,0.0543,0.89588		
CVE-2015-0074,0.14537,0.94036		
CVE-2015-0075,0.01336,0.78864		
CVE-2015-0076,0.09496,0.92351		
CVE-2015-0077,0.05158,0.89295		
CVE-2015-0078,0.06256,0.9035		
CVE-2015-0079,0.27592,0.96093		
CVE-2015-0080,0.10387,0.92737		
CVE-2015-0081,0.65263,0.9834		
CVE-2015-0084,0.01221,0.77965		
CVE-2015-0085,0.34099,0.96692		
CVE-2015-0086,0.27375,0.96076		
CVE-2015-0087,0.19489,0.95019		
CVE-2015-0088,0.28354,0.96182		
CVE-2015-0089,0.13358,0.93749		
CVE-2015-0090,0.28354,0.96182		
CVE-2015-0091,0.28354,0.96182		
CVE-2015-0092,0.28354,0.96182		
CVE-2015-0093,0.28354,0.96182		
CVE-2015-0094,0.02669,0.84973		
CVE-2015-0095,0.04408,0.88349		
CVE-2015-0096,0.88654,0.99454		
CVE-2015-0097,0.76178,0.98839		
CVE-2015-0098,0.0075,0.71826		
CVE-2015-0099,0.24067,0.95686		
CVE-2015-0100,0.22819,0.95493		
CVE-2015-0101,0.00224,0.45157		
CVE-2015-0102,0.00419,0.60764		
CVE-2015-0103,0.00176,0.39863		
CVE-2015-0104,0.02037,0.82796		
CVE-2015-0105,0.00352,0.5666		
CVE-2015-0106,0.00271,0.50274		
CVE-2015-0107,0.07172,0.91052		
CVE-2015-0108,0.00236,0.46559		
CVE-2015-0109,0.00166,0.38697		
CVE-2015-0110,0.0009,0.2688		
CVE-2015-0112,0.00206,0.43349		
CVE-2015-0113,0.00225,0.45268		
CVE-2015-0114,0.00083,0.25508		
CVE-2015-0115,0.00087,0.26457		
CVE-2015-0116,0.0018,0.40378		
CVE-2015-0117,0.13677,0.93832		
CVE-2015-0118,0.00207,0.43411		
CVE-2015-0119,0.03826,0.87488		
CVE-2015-0120,0.00637,0.69214		
CVE-2015-0121,0.00193,0.41843		
CVE-2015-0122,0.00227,0.45549		
CVE-2015-0123,0.00227,0.45549		
CVE-2015-0124,0.00227,0.45549		
CVE-2015-0125,0.00166,0.38697		
CVE-2015-0126,0.00191,0.4158		
CVE-2015-0127,0.00137,0.3493		
CVE-2015-0128,0.00201,0.42709		
CVE-2015-0129,0.00201,0.42709		
CVE-2015-0130,0.00166,0.38697		
CVE-2015-0131,0.00166,0.38697		
CVE-2015-0132,0.00533,0.66063		
CVE-2015-0133,0.00629,0.69025		
CVE-2015-0134,0.19248,0.94982		
CVE-2015-0135,0.35263,0.96778		
CVE-2015-0136,0.00118,0.31968		
CVE-2015-0137,0.0017,0.39129		
CVE-2015-0138,0.0174,0.81426		
CVE-2015-0139,0.00188,0.41213		
CVE-2015-0140,0.01827,0.8188		
CVE-2015-0141,0.00201,0.42697		
CVE-2015-0142,0.00358,0.57074		
CVE-2015-0143,0.00158,0.37762		
CVE-2015-0144,0.00166,0.38697		
CVE-2015-0145,0.00103,0.29486		
CVE-2015-0146,0.0005,0.15663		
CVE-2015-0149,0.00154,0.37232		
CVE-2015-0150,0.00612,0.68576		
CVE-2015-0151,0.00186,0.40976		
CVE-2015-0152,0.00508,0.65022		
CVE-2015-0153,0.00448,0.62329		
CVE-2015-0156,0.00227,0.45549		
CVE-2015-0157,0.01338,0.78879		
CVE-2015-0158,0.00348,0.56422		
CVE-2015-0160,0.0101,0.75843		
CVE-2015-0161,0.00277,0.50713		
CVE-2015-0162,0.00051,0.15739		
CVE-2015-0167,0.00263,0.495		
CVE-2015-0168,0.00166,0.38697		
CVE-2015-0169,0.0018,0.40378		
CVE-2015-0170,0.0005,0.15663		
CVE-2015-0171,0.0093,0.74821		
CVE-2015-0172,0.00198,0.42359		
CVE-2015-0173,0.00151,0.36841		
CVE-2015-0174,0.00236,0.4661		
CVE-2015-0175,0.00493,0.64375		
CVE-2015-0176,0.00297,0.5248		
CVE-2015-0177,0.00188,0.41213		
CVE-2015-0178,0.00199,0.42456		
CVE-2015-0179,0.00692,0.70567		
CVE-2015-0180,0.00135,0.34651		
CVE-2015-0189,0.00572,0.67384		
CVE-2015-0192,0.02501,0.84466		
CVE-2015-0193,0.00201,0.42709		
CVE-2015-0194,0.00194,0.41925		
CVE-2015-0195,0.00236,0.46559		
CVE-2015-0196,0.00246,0.47933		
CVE-2015-0197,0.00283,0.51302		
CVE-2015-0198,0.01716,0.81312		
CVE-2015-0199,0.00195,0.41964		
CVE-2015-0200,0.00127,0.33532		
CVE-2015-0201,0.00293,0.52112		
CVE-2015-0202,0.02698,0.85054		
CVE-2015-0203,0.11164,0.93069		
CVE-2015-0204,0.92433,0.99707		
CVE-2015-0205,0.19075,0.94955		
CVE-2015-0206,0.26153,0.95941		
CVE-2015-0207,0.19659,0.95046		
CVE-2015-0208,0.2376,0.95636		
CVE-2015-0209,0.02906,0.85597		
CVE-2015-0210,0.00301,0.52742		
CVE-2015-0211,0.0032,0.54291		
CVE-2015-0212,0.00253,0.48544		
CVE-2015-0213,0.00171,0.39288		
CVE-2015-0214,0.00178,0.4014		
CVE-2015-0215,0.00295,0.52263		
CVE-2015-0216,0.00274,0.50517		
CVE-2015-0217,0.00733,0.71455		
CVE-2015-0218,0.00171,0.39288		
CVE-2015-0219,0.03722,0.87316		
CVE-2015-0220,0.02316,0.83859		
CVE-2015-0221,0.08824,0.92017		
CVE-2015-0222,0.04573,0.88573		
CVE-2015-0223,0.01344,0.78924		
CVE-2015-0224,0.5601,0.97913		
CVE-2015-0225,0.02132,0.83198		
CVE-2015-0226,0.04856,0.8893		
CVE-2015-0227,0.17743,0.94704		
CVE-2015-0228,0.15242,0.94195		
CVE-2015-0231,0.87799,0.99411		
CVE-2015-0232,0.65291,0.98343		
CVE-2015-0233,0.00071,0.22378		
CVE-2015-0234,0.00553,0.66719		
CVE-2015-0235,0.89535,0.99504		
CVE-2015-0236,0.00423,0.60966		
CVE-2015-0237,0.00649,0.69551		
CVE-2015-0238,0.00041,0.11725		
CVE-2015-0239,0.0011,0.30618		
CVE-2015-0240,0.91034,0.99597		
CVE-2015-0241,0.02204,0.83515		
CVE-2015-0242,0.03269,0.8644		
CVE-2015-0243,0.02357,0.84		
CVE-2015-0244,0.01071,0.76511		
CVE-2015-0245,0.00044,0.13077		
CVE-2015-0247,0.00101,0.29157		
CVE-2015-0248,0.15417,0.94227		
CVE-2015-0249,0.0039,0.59002		
CVE-2015-0250,0.0126,0.78279		
CVE-2015-0251,0.01473,0.79852		
CVE-2015-0252,0.26743,0.9601		
CVE-2015-0253,0.0828,0.91748		
CVE-2015-0254,0.1004,0.92601		
CVE-2015-0255,0.02471,0.84362		
CVE-2015-0257,0.00099,0.28803		
CVE-2015-0258,0.13514,0.9379		
CVE-2015-0259,0.00215,0.44267		
CVE-2015-0260,0.0026,0.49208		
CVE-2015-0261,0.01517,0.80182		
CVE-2015-0263,0.0269,0.8503		
CVE-2015-0264,0.0149,0.80008		
CVE-2015-0265,0.02013,0.82693		
CVE-2015-0266,0.00173,0.39562		
CVE-2015-0267,0.0013,0.33845		
CVE-2015-0268,0.00051,0.1573		
CVE-2015-0269,0.0046,0.62879		
CVE-2015-0270,0.00394,0.59244		
CVE-2015-0271,0.0032,0.54291		
CVE-2015-0272,0.0156,0.80436		
CVE-2015-0273,0.6406,0.9829		
CVE-2015-0274,0.00058,0.18076		
CVE-2015-0275,0.00094,0.27793		
CVE-2015-0276,0.00255,0.48828		
CVE-2015-0277,0.00532,0.66037		
CVE-2015-0278,0.02779,0.85257		
CVE-2015-0279,0.02763,0.85217		
CVE-2015-0282,0.00271,0.50238		
CVE-2015-0283,0.02424,0.84208		
CVE-2015-0284,0.00427,0.61193		
CVE-2015-0285,0.06118,0.90238		
CVE-2015-0286,0.25244,0.95827		
CVE-2015-0287,0.07216,0.91086		
CVE-2015-0288,0.05247,0.89407		
CVE-2015-0289,0.08174,0.9169		
CVE-2015-0290,0.19659,0.95046		
CVE-2015-0291,0.15621,0.94276		
CVE-2015-0292,0.07297,0.91142		
CVE-2015-0293,0.05763,0.89941		
CVE-2015-0294,0.00426,0.61135		
CVE-2015-0295,0.03526,0.86975		
CVE-2015-0296,0.00084,0.25518		
CVE-2015-0297,0.00602,0.68242		
CVE-2015-0298,0.00389,0.58955		
CVE-2015-0299,0.00224,0.45184		
CVE-2015-0301,0.074,0.91213		
CVE-2015-0302,0.03061,0.85966		
CVE-2015-0303,0.11306,0.93111		
CVE-2015-0304,0.08009,0.916		
CVE-2015-0305,0.02825,0.85377		
CVE-2015-0306,0.11306,0.93111		
CVE-2015-0307,0.06461,0.90523		
CVE-2015-0308,0.08652,0.91932		
CVE-2015-0309,0.0785,0.91496		
CVE-2015-0310,0.34447,0.96722		
CVE-2015-0311,0.9304,0.99765		
CVE-2015-0312,0.07268,0.91119		
CVE-2015-0313,0.93481,0.99808		
CVE-2015-0314,0.1143,0.93156		
CVE-2015-0315,0.02583,0.84722		
CVE-2015-0316,0.1143,0.93156		
CVE-2015-0317,0.08751,0.91983		
CVE-2015-0318,0.89185,0.99485		
CVE-2015-0319,0.08751,0.91983		
CVE-2015-0320,0.02583,0.84722		
CVE-2015-0321,0.1143,0.93156		
CVE-2015-0322,0.0664,0.9066		
CVE-2015-0323,0.07941,0.91558		
CVE-2015-0324,0.07941,0.91558		
CVE-2015-0325,0.08682,0.91947		
CVE-2015-0326,0.08682,0.91947		
CVE-2015-0327,0.07941,0.91558		
CVE-2015-0328,0.06586,0.90618		
CVE-2015-0329,0.1143,0.93156		
CVE-2015-0330,0.10662,0.92853		
CVE-2015-0331,0.09406,0.92309		
CVE-2015-0332,0.11306,0.93111		
CVE-2015-0333,0.12158,0.93409		
CVE-2015-0334,0.06661,0.90677		
