cve	epss	percentile
CVE-2003-0001,0.01617,0.80776		
CVE-2003-0002,0.12986,0.93636		
CVE-2003-0003,0.21299,0.95288		
CVE-2003-0004,0.03597,0.87092		
CVE-2003-0007,0.04077,0.87901		
CVE-2003-0009,0.14081,0.9393		
CVE-2003-0010,0.18896,0.94919		
CVE-2003-0011,0.14786,0.94091		
CVE-2003-0012,0.00059,0.18555		
CVE-2003-0013,0.00911,0.74569		
CVE-2003-0014,0.00077,0.2381		
CVE-2003-0015,0.62854,0.98238		
CVE-2003-0016,0.43366,0.9729		
CVE-2003-0017,0.04924,0.89007		
CVE-2003-0018,0.00069,0.21735		
CVE-2003-0019,0.0021,0.43706		
CVE-2003-0020,0.19383,0.95003		
CVE-2003-0021,0.00615,0.68627		
CVE-2003-0022,0.00759,0.71991		
CVE-2003-0023,0.00541,0.6633		
CVE-2003-0024,0.0067,0.70072		
CVE-2003-0025,0.018,0.81746		
CVE-2003-0026,0.12417,0.93483		
CVE-2003-0027,0.65152,0.98336		
CVE-2003-0028,0.56051,0.97916		
CVE-2003-0030,0.05687,0.89865		
CVE-2003-0031,0.00791,0.72611		
CVE-2003-0032,0.00787,0.72556		
CVE-2003-0033,0.51588,0.97706		
CVE-2003-0034,0.00149,0.36587		
CVE-2003-0035,0.00117,0.31869		
CVE-2003-0036,0.00047,0.14244		
CVE-2003-0037,0.02088,0.83021		
CVE-2003-0038,0.10629,0.92842		
CVE-2003-0039,0.03937,0.87683		
CVE-2003-0040,0.00487,0.64111		
CVE-2003-0041,0.00911,0.74546		
CVE-2003-0042,0.55831,0.97905		
CVE-2003-0043,0.02561,0.84659		
CVE-2003-0044,0.6363,0.98268		
CVE-2003-0045,0.0171,0.81279		
CVE-2003-0046,0.0009,0.26993		
CVE-2003-0047,0.00081,0.24837		
CVE-2003-0048,0.00077,0.23794		
CVE-2003-0049,0.0054,0.66297		
CVE-2003-0050,0.87791,0.99411		
CVE-2003-0051,0.00492,0.64309		
CVE-2003-0052,0.00404,0.59849		
CVE-2003-0053,0.00392,0.5913		
CVE-2003-0054,0.00874,0.74006		
CVE-2003-0055,0.02479,0.84392		
CVE-2003-0056,0.00211,0.43861		
CVE-2003-0057,0.04362,0.88289		
CVE-2003-0058,0.19337,0.94998		
CVE-2003-0059,0.03221,0.8634		
CVE-2003-0060,0.09128,0.92182		
CVE-2003-0061,0.00071,0.22542		
CVE-2003-0062,0.00063,0.20104		
CVE-2003-0063,0.01131,0.77112		
CVE-2003-0064,0.00871,0.73962		
CVE-2003-0065,0.0067,0.70072		
CVE-2003-0066,0.00706,0.70871		
CVE-2003-0067,0.00722,0.7125		
CVE-2003-0068,0.00667,0.7002		
CVE-2003-0069,0.00347,0.56367		
CVE-2003-0070,0.00635,0.6916		
CVE-2003-0071,0.00082,0.25037		
CVE-2003-0072,0.01271,0.78377		
CVE-2003-0073,0.01297,0.78573		
CVE-2003-0074,0.00853,0.73708		
CVE-2003-0075,0.0356,0.87037		
CVE-2003-0076,0.00708,0.70929		
CVE-2003-0077,0.00667,0.7002		
CVE-2003-0078,0.07933,0.91548		
