#model_version:v2026.06.15,score_date:2026-09-25T12:03:13Z
cve,epss,percentile
CVE-2017-9000,0.05673,0.92705
CVE-2017-9001,0.0731,0.94157
CVE-2017-9002,0.00922,0.58671
CVE-2017-9003,0.03583,0.88963
CVE-2017-9022,0.01731,0.76639
CVE-2017-9023,0.02222,0.81957
CVE-2017-9024,0.12199,0.96024
CVE-2017-9025,0.01636,0.75305
CVE-2017-9026,0.0159,0.74606
CVE-2017-9030,0.02101,0.80928
CVE-2017-9031,0.02499,0.84032
CVE-2017-9032,0.02459,0.83768
CVE-2017-9033,0.02287,0.82481
CVE-2017-9034,0.0598,0.93039
CVE-2017-9035,0.0361,0.89043
CVE-2017-9036,0.0052,0.41757
CVE-2017-9037,0.0248,0.83908
CVE-2017-9038,0.02109,0.80993
CVE-2017-9039,0.02065,0.80572
CVE-2017-9040,0.02065,0.80572
CVE-2017-9041,0.01921,0.79052
CVE-2017-9042,0.02063,0.80549
CVE-2017-9043,0.02129,0.81173
CVE-2017-9044,0.01623,0.75087
CVE-2017-9045,0.00265,0.16438
CVE-2017-9046,0.00569,0.44762
CVE-2017-9047,0.03185,0.8756
CVE-2017-9048,0.04848,0.91695
CVE-2017-9049,0.04626,0.91364
CVE-2017-9050,0.04626,0.91364
CVE-2017-9051,0.01906,0.7887
CVE-2017-9052,0.02653,0.85044
CVE-2017-9053,0.01737,0.76727
CVE-2017-9054,0.01792,0.77457
CVE-2017-9055,0.01743,0.76796
CVE-2017-9058,0.01538,0.73814
CVE-2017-9059,0.00368,0.28025
CVE-2017-9060,0.00411,0.32565
CVE-2017-9061,0.01925,0.7908
CVE-2017-9062,0.01775,0.77252
CVE-2017-9063,0.02004,0.79937
CVE-2017-9064,0.01742,0.76783
CVE-2017-9065,0.04079,0.90329
CVE-2017-9066,0.03672,0.89241
CVE-2017-9067,0.0082,0.55444
CVE-2017-9068,0.00686,0.50602
CVE-2017-9069,0.01865,0.78397
CVE-2017-9070,0.00563,0.44448
CVE-2017-9071,0.00649,0.48894
CVE-2017-9072,0.00936,0.59185
CVE-2017-9074,0.00419,0.3361
CVE-2017-9075,0.0038,0.29287
CVE-2017-9076,0.00366,0.27772
CVE-2017-9077,0.00724,0.52075
CVE-2017-9078,0.05467,0.92459
CVE-2017-9079,0.00308,0.21095
CVE-2017-9080,0.62308,0.99158
CVE-2017-9083,0.01118,0.64694
CVE-2017-9085,0.00888,0.57597
CVE-2017-9090,0.01306,0.69355
CVE-2017-9091,0.01306,0.69355
CVE-2017-9093,0.01279,0.68762
CVE-2017-9094,0.01286,0.68916
CVE-2017-9095,0.03663,0.89218
CVE-2017-9096,0.09565,0.95296
CVE-2017-9097,0.03731,0.89416
CVE-2017-9098,0.03569,0.88923
CVE-2017-9100,0.85453,0.99715
CVE-2017-9101,0.76742,0.99532
CVE-2017-9103,0.0205,0.8041
CVE-2017-9104,0.02356,0.83026
CVE-2017-9105,0.03603,0.89022
CVE-2017-9106,0.01876,0.78522
CVE-2017-9107,0.01848,0.78181
CVE-2017-9108,0.02186,0.81641
CVE-2017-9109,0.0205,0.8041
CVE-2017-9110,0.01725,0.76565
CVE-2017-9111,0.03192,0.87588
CVE-2017-9112,0.01866,0.78407
CVE-2017-9113,0.03143,0.87392
CVE-2017-9114,0.02001,0.79898
CVE-2017-9115,0.0331,0.88086
CVE-2017-9116,0.01851,0.78217
CVE-2017-9117,0.02221,0.81949
CVE-2017-9118,0.02954,0.86624
CVE-2017-9119,0.03558,0.88882
CVE-2017-9120,0.07562,0.94305
CVE-2017-9122,0.0654,0.93557
CVE-2017-9123,0.03828,0.89691
CVE-2017-9124,0.03828,0.89691
CVE-2017-9125,0.04911,0.91786
CVE-2017-9126,0.03972,0.90093
CVE-2017-9127,0.05095,0.92049
CVE-2017-9128,0.03828,0.89691
CVE-2017-9129,0.02508,0.84096
CVE-2017-9130,0.02932,0.86535
CVE-2017-9131,0.02577,0.84559
CVE-2017-9132,0.01118,0.64714
CVE-2017-9133,0.01336,0.70011
CVE-2017-9134,0.01191,0.66643
CVE-2017-9135,0.01336,0.70011
CVE-2017-9136,0.00819,0.55384
CVE-2017-9137,0.00808,0.55025
CVE-2017-9138,0.00688,0.50663
CVE-2017-9139,0.00373,0.28549
CVE-2017-9140,0.09724,0.95351
CVE-2017-9141,0.02174,0.81552
CVE-2017-9142,0.02174,0.81552
CVE-2017-9143,0.02064,0.8056
CVE-2017-9144,0.01851,0.78221
CVE-2017-9145,0.00649,0.48913
CVE-2017-9146,0.02393,0.83279
CVE-2017-9147,0.07,0.9393
CVE-2017-9148,0.03914,0.89918
CVE-2017-9149,0.01796,0.77505
CVE-2017-9150,0.01261,0.68386
CVE-2017-9151,0.02001,0.79901
CVE-2017-9152,0.02054,0.80456
CVE-2017-9153,0.02461,0.83781
CVE-2017-9154,0.02255,0.8222
CVE-2017-9155,0.01804,0.77614
CVE-2017-9156,0.02,0.79891
CVE-2017-9157,0.02,0.79889
CVE-2017-9158,0.02,0.79889
CVE-2017-9159,0.02,0.7989
CVE-2017-9160,0.01775,0.77253
CVE-2017-9161,0.01928,0.79111
CVE-2017-9162,0.02173,0.81544
CVE-2017-9163,0.01822,0.77852
CVE-2017-9164,0.01928,0.7911
CVE-2017-9165,0.01928,0.79111
CVE-2017-9166,0.01928,0.79113
CVE-2017-9167,0.01878,0.78546
CVE-2017-9168,0.01878,0.78546
CVE-2017-9169,0.01878,0.78547
CVE-2017-9170,0.02118,0.81074
CVE-2017-9171,0.02173,0.81544
CVE-2017-9172,0.01878,0.78546
CVE-2017-9173,0.01878,0.78546
CVE-2017-9174,0.02,0.7989
CVE-2017-9175,0.02,0.7989
CVE-2017-9176,0.02,0.79889
CVE-2017-9177,0.02,0.7989
CVE-2017-9178,0.02,0.79891
CVE-2017-9179,0.02,0.79891
CVE-2017-9180,0.02212,0.81883
CVE-2017-9181,0.02441,0.83636
CVE-2017-9182,0.02228,0.82007
CVE-2017-9183,0.01928,0.79112
CVE-2017-9184,0.01928,0.79111
CVE-2017-9185,0.01928,0.79112
CVE-2017-9186,0.01928,0.79111
CVE-2017-9187,0.01928,0.7911
CVE-2017-9188,0.02269,0.82326
CVE-2017-9189,0.01804,0.77615
CVE-2017-9190,0.02468,0.83825
CVE-2017-9191,0.01775,0.77253
CVE-2017-9192,0.01775,0.77253
CVE-2017-9193,0.01928,0.79113
CVE-2017-9194,0.01928,0.79113
CVE-2017-9195,0.01928,0.79112
CVE-2017-9196,0.01822,0.77852
CVE-2017-9197,0.01928,0.79112
CVE-2017-9198,0.01928,0.79113
CVE-2017-9199,0.01928,0.79114
CVE-2017-9200,0.02262,0.82274
CVE-2017-9201,0.01225,0.67557
CVE-2017-9202,0.01225,0.67557
CVE-2017-9203,0.01225,0.67557
CVE-2017-9204,0.01584,0.74538
CVE-2017-9205,0.01584,0.74538
CVE-2017-9206,0.01584,0.74537
CVE-2017-9207,0.01584,0.74538
CVE-2017-9208,0.01353,0.70409
CVE-2017-9209,0.01465,0.72557
CVE-2017-9210,0.01465,0.72557
CVE-2017-9211,0.0039,0.30333
CVE-2017-9212,0.0109,0.63945
CVE-2017-9214,0.02887,0.86318
CVE-2017-9216,0.03452,0.88559
CVE-2017-9217,0.15301,0.96651
CVE-2017-9218,0.00891,0.57691
CVE-2017-9219,0.00891,0.57691
CVE-2017-9220,0.00891,0.57691
CVE-2017-9221,0.00891,0.5769
CVE-2017-9222,0.0096,0.59937
CVE-2017-9223,0.00891,0.5769
CVE-2017-9224,0.0654,0.93557
CVE-2017-9225,0.0308,0.87151
CVE-2017-9226,0.07511,0.94276
CVE-2017-9227,0.06265,0.93319
CVE-2017-9228,0.06261,0.93316
CVE-2017-9229,0.05129,0.92087
CVE-2017-9230,0.03251,0.87829
CVE-2017-9231,0.01812,0.77717
CVE-2017-9232,0.48501,0.98825
CVE-2017-9233,0.08739,0.94971
CVE-2017-9239,0.02645,0.84984
CVE-2017-9242,0.00405,0.32064
CVE-2017-9243,0.00954,0.5974
CVE-2017-9244,0.00766,0.53576
CVE-2017-9245,0.01175,0.66232
CVE-2017-9246,0.01186,0.66516
CVE-2017-9247,0.00302,0.20416
CVE-2017-9248,0.75098,0.99494
CVE-2017-9249,0.0068,0.50323
CVE-2017-9250,0.02495,0.84006
CVE-2017-9251,0.00632,0.48107
CVE-2017-9252,0.00632,0.48107
CVE-2017-9253,0.0096,0.59936
CVE-2017-9254,0.0096,0.59936
CVE-2017-9255,0.0096,0.59936
CVE-2017-9256,0.0096,0.59937
CVE-2017-9257,0.0096,0.59936
CVE-2017-9258,0.04238,0.90663
CVE-2017-9259,0.06151,0.93212
CVE-2017-9260,0.03916,0.89924
CVE-2017-9261,0.01464,0.72548
CVE-2017-9262,0.01798,0.77529
CVE-2017-9263,0.01,0.61265
CVE-2017-9264,0.02415,0.83448
CVE-2017-9265,0.02809,0.85934
CVE-2017-9267,0.01026,0.6209
CVE-2017-9268,0.006,0.46474
CVE-2017-9269,0.02247,0.82162
CVE-2017-9270,0.01942,0.7929
CVE-2017-9271,0.00331,0.23525
CVE-2017-9272,0.01034,0.62341
CVE-2017-9273,0.00753,0.53093
CVE-2017-9274,0.02295,0.8254
CVE-2017-9275,0.00584,0.45586
CVE-2017-9276,0.00778,0.53978
CVE-2017-9277,0.01324,0.69749
CVE-2017-9278,0.00907,0.58216
CVE-2017-9279,0.00868,0.57023
CVE-2017-9280,0.01116,0.64656
CVE-2017-9281,0.01034,0.6234
CVE-2017-9282,0.01169,0.66021
CVE-2017-9283,0.01169,0.66022
CVE-2017-9284,0.01277,0.68738
CVE-2017-9285,0.01189,0.66589
CVE-2017-9286,0.01179,0.66355
CVE-2017-9287,0.07201,0.94087
CVE-2017-9288,0.04018,0.90198
CVE-2017-9289,0.00683,0.50449
CVE-2017-9292,0.00785,0.5423
CVE-2017-9294,0.02418,0.83471
CVE-2017-9295,0.01054,0.62923
CVE-2017-9296,0.00926,0.58818
CVE-2017-9297,0.00926,0.58819
CVE-2017-9298,0.00609,0.4695
CVE-2017-9299,0.00773,0.53828
CVE-2017-9300,0.03446,0.88544
CVE-2017-9301,0.02938,0.86559
CVE-2017-9302,0.01731,0.76638
CVE-2017-9303,0.00959,0.59881
CVE-2017-9304,0.01827,0.77924
CVE-2017-9305,0.00955,0.5978
CVE-2017-9306,0.00931,0.5899
CVE-2017-9307,0.00894,0.57816
CVE-2017-9310,0.00345,0.25394
CVE-2017-9312,0.04392,0.90949
CVE-2017-9313,0.0139,0.71151
CVE-2017-9314,0.00934,0.59107
CVE-2017-9315,0.01443,0.72131
CVE-2017-9316,0.01893,0.78731
CVE-2017-9317,0.00962,0.60037
CVE-2017-9324,0.02351,0.82989
CVE-2017-9325,0.00834,0.55879
CVE-2017-9326,0.00756,0.53245
CVE-2017-9327,0.01255,0.68236
CVE-2017-9328,0.07375,0.94198
CVE-2017-9330,0.00348,0.25746
CVE-2017-9331,0.00664,0.49642
CVE-2017-9332,0.00632,0.48109
CVE-2017-9333,0.02275,0.82375
CVE-2017-9334,0.01537,0.73783
CVE-2017-9336,0.00632,0.48108
CVE-2017-9337,0.00757,0.53261
CVE-2017-9338,0.00603,0.46591
CVE-2017-9339,0.01036,0.624
CVE-2017-9340,0.00998,0.61195
CVE-2017-9343,0.03141,0.87388
CVE-2017-9344,0.02724,0.85453
CVE-2017-9345,0.03049,0.87014
CVE-2017-9346,0.03075,0.87131
CVE-2017-9347,0.14207,0.96459
CVE-2017-9348,0.02724,0.85453
CVE-2017-9349,0.02942,0.86574
CVE-2017-9350,0.03343,0.88198
CVE-2017-9351,0.02852,0.86156
CVE-2017-9352,0.02907,0.86424
CVE-2017-9353,0.14007,0.96425
CVE-2017-9354,0.02811,0.85946
CVE-2017-9355,0.26906,0.97968
CVE-2017-9356,0.00779,0.54022
CVE-2017-9358,0.02819,0.85991
CVE-2017-9359,0.03796,0.89595
CVE-2017-9360,0.01035,0.62379
CVE-2017-9361,0.00632,0.48107
CVE-2017-9362,0.04096,0.90367
CVE-2017-9363,0.03291,0.88011
CVE-2017-9364,0.01255,0.68237
CVE-2017-9365,0.00467,0.37799
CVE-2017-9366,0.00668,0.49798
CVE-2017-9367,0.0162,0.75058
CVE-2017-9368,0.01386,0.71075
CVE-2017-9369,0.00561,0.44298
