#model_version:v2026.06.15,score_date:2026-09-19T12:00:21Z
cve,epss,percentile
CVE-2006-4000,0.05832,0.92821
CVE-2006-4001,0.01857,0.78247
CVE-2006-4002,0.01372,0.70718
CVE-2006-4003,0.01532,0.73654
CVE-2006-4004,0.02942,0.86516
CVE-2006-4005,0.03665,0.89134
CVE-2006-4006,0.0919,0.95094
CVE-2006-4007,0.02598,0.84643
CVE-2006-4008,0.02598,0.84643
CVE-2006-4009,0.01704,0.76233
CVE-2006-4010,0.01776,0.7721
CVE-2006-4011,0.0219,0.81635
CVE-2006-4012,0.03181,0.87483
CVE-2006-4013,0.04536,0.91115
CVE-2006-4014,0.01678,0.75855
CVE-2006-4015,0.04355,0.90791
CVE-2006-4016,0.01342,0.70086
CVE-2006-4017,0.01342,0.70086
CVE-2006-4018,0.19396,0.97232
CVE-2006-4019,0.09978,0.95381
CVE-2006-4020,0.02011,0.79988
CVE-2006-4021,0.0066,0.50155
CVE-2006-4022,0.0046,0.39169
CVE-2006-4023,0.05745,0.92713
CVE-2006-4024,0.05101,0.91977
CVE-2006-4025,0.01276,0.68648
CVE-2006-4026,0.03572,0.8884
CVE-2006-4028,0.0375,0.89377
CVE-2006-4029,0.0843,0.94744
CVE-2006-4030,0.01532,0.73654
CVE-2006-4031,0.01736,0.76652
CVE-2006-4032,0.01619,0.74995
CVE-2006-4033,0.05014,0.91857
CVE-2006-4034,0.0261,0.84714
CVE-2006-4035,0.01479,0.72744
CVE-2006-4036,0.03694,0.89211
CVE-2006-4037,0.05178,0.92069
CVE-2006-4038,0.01559,0.741
CVE-2006-4039,0.01799,0.77498
CVE-2006-4040,0.03454,0.88481
CVE-2006-4041,0.01762,0.7702
CVE-2006-4042,0.01855,0.7823
CVE-2006-4043,0.01721,0.76463
CVE-2006-4044,0.03245,0.87746
CVE-2006-4045,0.03454,0.88481
CVE-2006-4046,0.15628,0.96677
CVE-2006-4047,0.01214,0.67195
CVE-2006-4048,0.01553,0.7401
CVE-2006-4049,0.00388,0.32794
CVE-2006-4050,0.03526,0.88708
CVE-2006-4051,0.08295,0.94665
CVE-2006-4052,0.16408,0.9683
CVE-2006-4053,0.03421,0.88363
CVE-2006-4054,0.0167,0.75744
CVE-2006-4055,0.03916,0.89841
CVE-2006-4056,0.01496,0.73047
CVE-2006-4057,0.03178,0.87473
CVE-2006-4058,0.01488,0.72916
CVE-2006-4059,0.15528,0.96661
CVE-2006-4060,0.03957,0.89966
CVE-2006-4061,0.03169,0.87438
CVE-2006-4062,0.03847,0.89661
CVE-2006-4063,0.03228,0.87685
CVE-2006-4064,0.02036,0.80227
CVE-2006-4065,0.0242,0.83427
CVE-2006-4066,0.06366,0.93334
CVE-2006-4067,0.01207,0.66951
CVE-2006-4068,0.02807,0.85874
CVE-2006-4069,0.02438,0.83563
