#model_version:v2026.06.15,score_date:2026-06-29T12:00:29Z
cve,epss,percentile
CVE-2008-3000,0.01162,0.63241
CVE-2008-3001,0.03368,0.8723
CVE-2008-3003,0.01671,0.73883
CVE-2008-3004,0.32172,0.98103
CVE-2008-3005,0.31934,0.98088
CVE-2008-3006,0.35649,0.98256
CVE-2008-3007,0.31934,0.98088
CVE-2008-3008,0.54553,0.98887
CVE-2008-3009,0.1583,0.96468
CVE-2008-3010,0.15194,0.96337
CVE-2008-3012,0.31037,0.98035
CVE-2008-3013,0.52065,0.9882
CVE-2008-3014,0.36722,0.98302
CVE-2008-3015,0.39272,0.98417
CVE-2008-3018,0.30308,0.97995
CVE-2008-3019,0.3008,0.97982
CVE-2008-3020,0.30308,0.97995
CVE-2008-3021,0.35905,0.98266
CVE-2008-3022,0.02294,0.81078
CVE-2008-3023,0.11811,0.9556
CVE-2008-3024,0.05929,0.92341
CVE-2008-3025,0.0101,0.58759
CVE-2008-3026,0.00967,0.57331
CVE-2008-3027,0.00999,0.58405
CVE-2008-3028,0.01065,0.60487
CVE-2008-3029,0.01033,0.59504
CVE-2008-3030,0.0101,0.5876
CVE-2008-3031,0.02299,0.81129
CVE-2008-3032,0.01033,0.59504
CVE-2008-3033,0.03014,0.85745
CVE-2008-3034,0.00969,0.57434
CVE-2008-3035,0.00895,0.55018
CVE-2008-3036,0.02486,0.82611
CVE-2008-3037,0.01022,0.59112
CVE-2008-3038,0.01051,0.60024
CVE-2008-3039,0.01051,0.60029
CVE-2008-3040,0.01205,0.64453
CVE-2008-3041,0.01126,0.62252
CVE-2008-3042,0.01446,0.69996
CVE-2008-3043,0.01985,0.78101
CVE-2008-3044,0.01063,0.60381
CVE-2008-3045,0.01422,0.69521
CVE-2008-3046,0.01164,0.63305
CVE-2008-3047,0.01164,0.63306
CVE-2008-3048,0.01126,0.6225
CVE-2008-3049,0.01009,0.58719
CVE-2008-3050,0.01157,0.63086
CVE-2008-3051,0.01001,0.5846
CVE-2008-3052,0.01359,0.68239
CVE-2008-3053,0.01063,0.60385
CVE-2008-3054,0.01051,0.60028
CVE-2008-3055,0.01051,0.60022
CVE-2008-3056,0.01051,0.60029
CVE-2008-3057,0.01324,0.67353
CVE-2008-3058,0.02263,0.808
CVE-2008-3059,0.01057,0.60213
CVE-2008-3060,0.01218,0.64855
CVE-2008-3061,0.01039,0.59658
CVE-2008-3063,0.01051,0.60021
CVE-2008-3064,0.01769,0.75318
CVE-2008-3066,0.09721,0.94916
CVE-2008-3067,0.00301,0.21768
CVE-2008-3068,0.17404,0.96739
CVE-2008-3069,0.01022,0.59121
CVE-2008-3070,0.0088,0.54569
CVE-2008-3071,0.01283,0.66467
CVE-2008-3072,0.00994,0.58245
CVE-2008-3073,0.01107,0.61745
CVE-2008-3074,0.03841,0.88796
CVE-2008-3075,0.04258,0.89822
CVE-2008-3076,0.09023,0.94629
CVE-2008-3077,0.00398,0.31648
CVE-2008-3078,0.03054,0.85923
CVE-2008-3079,0.0296,0.85488
CVE-2008-3080,0.00413,0.33066
CVE-2008-3081,0.03058,0.85937
CVE-2008-3082,0.01065,0.60501
CVE-2008-3083,0.00967,0.5731
CVE-2008-3087,0.02906,0.85223
CVE-2008-3088,0.01524,0.71486
CVE-2008-3089,0.0101,0.58762
CVE-2008-3090,0.01392,0.68924
CVE-2008-3091,0.00842,0.5328
CVE-2008-3092,0.00904,0.55274
CVE-2008-3093,0.02173,0.80038
CVE-2008-3094,0.02041,0.78732
CVE-2008-3095,0.00842,0.53282
CVE-2008-3096,0.01173,0.63582
CVE-2008-3097,0.00842,0.53282
CVE-2008-3098,0.01973,0.77958
CVE-2008-3100,0.02281,0.80963
CVE-2008-3101,0.03768,0.88562
CVE-2008-3102,0.01884,0.7689
CVE-2008-3103,0.05043,0.91218
CVE-2008-3104,0.03597,0.88005
CVE-2008-3105,0.04042,0.8934
CVE-2008-3106,0.03342,0.87133
CVE-2008-3107,0.03644,0.88176
CVE-2008-3108,0.04614,0.9052
CVE-2008-3109,0.03467,0.87587
CVE-2008-3110,0.03342,0.87133
CVE-2008-3111,0.04267,0.8984
CVE-2008-3112,0.25727,0.97704
CVE-2008-3113,0.0627,0.92697
CVE-2008-3114,0.03058,0.85937
CVE-2008-3115,0.06811,0.93201
CVE-2008-3116,0.05553,0.91863
CVE-2008-3117,0.03253,0.8678
CVE-2008-3118,0.00999,0.58398
CVE-2008-3119,0.01042,0.59744
CVE-2008-3121,0.01033,0.59489
CVE-2008-3122,0.00904,0.55274
CVE-2008-3123,0.00973,0.57547
CVE-2008-3124,0.00973,0.57549
CVE-2008-3125,0.01151,0.62944
CVE-2008-3126,0.02294,0.81086
CVE-2008-3127,0.02358,0.8163
CVE-2008-3128,0.03624,0.88086
CVE-2008-3129,0.00967,0.57326
CVE-2008-3130,0.01022,0.5912
CVE-2008-3131,0.00909,0.55448
CVE-2008-3132,0.00967,0.57355
CVE-2008-3133,0.00949,0.56751
CVE-2008-3134,0.02127,0.79626
CVE-2008-3135,0.01916,0.77282
CVE-2008-3136,0.00967,0.57327
CVE-2008-3137,0.01812,0.75916
CVE-2008-3138,0.02003,0.78302
CVE-2008-3139,0.02902,0.85205
CVE-2008-3140,0.04946,0.91074
CVE-2008-3141,0.01205,0.64447
CVE-2008-3142,0.04493,0.90291
CVE-2008-3143,0.03665,0.88245
CVE-2008-3144,0.04068,0.89402
CVE-2008-3145,0.02003,0.78303
CVE-2008-3146,0.04036,0.89327
CVE-2008-3147,0.00302,0.21788
CVE-2008-3148,0.0339,0.87302
CVE-2008-3149,0.01689,0.74187
CVE-2008-3150,0.06272,0.92699
CVE-2008-3151,0.00991,0.58139
CVE-2008-3152,0.01051,0.60002
CVE-2008-3153,0.01042,0.59753
CVE-2008-3154,0.01006,0.58624
CVE-2008-3155,0.07706,0.93855
CVE-2008-3156,0.04071,0.89408
CVE-2008-3157,0.01416,0.69406
CVE-2008-3158,0.05481,0.91771
CVE-2008-3159,0.08667,0.94451
CVE-2008-3160,0.02127,0.79627
CVE-2008-3161,0.01189,0.64025
CVE-2008-3162,0.09251,0.94727
CVE-2008-3163,0.01935,0.77525
CVE-2008-3164,0.03755,0.88526
CVE-2008-3165,0.02297,0.81109
CVE-2008-3166,0.0624,0.92667
CVE-2008-3167,0.06463,0.92881
CVE-2008-3168,0.01043,0.59798
CVE-2008-3169,0.04762,0.90773
CVE-2008-3170,0.02068,0.7903
CVE-2008-3171,0.01182,0.63854
CVE-2008-3172,0.01202,0.64361
CVE-2008-3173,0.11314,0.9543
CVE-2008-3174,0.02025,0.78563
CVE-2008-3175,0.144,0.96178
CVE-2008-3177,0.05127,0.91333
CVE-2008-3178,0.05111,0.91315
CVE-2008-3179,0.02843,0.8491
CVE-2008-3180,0.01571,0.72299
CVE-2008-3181,0.03073,0.86004
CVE-2008-3182,0.07386,0.9365
CVE-2008-3183,0.03117,0.86174
CVE-2008-3184,0.01507,0.71191
CVE-2008-3185,0.01111,0.61823
CVE-2008-3186,0.01218,0.6484
CVE-2008-3187,0.01674,0.73931
CVE-2008-3188,0.01497,0.71001
CVE-2008-3189,0.01003,0.5855
CVE-2008-3190,0.02297,0.81108
CVE-2008-3191,0.0109,0.61205
CVE-2008-3192,0.01915,0.77264
CVE-2008-3193,0.01003,0.58552
CVE-2008-3194,0.02551,0.8307
CVE-2008-3195,0.0828,0.94217
CVE-2008-3196,0.01449,0.70051
CVE-2008-3197,0.00755,0.50484
CVE-2008-3198,0.02962,0.85504
CVE-2008-3199,0.01619,0.73056
CVE-2008-3200,0.00967,0.57339
CVE-2008-3201,0.01465,0.70392
CVE-2008-3202,0.01465,0.70391
CVE-2008-3203,0.02576,0.83242
CVE-2008-3204,0.01003,0.58552
CVE-2008-3205,0.02771,0.84491
CVE-2008-3206,0.02061,0.78948
CVE-2008-3207,0.0558,0.91904
CVE-2008-3208,0.03327,0.87082
CVE-2008-3209,0.06031,0.92451
CVE-2008-3210,0.03455,0.87538
CVE-2008-3211,0.03258,0.86798
CVE-2008-3212,0.00951,0.56807
CVE-2008-3213,0.01003,0.58545
CVE-2008-3214,0.02525,0.8289
CVE-2008-3215,0.04708,0.9068
CVE-2008-3216,0.00352,0.27136
CVE-2008-3217,0.0181,0.75883
CVE-2008-3218,0.02467,0.82474
CVE-2008-3219,0.02079,0.79144
CVE-2008-3220,0.01343,0.67847
CVE-2008-3221,0.01137,0.6255
CVE-2008-3222,0.02889,0.85137
CVE-2008-3223,0.03164,0.86387
CVE-2008-3224,0.01486,0.70793
CVE-2008-3225,0.01495,0.70949
CVE-2008-3226,0.01043,0.59797
CVE-2008-3227,0.01139,0.62598
CVE-2008-3228,0.01164,0.63305
CVE-2008-3229,0.00433,0.34626
CVE-2008-3230,0.00414,0.33161
CVE-2008-3231,0.01922,0.77366
CVE-2008-3232,0.04574,0.90434
CVE-2008-3233,0.03949,0.8911
CVE-2008-3234,0.05773,0.92153
CVE-2008-3235,0.01769,0.75318
CVE-2008-3236,0.01305,0.66945
CVE-2008-3237,0.0172,0.74602
CVE-2008-3238,0.01196,0.64211
CVE-2008-3239,0.05165,0.91387
CVE-2008-3240,0.02353,0.81591
CVE-2008-3241,0.02082,0.79181
CVE-2008-3242,0.15653,0.96435
CVE-2008-3243,0.02143,0.79764
CVE-2008-3244,0.02213,0.80388
CVE-2008-3245,0.0199,0.7815
CVE-2008-3246,0.06876,0.93251
CVE-2008-3247,0.00361,0.28034
CVE-2008-3248,0.00347,0.26579
CVE-2008-3249,0.01296,0.66746
CVE-2008-3250,0.02285,0.80989
CVE-2008-3251,0.02429,0.8218
CVE-2008-3252,0.06654,0.93045
CVE-2008-3253,0.01969,0.7791
CVE-2008-3254,0.02605,0.83437
CVE-2008-3255,0.02026,0.78578
CVE-2008-3256,0.0199,0.78152
CVE-2008-3257,0.83589,0.9965
CVE-2008-3258,0.01859,0.76567
CVE-2008-3259,0.00328,0.24552
CVE-2008-3260,0.04627,0.90546
CVE-2008-3261,0.04849,0.90916
CVE-2008-3262,0.00954,0.56889
CVE-2008-3263,0.28,0.97857
CVE-2008-3264,0.0338,0.87271
CVE-2008-3265,0.03044,0.85875
CVE-2008-3266,0.02353,0.81592
CVE-2008-3267,0.02082,0.7918
CVE-2008-3268,0.01862,0.76614
CVE-2008-3269,0.10818,0.95294
CVE-2008-3270,0.00829,0.52921
CVE-2008-3271,0.04807,0.90843
CVE-2008-3272,0.00417,0.33408
CVE-2008-3273,0.47111,0.98687
CVE-2008-3274,0.01843,0.76346
CVE-2008-3275,0.00509,0.39525
CVE-2008-3276,0.03209,0.86569
CVE-2008-3277,0.00444,0.3545
CVE-2008-3278,0.0035,0.2693
CVE-2008-3279,0.00539,0.4128
CVE-2008-3280,0.03951,0.89117
CVE-2008-3281,0.02507,0.82754
CVE-2008-3282,0.10755,0.95272
CVE-2008-3283,0.02854,0.84964
CVE-2008-3285,0.06905,0.93279
CVE-2008-3286,0.08948,0.94599
CVE-2008-3287,0.0266,0.83791
CVE-2008-3288,0.02189,0.80167
CVE-2008-3289,0.05238,0.91489
CVE-2008-3290,0.02624,0.8356
CVE-2008-3291,0.01993,0.78191
CVE-2008-3292,0.07321,0.9361
CVE-2008-3293,0.08884,0.94571
CVE-2008-3294,0.04503,0.90309
CVE-2008-3295,0.02742,0.8431
CVE-2008-3296,0.05707,0.92055
CVE-2008-3297,0.01913,0.77239
CVE-2008-3298,0.01479,0.70665
CVE-2008-3299,0.05859,0.92273
CVE-2008-3300,0.05569,0.91889
CVE-2008-3301,0.0243,0.82182
CVE-2008-3302,0.02181,0.80104
CVE-2008-3303,0.05397,0.91671
CVE-2008-3304,0.06091,0.92519
CVE-2008-3305,0.03592,0.87991
CVE-2008-3306,0.00905,0.55331
CVE-2008-3307,0.01042,0.59748
CVE-2008-3308,0.01967,0.77885
CVE-2008-3309,0.01037,0.59606
CVE-2008-3310,0.01019,0.59028
CVE-2008-3311,0.02349,0.8156
CVE-2008-3312,0.01903,0.77117
CVE-2008-3313,0.02249,0.80698
CVE-2008-3314,0.0758,0.93772
CVE-2008-3315,0.02028,0.78598
CVE-2008-3316,0.01223,0.64997
CVE-2008-3317,0.08019,0.94049
CVE-2008-3318,0.08103,0.94109
CVE-2008-3319,0.07771,0.93896
CVE-2008-3320,0.06512,0.92923
CVE-2008-3321,0.07771,0.93897
