#model_version:v2025.03.14,score_date:2025-04-24T12:55:00Z
CVE-2006-0001,0.72926,0.9868
CVE-2006-0002,0.56178,0.97923
CVE-2006-0003,0.91666,0.99641
CVE-2006-0004,0.51955,0.97726
CVE-2006-0005,0.71765,0.98624
CVE-2006-0006,0.739,0.98723
CVE-2006-0007,0.59658,0.98094
CVE-2006-0008,0.00786,0.72535
CVE-2006-0009,0.60406,0.98131
CVE-2006-0010,0.67399,0.98433
CVE-2006-0012,0.512,0.97688
CVE-2006-0013,0.65848,0.98365
CVE-2006-0014,0.41401,0.97184
CVE-2006-0015,0.36565,0.96866
CVE-2006-0019,0.05323,0.89477
CVE-2006-0020,0.46927,0.97478
CVE-2006-0021,0.65821,0.98365
CVE-2006-0022,0.37935,0.96962
CVE-2006-0023,0.01423,0.79511
CVE-2006-0024,0.14911,0.94125
CVE-2006-0025,0.69547,0.98532
CVE-2006-0026,0.89691,0.99515
CVE-2006-0027,0.87053,0.99375
CVE-2006-0028,0.51677,0.97714
CVE-2006-0029,0.40426,0.9713
CVE-2006-0030,0.5975,0.98099
CVE-2006-0031,0.56259,0.97926
CVE-2006-0032,0.62778,0.98236
CVE-2006-0033,0.45773,0.97411
CVE-2006-0034,0.5197,0.97727
CVE-2006-0035,0.00047,0.14342
CVE-2006-0036,0.01221,0.77967
CVE-2006-0037,0.00058,0.18245
CVE-2006-0038,0.00067,0.21335
CVE-2006-0039,0.00048,0.14721
CVE-2006-0040,0.00911,0.74576
CVE-2006-0042,0.07081,0.90989
CVE-2006-0043,0.00133,0.34281
CVE-2006-0044,0.01662,0.8103
CVE-2006-0045,0.00053,0.16814
CVE-2006-0046,0.03464,0.86869
CVE-2006-0047,0.13588,0.93807
CVE-2006-0048,0.00801,0.72799
CVE-2006-0049,0.04481,0.88451
CVE-2006-0050,0.00064,0.20433
CVE-2006-0051,0.02542,0.84586
CVE-2006-0052,0.06409,0.90492
CVE-2006-0053,0.06123,0.90245
CVE-2006-0054,0.03086,0.86037
CVE-2006-0055,0.00072,0.22743
CVE-2006-0056,0.1878,0.94897
CVE-2006-0057,0.45819,0.97414
CVE-2006-0058,0.71008,0.98592
