#model_version:v2025.03.14,score_date:2026-03-23T12:55:00Z
cve,epss,percentile
CVE-2017-1000001,0.00614,0.69661
CVE-2017-1000002,0.60219,0.98249
CVE-2017-1000003,0.00282,0.51292
CVE-2017-1000004,0.02075,0.83814
CVE-2017-1000005,0.0021,0.43318
CVE-2017-1000006,0.00644,0.70434
CVE-2017-1000007,0.00169,0.37951
CVE-2017-1000008,0.00071,0.2151
CVE-2017-1000009,0.10457,0.93178
CVE-2017-1000010,0.01015,0.76996
CVE-2017-1000011,0.0021,0.43318
CVE-2017-1000012,0.0021,0.43318
CVE-2017-1000013,0.00239,0.46798
CVE-2017-1000014,0.01144,0.78296
CVE-2017-1000015,0.00557,0.67947
CVE-2017-1000016,0.00488,0.65237
CVE-2017-1000017,0.0092,0.75796
CVE-2017-1000018,0.01295,0.79553
CVE-2017-1000020,0.01129,0.78148
CVE-2017-1000021,0.00694,0.71701
CVE-2017-1000022,0.00277,0.50908
CVE-2017-1000023,0.0018,0.39422
CVE-2017-1000024,0.00247,0.47735
CVE-2017-1000025,0.00498,0.65641
CVE-2017-1000026,0.00159,0.36668
CVE-2017-1000027,0.0214,0.84055
CVE-2017-1000028,0.9387,0.99866
CVE-2017-1000029,0.68992,0.98611
CVE-2017-1000030,0.04204,0.88626
CVE-2017-1000031,0.01092,0.77795
CVE-2017-1000032,0.00196,0.4133
CVE-2017-1000033,0.0245,0.85043
CVE-2017-1000034,0.11724,0.93619
CVE-2017-1000035,0.0021,0.43318
CVE-2017-1000037,0.20624,0.95521
CVE-2017-1000038,0.0104,0.77267
CVE-2017-1000039,0.03402,0.8731
CVE-2017-1000042,0.00164,0.37161
CVE-2017-1000043,0.00164,0.37161
CVE-2017-1000044,0.01665,0.8195
CVE-2017-1000046,0.00282,0.51291
CVE-2017-1000047,0.02836,0.86059
CVE-2017-1000048,0.00532,0.6705
CVE-2017-1000050,0.01605,0.81581
CVE-2017-1000051,0.00062,0.19263
CVE-2017-1000052,0.00246,0.47632
CVE-2017-1000053,0.01075,0.77621
CVE-2017-1000054,0.0021,0.43318
CVE-2017-1000056,0.00256,0.48745
CVE-2017-1000058,0.00265,0.49754
CVE-2017-1000059,0.00341,0.56559
CVE-2017-1000060,0.0657,0.91059
CVE-2017-1000061,0.00591,0.69012
CVE-2017-1000062,0.03022,0.86498
CVE-2017-1000063,0.0021,0.43318
CVE-2017-1000064,0.00398,0.60325
CVE-2017-1000065,0.00346,0.56969
CVE-2017-1000066,0.00595,0.69092
CVE-2017-1000067,0.00546,0.67616
CVE-2017-1000068,0.00407,0.60809
CVE-2017-1000069,0.00091,0.25608
CVE-2017-1000070,0.00178,0.39071
CVE-2017-1000071,0.00249,0.47963
CVE-2017-1000072,0.00828,0.74341
CVE-2017-1000073,0.03059,0.86592
CVE-2017-1000074,0.00846,0.74653
