#model_version:v2026.06.15,score_date:2026-09-26T12:00:22Z
cve,epss,percentile
CVE-2015-4000,0.9986,0.99961
CVE-2015-4001,0.07073,0.93997
CVE-2015-4002,0.0828,0.94728
CVE-2015-4003,0.0581,0.92877
CVE-2015-4004,0.08092,0.94624
CVE-2015-4010,0.04693,0.91473
CVE-2015-4016,0.02969,0.86714
CVE-2015-4017,0.01057,0.63061
CVE-2015-4018,0.03721,0.89401
CVE-2015-4020,0.03461,0.88608
CVE-2015-4021,0.21256,0.97521
CVE-2015-4022,0.20837,0.97475
CVE-2015-4024,0.49885,0.98862
CVE-2015-4025,0.1936,0.97266
CVE-2015-4026,0.19549,0.97295
CVE-2015-4027,0.01102,0.64343
CVE-2015-4029,0.20379,0.97407
CVE-2015-4031,0.07106,0.94022
CVE-2015-4032,0.02287,0.82512
CVE-2015-4033,0.01056,0.6302
CVE-2015-4034,0.01202,0.66973
CVE-2015-4035,0.0099,0.61016
CVE-2015-4036,0.00589,0.45991
CVE-2015-4037,0.00372,0.28553
CVE-2015-4038,0.08253,0.94713
CVE-2015-4039,0.02793,0.85871
CVE-2015-4040,0.06756,0.93744
CVE-2015-4041,0.00518,0.41719
CVE-2015-4042,0.02304,0.82649
CVE-2015-4043,0.01278,0.68797
CVE-2015-4045,0.00507,0.40866
CVE-2015-4046,0.02713,0.85424
CVE-2015-4047,0.09809,0.9539
CVE-2015-4049,0.00922,0.5874
CVE-2015-4050,0.08211,0.94691
CVE-2015-4051,0.05693,0.92737
CVE-2015-4053,0.00386,0.30083
CVE-2015-4054,0.0413,0.90466
CVE-2015-4056,0.00273,0.17663
CVE-2015-4057,0.01496,0.7314
CVE-2015-4059,0.04787,0.91615
CVE-2015-4060,0.04787,0.91615
CVE-2015-4062,0.09119,0.95144
CVE-2015-4063,0.06144,0.93215
CVE-2015-4064,0.03752,0.8949
CVE-2015-4065,0.03919,0.89965
CVE-2015-4066,0.04157,0.90516
CVE-2015-4067,0.0592,0.92991
CVE-2015-4068,0.63643,0.99192
CVE-2015-4069,0.044,0.90975
CVE-2015-4070,0.01406,0.715
CVE-2015-4071,0.09551,0.953
CVE-2015-4072,0.02921,0.8651
CVE-2015-4073,0.04212,0.90629
CVE-2015-4074,0.5651,0.9903
CVE-2015-4075,0.07381,0.94211
CVE-2015-4077,0.01011,0.61705
CVE-2015-4078,0.00509,0.41052
CVE-2015-4080,0.02347,0.82979
CVE-2015-4082,0.02486,0.83982
CVE-2015-4084,0.04546,0.91246
CVE-2015-4085,0.0232,0.82771
CVE-2015-4089,0.00992,0.61057
CVE-2015-4091,0.02913,0.86472
CVE-2015-4092,0.03152,0.87452
CVE-2015-4093,0.02029,0.80239
CVE-2015-4094,0.0059,0.46031
CVE-2015-4100,0.00703,0.51354
CVE-2015-4103,0.0045,0.36578
CVE-2015-4104,0.03427,0.88491
CVE-2015-4105,0.00478,0.38751
CVE-2015-4106,0.00483,0.39193
CVE-2015-4108,0.02353,0.83033
CVE-2015-4109,0.02347,0.82982
CVE-2015-4111,0.04065,0.90312
CVE-2015-4112,0.01124,0.64915
CVE-2015-4116,0.05466,0.92468
CVE-2015-4117,0.10621,0.95643
CVE-2015-4118,0.0212,0.81122
CVE-2015-4119,0.01251,0.68206
CVE-2015-4127,0.07443,0.94248
CVE-2015-4129,0.01365,0.70697
CVE-2015-4132,0.00641,0.486
CVE-2015-4133,0.61382,0.99139
CVE-2015-4134,0.02066,0.80616
CVE-2015-4135,0.01943,0.79337
CVE-2015-4137,0.02417,0.8349
CVE-2015-4138,0.01403,0.71453
CVE-2015-4139,0.01564,0.74278
CVE-2015-4140,0.01149,0.65543
CVE-2015-4141,0.02968,0.8671
CVE-2015-4142,0.04168,0.90536
CVE-2015-4143,0.0347,0.88643
CVE-2015-4144,0.03377,0.88325
CVE-2015-4145,0.03377,0.88326
CVE-2015-4146,0.03455,0.88591
CVE-2015-4147,0.12184,0.96026
CVE-2015-4148,0.19828,0.9733
CVE-2015-4152,0.03008,0.86886
CVE-2015-4153,0.13313,0.9627
CVE-2015-4155,0.00374,0.28705
CVE-2015-4156,0.00372,0.28563
CVE-2015-4157,0.01255,0.68295
CVE-2015-4158,0.01799,0.7759
CVE-2015-4159,0.01236,0.67839
CVE-2015-4160,0.01236,0.67839
CVE-2015-4161,0.0141,0.71561
CVE-2015-4162,0.01009,0.61623
CVE-2015-4163,0.00439,0.35604
CVE-2015-4164,0.00437,0.35487
CVE-2015-4165,0.0445,0.91074
CVE-2015-4166,0.00716,0.51888
CVE-2015-4167,0.00434,0.35219
CVE-2015-4170,0.00326,0.23121
CVE-2015-4171,0.02028,0.80234
CVE-2015-4173,0.02066,0.80614
CVE-2015-4174,0.02544,0.84373
CVE-2015-4176,0.00355,0.26715
CVE-2015-4177,0.00367,0.27965
CVE-2015-4178,0.0037,0.283
CVE-2015-4179,0.00895,0.57924
CVE-2015-4180,0.02921,0.86506
CVE-2015-4181,0.11574,0.95895
CVE-2015-4182,0.02074,0.80693
CVE-2015-4183,0.00582,0.45578
CVE-2015-4184,0.03466,0.88627
CVE-2015-4185,0.00436,0.35338
CVE-2015-4186,0.00582,0.45579
CVE-2015-4188,0.0186,0.78378
CVE-2015-4189,0.00581,0.45516
CVE-2015-4190,0.01331,0.69963
CVE-2015-4191,0.02959,0.86669
CVE-2015-4194,0.02628,0.84906
CVE-2015-4195,0.01647,0.7551
CVE-2015-4196,0.01948,0.7939
CVE-2015-4197,0.01032,0.62321
CVE-2015-4198,0.02162,0.81483
CVE-2015-4199,0.02124,0.81159
