#model_version:v2025.03.14,score_date:2026-05-19T12:55:00Z
cve,epss,percentile
CVE-2012-3000,0.01277,0.79768
CVE-2012-3001,0.70648,0.98717
CVE-2012-3002,0.01617,0.8202
CVE-2012-3003,0.00328,0.55751
CVE-2012-3004,0.00061,0.18854
CVE-2012-3005,0.00061,0.18854
CVE-2012-3006,0.0054,0.67802
CVE-2012-3007,0.0056,0.68491
CVE-2012-3008,0.08263,0.92316
CVE-2012-3009,0.00307,0.53988
CVE-2012-3010,0.03075,0.86905
CVE-2012-3011,0.002,0.41882
CVE-2012-3012,0.00475,0.65047
CVE-2012-3013,0.00634,0.70606
CVE-2012-3014,0.00077,0.22732
CVE-2012-3015,0.00058,0.18134
CVE-2012-3016,0.00902,0.75933
CVE-2012-3017,0.00902,0.75933
CVE-2012-3018,0.00031,0.08857
CVE-2012-3020,0.00441,0.6342
CVE-2012-3021,0.03075,0.86905
CVE-2012-3022,0.0041,0.61493
CVE-2012-3024,0.00489,0.65687
CVE-2012-3025,0.00361,0.58362
CVE-2012-3026,0.03075,0.86905
CVE-2012-3028,0.0017,0.37699
CVE-2012-3030,0.00518,0.66927
CVE-2012-3031,0.00589,0.69387
CVE-2012-3032,0.00538,0.67754
CVE-2012-3034,0.00518,0.66927
CVE-2012-3035,0.00738,0.73061
CVE-2012-3037,0.00432,0.62832
CVE-2012-3039,0.0054,0.6782
CVE-2012-3040,0.01214,0.79217
CVE-2012-3047,0.00263,0.49669
CVE-2012-3051,0.0054,0.6783
CVE-2012-3052,0.00086,0.24595
CVE-2012-3053,0.03573,0.87866
CVE-2012-3054,0.03573,0.87866
CVE-2012-3055,0.03573,0.87866
CVE-2012-3056,0.02392,0.85202
CVE-2012-3057,0.03573,0.87866
CVE-2012-3058,0.00963,0.76739
CVE-2012-3060,0.00427,0.62498
CVE-2012-3062,0.0017,0.37805
CVE-2012-3063,0.00133,0.32355
CVE-2012-3073,0.00475,0.65009
CVE-2012-3074,0.00904,0.75958
CVE-2012-3075,0.00619,0.70235
CVE-2012-3076,0.00619,0.70235
CVE-2012-3079,0.00427,0.62498
CVE-2012-3088,0.00484,0.65449
CVE-2012-3094,0.00119,0.30252
CVE-2012-3096,0.00403,0.61042
CVE-2012-3105,0.02737,0.86137
CVE-2012-3106,0.00644,0.70886
CVE-2012-3107,0.00619,0.70201
CVE-2012-3108,0.00619,0.70201
CVE-2012-3109,0.00619,0.70201
CVE-2012-3110,0.00619,0.70201
CVE-2012-3111,0.00379,0.59552
CVE-2012-3112,0.006,0.69673
CVE-2012-3113,0.00379,0.59552
CVE-2012-3114,0.00524,0.67157
CVE-2012-3115,0.0061,0.69963
CVE-2012-3116,0.00088,0.24929
CVE-2012-3117,0.00379,0.59552
CVE-2012-3118,0.00379,0.59552
CVE-2012-3119,0.00379,0.59552
CVE-2012-3120,0.02031,0.84
CVE-2012-3121,0.01207,0.79172
CVE-2012-3122,0.00104,0.27785
CVE-2012-3123,0.006,0.69673
CVE-2012-3124,0.01169,0.78871
CVE-2012-3125,0.01299,0.79931
CVE-2012-3126,0.00113,0.29352
CVE-2012-3127,0.01722,0.8262
CVE-2012-3128,0.00091,0.2541
CVE-2012-3129,0.01023,0.77493
CVE-2012-3130,0.006,0.69673
CVE-2012-3131,0.006,0.69673
CVE-2012-3132,0.00793,0.74124
CVE-2012-3133,0.00727,0.72815
CVE-2012-3134,0.00923,0.76237
CVE-2012-3135,0.02628,0.85847
CVE-2012-3136,0.01027,0.77519
CVE-2012-3137,0.54921,0.98076
CVE-2012-3138,0.00287,0.52178
CVE-2012-3139,0.00311,0.54394
CVE-2012-3140,0.00164,0.36928
CVE-2012-3141,0.00192,0.40781
CVE-2012-3142,0.00215,0.43924
CVE-2012-3143,0.12617,0.94044
CVE-2012-3144,0.00525,0.67181
CVE-2012-3145,0.00318,0.54944
CVE-2012-3146,0.0017,0.37778
CVE-2012-3147,0.00773,0.73784
CVE-2012-3148,0.0015,0.35168
CVE-2012-3149,0.00188,0.40235
CVE-2012-3150,0.00613,0.70051
CVE-2012-3151,0.0025,0.48393
CVE-2012-3152,0.93535,0.99834
CVE-2012-3153,0.91652,0.99689
CVE-2012-3154,0.00191,0.40657
CVE-2012-3155,0.00605,0.69826
CVE-2012-3156,0.00295,0.52913
CVE-2012-3157,0.00192,0.40781
CVE-2012-3158,0.02532,0.85612
CVE-2012-3159,0.06826,0.91434
CVE-2012-3160,0.00078,0.23008
CVE-2012-3161,0.00324,0.55473
CVE-2012-3162,0.00354,0.57877
CVE-2012-3163,0.00955,0.76642
CVE-2012-3164,0.0015,0.35168
CVE-2012-3165,0.00054,0.17008
CVE-2012-3166,0.00453,0.63959
CVE-2012-3167,0.0043,0.62693
CVE-2012-3168,0.00355,0.57892
CVE-2012-3169,0.0108,0.78071
CVE-2012-3170,0.0108,0.78071
CVE-2012-3171,0.00321,0.55183
CVE-2012-3172,0.00545,0.67981
CVE-2012-3173,0.00613,0.70051
CVE-2012-3174,0.01406,0.80674
CVE-2012-3175,0.003,0.53449
CVE-2012-3176,0.00192,0.40781
CVE-2012-3177,0.00704,0.72298
CVE-2012-3178,0.00051,0.15876
CVE-2012-3179,0.00192,0.40781
CVE-2012-3180,0.00613,0.70051
CVE-2012-3181,0.00452,0.63909
CVE-2012-3182,0.00397,0.60615
CVE-2012-3183,0.02167,0.84497
CVE-2012-3184,0.17316,0.95123
CVE-2012-3185,0.02167,0.84497
CVE-2012-3186,0.02167,0.84497
CVE-2012-3187,0.00044,0.13616
CVE-2012-3188,0.00192,0.40781
CVE-2012-3189,0.00491,0.65804
CVE-2012-3190,0.00397,0.60615
CVE-2012-3191,0.00452,0.63909
CVE-2012-3192,0.0015,0.35168
CVE-2012-3193,0.00191,0.40657
CVE-2012-3194,0.00351,0.57678
CVE-2012-3195,0.00215,0.43924
CVE-2012-3196,0.00705,0.72326
CVE-2012-3197,0.0043,0.62693
CVE-2012-3198,0.00452,0.63909
CVE-2012-3199,0.00048,0.14863
CVE-2012-3200,0.00202,0.42022
CVE-2012-3201,0.00215,0.43924
CVE-2012-3202,0.03516,0.87775
CVE-2012-3203,0.00055,0.17152
CVE-2012-3204,0.00048,0.14863
CVE-2012-3205,0.00059,0.18346
CVE-2012-3206,0.00409,0.61393
