#model_version:v2025.03.14,score_date:2025-04-24T12:55:00Z
CVE-2014-4000,0.01159,0.77398
CVE-2014-4002,0.00431,0.61434
CVE-2014-4003,0.01207,0.77826
CVE-2014-4004,0.00357,0.56997
CVE-2014-4005,0.00357,0.56997
CVE-2014-4006,0.00357,0.56997
CVE-2014-4007,0.00319,0.54185
CVE-2014-4008,0.00294,0.52191
CVE-2014-4009,0.00319,0.54185
CVE-2014-4010,0.00319,0.54185
CVE-2014-4011,0.00319,0.54185
CVE-2014-4012,0.00319,0.54185
CVE-2014-4013,0.00329,0.55079
CVE-2014-4014,0.01825,0.81875
CVE-2014-4017,0.00174,0.3971
CVE-2014-4018,0.06627,0.90651
CVE-2014-4019,0.59045,0.98064
CVE-2014-4020,0.00201,0.42693
CVE-2014-4021,0.00234,0.46211
CVE-2014-4022,0.00082,0.25051
CVE-2014-4023,0.00408,0.60052
CVE-2014-4024,0.00632,0.69097
CVE-2014-4027,0.00134,0.34418
CVE-2014-4030,0.00291,0.5203
CVE-2014-4031,0.00176,0.39884
CVE-2014-4032,0.00254,0.48736
CVE-2014-4033,0.0338,0.86666
CVE-2014-4034,0.13401,0.93759
CVE-2014-4035,0.03324,0.86555
CVE-2014-4036,0.00225,0.45391
CVE-2014-4037,0.00353,0.56708
CVE-2014-4038,0.00058,0.18125
CVE-2014-4039,0.00063,0.19919
CVE-2014-4040,0.00232,0.46037
CVE-2014-4043,0.00983,0.75566
CVE-2014-4044,0.00603,0.68277
CVE-2014-4045,0.0711,0.91015
CVE-2014-4046,0.03222,0.86339
CVE-2014-4047,0.11713,0.93257
CVE-2014-4048,0.0667,0.90688
CVE-2014-4049,0.17452,0.94659
CVE-2014-4050,0.18901,0.94926
CVE-2014-4051,0.18901,0.94926
CVE-2014-4052,0.18901,0.94926
CVE-2014-4055,0.18901,0.94926
CVE-2014-4056,0.18901,0.94926
CVE-2014-4057,0.1418,0.93951
CVE-2014-4058,0.14833,0.94107
CVE-2014-4059,0.15762,0.94311
CVE-2014-4060,0.16013,0.94368
CVE-2014-4061,0.33911,0.96678
CVE-2014-4062,0.16961,0.94552
CVE-2014-4063,0.15464,0.94236
CVE-2014-4064,0.02368,0.8403
CVE-2014-4065,0.18139,0.94786
CVE-2014-4066,0.05791,0.89966
