#model_version:v2026.06.15,score_date:2026-09-26T12:00:22Z
cve,epss,percentile
CVE-2007-6000,0.03338,0.88201
CVE-2007-6001,0.02031,0.80253
CVE-2007-6002,0.02216,0.81937
CVE-2007-6003,0.01196,0.66829
CVE-2007-6004,0.01006,0.61514
CVE-2007-6005,0.02154,0.81419
CVE-2007-6006,0.01437,0.72076
CVE-2007-6007,0.03012,0.86902
CVE-2007-6008,0.0302,0.86932
CVE-2007-6009,0.03927,0.89988
CVE-2007-6010,0.01646,0.75488
CVE-2007-6011,0.02885,0.86333
CVE-2007-6012,0.01097,0.64247
CVE-2007-6013,0.03279,0.87973
CVE-2007-6014,0.01299,0.69267
CVE-2007-6015,0.27482,0.98009
CVE-2007-6016,0.50419,0.98876
CVE-2007-6017,0.0306,0.87094
CVE-2007-6018,0.01774,0.7729
CVE-2007-6019,0.5977,0.99102
CVE-2007-6020,0.05741,0.92795
CVE-2007-6021,0.08402,0.94799
CVE-2007-6025,0.0154,0.73892
CVE-2007-6026,0.28268,0.98057
CVE-2007-6027,0.02073,0.80681
CVE-2007-6028,0.03466,0.88627
CVE-2007-6029,0.02593,0.84698
CVE-2007-6030,0.01239,0.67916
CVE-2007-6031,0.01602,0.74827
CVE-2007-6032,0.01024,0.62082
CVE-2007-6033,0.03,0.86852
CVE-2007-6035,0.01796,0.77543
CVE-2007-6036,0.04412,0.90991
CVE-2007-6037,0.03579,0.88987
CVE-2007-6038,0.27754,0.98027
CVE-2007-6039,0.01027,0.6217
CVE-2007-6040,0.01397,0.71321
CVE-2007-6041,0.06326,0.93385
CVE-2007-6042,0.01128,0.65002
CVE-2007-6043,0.04725,0.91519
CVE-2007-6044,0.02023,0.80177
CVE-2007-6045,0.01826,0.77954
CVE-2007-6046,0.00314,0.2179
CVE-2007-6047,0.02001,0.7993
CVE-2007-6048,0.01769,0.7721
CVE-2007-6049,0.00351,0.26123
CVE-2007-6050,0.0032,0.22493
CVE-2007-6051,0.01541,0.73912
CVE-2007-6052,0.01309,0.69466
CVE-2007-6053,0.01272,0.68669
CVE-2007-6054,0.02358,0.83072
CVE-2007-6055,0.02886,0.86339
CVE-2007-6056,0.02783,0.85833
CVE-2007-6057,0.05785,0.9284
CVE-2007-6058,0.01229,0.67698
CVE-2007-6059,0.0176,0.77075
CVE-2007-6060,0.05704,0.92748
CVE-2007-6061,0.03413,0.88447
CVE-2007-6062,0.01745,0.76858
CVE-2007-6063,0.00369,0.28188
CVE-2007-6067,0.03855,0.8979
CVE-2007-6077,0.02512,0.84152
CVE-2007-6078,0.01349,0.7035
CVE-2007-6079,0.01885,0.78659
