#model_version:v2025.03.14,score_date:2026-02-14T12:55:00Z
cve,epss,percentile
CVE-2021-30000,0.00613,0.69333
CVE-2021-30002,0.0003,0.08202
CVE-2021-30003,0.00212,0.43511
CVE-2021-30004,0.00296,0.52503
CVE-2021-30005,7e-05,0.0049
CVE-2021-30006,3e-05,0.00063
CVE-2021-30014,0.00097,0.27056
CVE-2021-30015,0.00094,0.26496
CVE-2021-30019,0.00108,0.29188
CVE-2021-30020,0.00265,0.49711
CVE-2021-30022,0.0009,0.25513
CVE-2021-30027,0.00266,0.49818
CVE-2021-30028,0.0034,0.56283
CVE-2021-30030,0.00185,0.40245
CVE-2021-30034,0.00148,0.35306
CVE-2021-30039,0.00148,0.35306
CVE-2021-30042,0.00148,0.35306
CVE-2021-30044,0.00109,0.29331
CVE-2021-30045,0.00611,0.69277
CVE-2021-30046,0.00285,0.51413
CVE-2021-30047,0.3126,0.96637
CVE-2021-30048,0.01082,0.77493
CVE-2021-30049,0.05184,0.89667
CVE-2021-30055,0.00569,0.68017
CVE-2021-30056,0.00206,0.42655
CVE-2021-30057,0.00321,0.5472
CVE-2021-30058,0.00293,0.52211
CVE-2021-30061,8e-05,0.00558
CVE-2021-30062,0.00035,0.09731
CVE-2021-30063,0.00067,0.20624
CVE-2021-30064,0.00057,0.17799
CVE-2021-30065,0.0003,0.08145
CVE-2021-30066,4e-05,0.00125
CVE-2021-30070,0.00244,0.47371
CVE-2021-30071,0.0024,0.46984
CVE-2021-30072,0.00547,0.67333
CVE-2021-30074,0.0024,0.46984
CVE-2021-30080,0.00433,0.62286
CVE-2021-30081,0.00239,0.46744
CVE-2021-30082,0.00182,0.39873
CVE-2021-30083,0.00164,0.37377
CVE-2021-30086,0.0024,0.46984
CVE-2021-30108,0.00223,0.44722
CVE-2021-30109,0.00135,0.33405
CVE-2021-30110,0.01523,0.80934
CVE-2021-30111,0.0024,0.4701
CVE-2021-30112,0.00139,0.34062
CVE-2021-30113,0.00253,0.48265
CVE-2021-30114,0.00137,0.33623
CVE-2021-30116,0.53077,0.97888
CVE-2021-30117,0.00775,0.73164
CVE-2021-30118,0.63086,0.98345
CVE-2021-30119,0.00223,0.4467
CVE-2021-30120,0.0036,0.57648
CVE-2021-30121,0.00426,0.61735
CVE-2021-30123,0.03431,0.87197
CVE-2021-30124,0.02739,0.85655
CVE-2021-30125,0.00285,0.51582
CVE-2021-30126,0.00207,0.42933
CVE-2021-30127,0.00236,0.46204
CVE-2021-30128,0.93353,0.99802
CVE-2021-30129,0.00228,0.4529
CVE-2021-30130,0.00595,0.68794
CVE-2021-30132,0.00528,0.66634
CVE-2021-30133,0.00317,0.5434
CVE-2021-30134,0.03001,0.86266
CVE-2021-30137,0.00217,0.44041
CVE-2021-30139,0.00192,0.41044
CVE-2021-30140,0.0125,0.78997
CVE-2021-30141,0.00467,0.63901
CVE-2021-30144,0.00124,0.31741
CVE-2021-30145,0.03391,0.87125
CVE-2021-30146,0.00482,0.64601
CVE-2021-30147,0.00404,0.60409
CVE-2021-30149,0.15517,0.94498
CVE-2021-30150,0.00321,0.5473
CVE-2021-30151,0.2396,0.95894
CVE-2021-30152,0.00526,0.66477
CVE-2021-30153,0.00196,0.4151
CVE-2021-30154,0.01115,0.7783
CVE-2021-30155,0.00447,0.63017
CVE-2021-30156,0.00191,0.40858
CVE-2021-30157,0.01006,0.76662
CVE-2021-30158,0.00614,0.69352
CVE-2021-30159,0.00866,0.74704
CVE-2021-30161,0.00018,0.03896
CVE-2021-30162,0.00017,0.03553
CVE-2021-30163,0.00495,0.65198
CVE-2021-30164,0.00209,0.43155
CVE-2021-30165,0.0029,0.52028
CVE-2021-30166,0.07536,0.91615
CVE-2021-30167,0.03556,0.8743
CVE-2021-30168,0.0182,0.82534
CVE-2021-30169,0.00952,0.75987
CVE-2021-30170,0.00275,0.50523
CVE-2021-30171,0.00275,0.50523
CVE-2021-30172,0.00254,0.48351
CVE-2021-30173,0.00331,0.55543
CVE-2021-30174,0.00169,0.38177
CVE-2021-30175,0.7447,0.98812
CVE-2021-30176,0.00363,0.57813
CVE-2021-30177,0.01184,0.78443
CVE-2021-30178,0.00114,0.30201
CVE-2021-30179,0.03582,0.87473
CVE-2021-30180,0.04398,0.88744
CVE-2021-30181,0.03871,0.87961
CVE-2021-30183,0.00156,0.36385
CVE-2021-30184,0.0071,0.71773
CVE-2021-30185,0.00237,0.46449
CVE-2021-30186,0.00453,0.63248
CVE-2021-30187,0.00117,0.30637
CVE-2021-30188,0.0057,0.68044
CVE-2021-30189,0.0057,0.68044
CVE-2021-30190,0.00428,0.61931
CVE-2021-30191,0.00408,0.60622
CVE-2021-30192,0.00528,0.66634
CVE-2021-30193,0.00528,0.66634
CVE-2021-30194,0.00528,0.66634
CVE-2021-30195,0.00419,0.61369
CVE-2021-30199,0.00094,0.26496
CVE-2021-30201,0.00329,0.55322
CVE-2021-30203,0.01296,0.79366
CVE-2021-30205,0.00133,0.33128
CVE-2021-30209,0.00146,0.35045
CVE-2021-30211,0.00185,0.40263
CVE-2021-30212,0.00206,0.42655
CVE-2021-30213,0.02977,0.86203
CVE-2021-30214,0.01583,0.81255
CVE-2021-30218,0.00266,0.49784
CVE-2021-30219,0.00266,0.49784
CVE-2021-30224,0.00113,0.29989
CVE-2021-30227,0.00214,0.43752
CVE-2021-30228,0.03192,0.86684
CVE-2021-30229,0.03117,0.86519
CVE-2021-30230,0.03192,0.86684
CVE-2021-30231,0.03192,0.86684
CVE-2021-30232,0.03192,0.86684
CVE-2021-30233,0.03192,0.86684
CVE-2021-30234,0.03192,0.86684
CVE-2021-30245,0.00402,0.60271
CVE-2021-30246,0.002,0.42006
CVE-2021-30254,0.00035,0.09927
CVE-2021-30255,0.00035,0.09927
CVE-2021-30256,0.00035,0.09927
CVE-2021-30257,0.00094,0.26473
CVE-2021-30258,0.00035,0.09927
CVE-2021-30259,0.00033,0.09199
CVE-2021-30260,0.00054,0.16813
CVE-2021-30261,0.00035,0.09927
CVE-2021-30262,0.00043,0.12859
CVE-2021-30263,0.0004,0.11919
CVE-2021-30264,0.00048,0.14807
CVE-2021-30265,0.00055,0.17079
CVE-2021-30266,0.00048,0.14807
CVE-2021-30267,0.00054,0.16813
CVE-2021-30268,0.00039,0.1146
CVE-2021-30269,0.00031,0.08658
CVE-2021-30270,0.00031,0.08658
CVE-2021-30271,0.00031,0.08658
CVE-2021-30272,0.00031,0.08658
CVE-2021-30273,0.0026,0.49019
CVE-2021-30274,0.00033,0.09199
CVE-2021-30275,0.00033,0.09199
CVE-2021-30276,0.00029,0.07814
CVE-2021-30278,0.00045,0.13453
CVE-2021-30279,0.00028,0.07581
CVE-2021-30281,0.00026,0.06599
CVE-2021-30282,0.00033,0.09199
CVE-2021-30283,0.00044,0.1328
CVE-2021-30284,0.0027,0.5011
CVE-2021-30285,0.00043,0.12859
CVE-2021-30287,0.00359,0.57547
CVE-2021-30288,0.00035,0.09927
CVE-2021-30289,0.00035,0.09927
CVE-2021-30290,0.00033,0.09254
CVE-2021-30291,0.00039,0.1146
CVE-2021-30292,0.00039,0.1146
CVE-2021-30293,0.0026,0.49019
CVE-2021-30294,0.00033,0.09204
