#model_version:v2026.06.15,score_date:2026-09-26T12:00:22Z
cve,epss,percentile
CVE-2010-20007,0.0051,0.4112
CVE-2010-20010,0.00342,0.25108
CVE-2010-20034,0.0051,0.4112
CVE-2010-20042,0.00345,0.25411
CVE-2010-20045,0.00343,0.252
CVE-2010-20049,0.00797,0.54705
CVE-2010-20059,0.01022,0.62026
CVE-2010-20103,0.0509,0.92055
CVE-2010-20107,0.0051,0.4112
CVE-2010-20108,0.0051,0.4112
CVE-2010-20109,0.01166,0.66017
CVE-2010-20111,0.00416,0.33389
CVE-2010-20112,0.01121,0.64842
CVE-2010-20113,0.01555,0.74151
CVE-2010-20114,0.00345,0.25411
CVE-2010-20115,0.00922,0.58769
CVE-2010-20119,0.0113,0.65066
CVE-2010-20120,0.00367,0.27949
CVE-2010-20121,0.03221,0.87742
CVE-2010-20122,0.01015,0.61813
CVE-2010-20123,0.00345,0.25412
CVE-2010-2000,0.00864,0.56956
CVE-2010-2001,0.01028,0.62197
CVE-2010-2002,0.00864,0.56955
CVE-2010-2003,0.02004,0.79974
CVE-2010-2004,0.09316,0.95212
CVE-2010-2005,0.02809,0.8596
CVE-2010-2006,0.06688,0.93675
CVE-2010-2007,0.00664,0.497
CVE-2010-2008,0.09011,0.95105
CVE-2010-2009,0.0478,0.91604
CVE-2010-2010,0.01033,0.62349
CVE-2010-2011,0.10741,0.95681
CVE-2010-2012,0.0128,0.68839
CVE-2010-2013,0.01062,0.63197
CVE-2010-2014,0.00871,0.57184
CVE-2010-2015,0.00903,0.5815
CVE-2010-2016,0.01151,0.65617
CVE-2010-2017,0.01075,0.63567
CVE-2010-2018,0.03258,0.87904
CVE-2010-2019,0.00927,0.5894
CVE-2010-2020,0.00867,0.57056
CVE-2010-2021,0.02715,0.85435
CVE-2010-2022,0.00324,0.22942
CVE-2010-2023,0.0028,0.18332
CVE-2010-2024,0.0028,0.18332
CVE-2010-2025,0.02078,0.80725
CVE-2010-2026,0.02357,0.83066
CVE-2010-2027,0.00318,0.22244
CVE-2010-2028,0.13917,0.96414
CVE-2010-2029,0.01374,0.70896
CVE-2010-2030,0.01033,0.62352
CVE-2010-2031,0.00753,0.53179
CVE-2010-2032,0.03356,0.88261
CVE-2010-2033,0.15795,0.96762
CVE-2010-2034,0.11077,0.95779
CVE-2010-2035,0.15781,0.96759
CVE-2010-2036,0.1321,0.96246
CVE-2010-2037,0.11077,0.9578
CVE-2010-2038,0.01337,0.70094
CVE-2010-2039,0.01153,0.65677
CVE-2010-2040,0.01499,0.73203
CVE-2010-2041,0.01263,0.68494
CVE-2010-2042,0.00973,0.60482
CVE-2010-2043,0.01272,0.68667
CVE-2010-2044,0.01151,0.65616
CVE-2010-2045,0.08931,0.95069
CVE-2010-2046,0.01108,0.64505
CVE-2010-2047,0.01003,0.61429
CVE-2010-2048,0.00868,0.57099
CVE-2010-2049,0.02723,0.85477
CVE-2010-2050,0.13074,0.96222
CVE-2010-2051,0.00973,0.60483
CVE-2010-2053,0.00347,0.25696
CVE-2010-2054,0.05172,0.92153
CVE-2010-2055,0.00505,0.40694
CVE-2010-2056,0.00332,0.23841
