#model_version:v2025.03.14,score_date:2025-07-14T12:55:00Z
cve,epss,percentile
CVE-2016-9000,0.00244,0.47563
CVE-2016-9005,0.00492,0.64678
CVE-2016-9006,0.00258,0.49079
CVE-2016-9008,0.00169,0.38773
CVE-2016-9009,0.00344,0.56333
CVE-2016-9010,0.00191,0.41489
CVE-2016-9011,0.00491,0.64646
CVE-2016-9012,0.00735,0.71857
CVE-2016-9013,0.02723,0.85315
CVE-2016-9014,0.04886,0.89112
CVE-2016-9015,0.00549,0.66971
CVE-2016-9016,0.00136,0.3439
CVE-2016-9017,0.00291,0.52092
CVE-2016-9018,0.01385,0.7947
CVE-2016-9019,0.00665,0.70305
CVE-2016-9020,0.00718,0.7153
CVE-2016-9021,0.00607,0.68705
CVE-2016-9022,0.00607,0.68705
CVE-2016-9023,0.00607,0.68705
CVE-2016-9025,0.00607,0.68705
CVE-2016-9026,0.00607,0.68705
CVE-2016-9028,0.00476,0.63979
CVE-2016-9031,0.00173,0.39363
CVE-2016-9032,0.00062,0.19582
CVE-2016-9033,0.00062,0.19582
CVE-2016-9034,0.00062,0.19582
CVE-2016-9035,0.00062,0.19582
CVE-2016-9036,0.01042,0.76515
CVE-2016-9037,0.01127,0.77344
CVE-2016-9038,0.00027,0.05785
CVE-2016-9039,0.00074,0.2318
CVE-2016-9040,0.0018,0.40096
CVE-2016-9042,0.02529,0.84789
CVE-2016-9043,0.00964,0.7558
CVE-2016-9044,0.01137,0.77456
CVE-2016-9045,0.00243,0.47479
CVE-2016-9048,0.00259,0.49115
CVE-2016-9049,0.00836,0.73669
CVE-2016-9050,0.00817,0.73378
CVE-2016-9051,0.04248,0.883
CVE-2016-9052,0.18907,0.95008
CVE-2016-9053,0.09465,0.92442
CVE-2016-9054,0.19254,0.95066
CVE-2016-9061,0.00909,0.74824
CVE-2016-9062,0.0008,0.24433
CVE-2016-9063,0.01984,0.82798
CVE-2016-9064,0.00274,0.50519
CVE-2016-9065,0.00369,0.58011
CVE-2016-9066,0.20609,0.95301
CVE-2016-9067,0.02041,0.83049
CVE-2016-9068,0.02576,0.84932
CVE-2016-9069,0.00308,0.5349
CVE-2016-9070,0.00863,0.74127
CVE-2016-9071,0.0047,0.63638
CVE-2016-9072,0.00848,0.73895
CVE-2016-9073,0.00847,0.73886
CVE-2016-9074,0.01294,0.78792
CVE-2016-9075,0.03303,0.86689
CVE-2016-9076,0.00368,0.57997
CVE-2016-9077,0.00171,0.39096
CVE-2016-9078,0.00701,0.71087
CVE-2016-9079,0.84964,0.99288
CVE-2016-9080,0.02909,0.85781
CVE-2016-9081,0.00213,0.43996
CVE-2016-9082,0.00429,0.61692
CVE-2016-9083,0.00047,0.14582
