#model_version:v2025.03.14,score_date:2026-06-07T12:55:00Z
cve,epss,percentile
CVE-2018-3000,0.00246,0.4808
CVE-2018-3001,0.00255,0.49136
CVE-2018-3002,0.00188,0.40461
CVE-2018-3003,0.00255,0.49136
CVE-2018-3004,0.01155,0.78901
CVE-2018-3005,0.00377,0.59574
CVE-2018-3006,0.00451,0.64028
CVE-2018-3007,0.01742,0.82887
CVE-2018-3008,0.01648,0.82369
CVE-2018-3009,0.03196,0.87244
CVE-2018-3010,0.03196,0.87244
CVE-2018-3011,0.01648,0.82369
CVE-2018-3012,0.01648,0.82369
CVE-2018-3013,0.00753,0.73601
CVE-2018-3014,0.00753,0.73601
CVE-2018-3015,0.00969,0.76978
CVE-2018-3016,0.00198,0.41829
CVE-2018-3017,0.01648,0.82369
CVE-2018-3018,0.01648,0.82369
CVE-2018-3019,0.00209,0.43414
CVE-2018-3020,0.00301,0.53754
CVE-2018-3021,0.00564,0.68811
CVE-2018-3022,0.00764,0.73818
CVE-2018-3023,0.00467,0.64836
CVE-2018-3024,0.00198,0.41829
CVE-2018-3025,0.00555,0.68527
CVE-2018-3026,0.00209,0.43414
CVE-2018-3027,0.00969,0.76978
CVE-2018-3028,0.00301,0.53754
CVE-2018-3029,0.00564,0.68811
CVE-2018-3030,0.00764,0.73818
CVE-2018-3031,0.00467,0.64836
CVE-2018-3032,0.00198,0.41829
CVE-2018-3033,0.00555,0.68527
CVE-2018-3034,0.00209,0.43414
CVE-2018-3035,0.00969,0.76978
CVE-2018-3036,0.00301,0.53754
CVE-2018-3037,0.00301,0.53754
CVE-2018-3038,0.00564,0.68811
CVE-2018-3039,0.00564,0.68811
CVE-2018-3040,0.00764,0.73818
CVE-2018-3041,0.00764,0.73818
CVE-2018-3042,0.00467,0.64836
CVE-2018-3043,0.00467,0.64836
CVE-2018-3044,0.00198,0.41829
CVE-2018-3045,0.00198,0.41829
CVE-2018-3046,0.00555,0.68527
CVE-2018-3047,0.00555,0.68527
CVE-2018-3048,0.0034,0.57041
CVE-2018-3049,0.00209,0.43414
CVE-2018-3050,0.00969,0.76978
CVE-2018-3051,0.00969,0.76978
CVE-2018-3052,0.00338,0.56865
CVE-2018-3053,0.00338,0.56865
CVE-2018-3054,0.0041,0.61718
CVE-2018-3055,0.00391,0.60499
CVE-2018-3056,0.00408,0.61565
CVE-2018-3057,0.00093,0.26009
CVE-2018-3058,0.00131,0.3214
CVE-2018-3059,0.00676,0.71914
CVE-2018-3060,0.00128,0.31758
CVE-2018-3061,0.00456,0.64257
CVE-2018-3062,0.00533,0.67714
CVE-2018-3063,0.00159,0.36498
CVE-2018-3064,0.00227,0.45585
CVE-2018-3065,0.00533,0.67714
CVE-2018-3066,0.00153,0.3575
CVE-2018-3067,0.00288,0.52569
CVE-2018-3068,0.00463,0.64652
CVE-2018-3069,0.00216,0.44133
CVE-2018-3070,0.00393,0.60636
CVE-2018-3071,0.00456,0.64257
CVE-2018-3072,0.00564,0.68811
CVE-2018-3073,0.01212,0.79346
CVE-2018-3074,0.00604,0.7002
CVE-2018-3075,0.00793,0.74318
CVE-2018-3076,0.00217,0.443
CVE-2018-3077,0.0041,0.61718
CVE-2018-3078,0.00793,0.74318
CVE-2018-3079,0.00793,0.74318
CVE-2018-3080,0.00793,0.74318
CVE-2018-3081,0.00131,0.32191
CVE-2018-3082,0.00286,0.52361
CVE-2018-3084,0.00181,0.39602
CVE-2018-3085,0.00568,0.68932
CVE-2018-3086,0.0045,0.64004
CVE-2018-3087,0.0045,0.64004
CVE-2018-3088,0.0045,0.64004
CVE-2018-3089,0.0045,0.64004
CVE-2018-3090,0.0045,0.64004
CVE-2018-3091,0.00246,0.48074
CVE-2018-3092,0.01618,0.82184
CVE-2018-3093,0.01618,0.82184
CVE-2018-3094,0.01618,0.82184
CVE-2018-3095,0.01618,0.82184
CVE-2018-3096,0.01618,0.82184
CVE-2018-3097,0.01618,0.82184
CVE-2018-3098,0.01618,0.82184
CVE-2018-3099,0.02106,0.84422
CVE-2018-3100,0.02197,0.84738
CVE-2018-3101,0.00689,0.7219
CVE-2018-3102,0.02106,0.84422
CVE-2018-3103,0.02106,0.84422
CVE-2018-3104,0.02106,0.84422
CVE-2018-3105,0.00197,0.4156
CVE-2018-3108,0.00555,0.68527
CVE-2018-3109,0.00753,0.73601
CVE-2018-3110,0.00804,0.745
CVE-2018-3111,0.01515,0.81579
CVE-2018-3115,0.00919,0.7636
CVE-2018-3120,0.00737,0.73231
CVE-2018-3122,0.00474,0.65151
CVE-2018-3123,0.00624,0.7057
CVE-2018-3125,0.00496,0.6621
CVE-2018-3126,0.00482,0.65569
CVE-2018-3127,0.00702,0.72448
CVE-2018-3128,0.00474,0.65151
CVE-2018-3129,0.01058,0.77988
CVE-2018-3130,0.00198,0.41829
CVE-2018-3131,0.00107,0.28491
CVE-2018-3132,0.00463,0.64652
CVE-2018-3133,0.0026,0.49571
CVE-2018-3134,0.00092,0.25877
CVE-2018-3135,0.01058,0.77988
CVE-2018-3136,0.00343,0.57222
CVE-2018-3137,0.00364,0.58816
CVE-2018-3138,0.01648,0.82369
CVE-2018-3139,0.00154,0.35877
CVE-2018-3140,0.00463,0.64652
CVE-2018-3141,0.01456,0.81193
