#model_version:v2025.03.14,score_date:2025-07-28T12:55:00Z
cve,epss,percentile
CVE-2001-1000,0.00166,0.3831
CVE-2001-1002,0.04745,0.8897
CVE-2001-1003,0.00086,0.25878
CVE-2001-1004,0.00406,0.6021
CVE-2001-1005,0.00219,0.44564
CVE-2001-1006,0.00437,0.62116
CVE-2001-1007,0.00481,0.64138
CVE-2001-1008,0.00632,0.69402
CVE-2001-1009,0.13124,0.93794
CVE-2001-1010,0.05053,0.89316
CVE-2001-1011,0.01703,0.81504
CVE-2001-1012,0.0006,0.18871
CVE-2001-1013,0.71836,0.98654
CVE-2001-1014,0.03749,0.87544
CVE-2001-1015,0.00125,0.32597
CVE-2001-1016,0.00539,0.66572
CVE-2001-1017,0.00036,0.08748
CVE-2001-1018,0.00631,0.6937
CVE-2001-1019,0.01894,0.82413
CVE-2001-1020,0.01014,0.76184
CVE-2001-1021,0.84417,0.99266
CVE-2001-1022,0.21216,0.95402
CVE-2001-1023,0.00684,0.70736
CVE-2001-1024,0.00763,0.72387
CVE-2001-1025,0.00073,0.22852
CVE-2001-1026,0.00786,0.72837
CVE-2001-1027,0.2372,0.95748
CVE-2001-1028,0.0018,0.40028
CVE-2001-1029,0.00196,0.42009
CVE-2001-1030,0.00184,0.40507
CVE-2001-1031,0.04305,0.88401
CVE-2001-1032,0.23192,0.9568
CVE-2001-1033,0.00739,0.71938
CVE-2001-1034,0.00054,0.16832
CVE-2001-1035,0.00982,0.75832
CVE-2001-1036,0.00133,0.33733
CVE-2001-1037,0.00032,0.07182
CVE-2001-1038,0.0028,0.51067
CVE-2001-1039,0.00601,0.68491
CVE-2001-1040,0.00525,0.65993
CVE-2001-1041,0.00293,0.523
CVE-2001-1042,0.01581,0.80791
CVE-2001-1043,0.01806,0.8202
CVE-2001-1044,0.07909,0.91617
CVE-2001-1045,0.08581,0.91993
CVE-2001-1046,0.00957,0.75467
CVE-2001-1047,0.0007,0.22133
CVE-2001-1048,0.01075,0.76827
CVE-2001-1049,0.00874,0.7431
CVE-2001-1050,0.00846,0.73887
CVE-2001-1051,0.01048,0.76582
CVE-2001-1052,0.00846,0.73887
CVE-2001-1053,0.00464,0.63329
CVE-2001-1054,0.01075,0.76827
CVE-2001-1055,0.15036,0.94245
CVE-2001-1056,0.00529,0.66208
CVE-2001-1057,0.00739,0.71938
CVE-2001-1058,0.00351,0.5685
CVE-2001-1059,0.00045,0.12995
CVE-2001-1060,0.00982,0.75832
CVE-2001-1061,0.00564,0.674
CVE-2001-1062,0.00328,0.55041
CVE-2001-1063,0.00053,0.16433
CVE-2001-1064,0.0567,0.89981
CVE-2001-1065,0.00481,0.64138
CVE-2001-1066,0.00087,0.26067
CVE-2001-1067,0.29247,0.96374
CVE-2001-1068,0.01225,0.78257
CVE-2001-1069,0.0009,0.26554
CVE-2001-1070,0.00275,0.50646
CVE-2001-1071,0.00865,0.74167
CVE-2001-1072,0.00935,0.75184
CVE-2001-1073,0.00808,0.73223
CVE-2001-1074,0.00046,0.13886
CVE-2001-1075,0.03549,0.87216
CVE-2001-1076,0.00209,0.43534
CVE-2001-1077,0.00293,0.52298
CVE-2001-1078,0.04224,0.88286
CVE-2001-1079,0.00043,0.12479
CVE-2001-1080,0.03407,0.86946
CVE-2001-1081,0.02116,0.83388
CVE-2001-1082,0.00427,0.61567
CVE-2001-1083,0.16695,0.94628
CVE-2001-1084,0.00278,0.50847
CVE-2001-1085,0.00147,0.35854
CVE-2001-1086,0.03174,0.86423
CVE-2001-1087,0.00717,0.71498
CVE-2001-1088,0.31947,0.96612
CVE-2001-1089,0.00717,0.71498
CVE-2001-1090,0.00717,0.71498
CVE-2001-1091,0.0006,0.18871
CVE-2001-1092,0.00185,0.40624
CVE-2001-1093,0.00157,0.3724
CVE-2001-1094,0.00066,0.20763
CVE-2001-1095,0.00096,0.2766
CVE-2001-1096,0.00103,0.29025
CVE-2001-1097,0.09839,0.92623
CVE-2001-1098,0.00114,0.30819
CVE-2001-1099,0.02829,0.85607
CVE-2001-1100,0.01483,0.80164
CVE-2001-1101,0.00638,0.69559
CVE-2001-1102,0.0005,0.15239
CVE-2001-1103,0.00972,0.75687
CVE-2001-1104,0.04353,0.88464
CVE-2001-1105,0.00797,0.73021
CVE-2001-1106,0.01461,0.80005
CVE-2001-1107,0.03573,0.87263
CVE-2001-1108,0.03876,0.87766
CVE-2001-1109,0.05522,0.8982
CVE-2001-1110,0.00814,0.73314
CVE-2001-1111,0.00074,0.23069
CVE-2001-1112,0.05386,0.89679
CVE-2001-1113,0.01449,0.79907
CVE-2001-1114,0.0282,0.85569
CVE-2001-1115,0.03447,0.87033
CVE-2001-1116,0.001,0.28414
CVE-2001-1117,0.01511,0.80395
CVE-2001-1118,0.01246,0.78425
CVE-2001-1119,0.00085,0.25599
CVE-2001-1120,0.01777,0.81883
CVE-2001-1122,0.00296,0.52562
CVE-2001-1123,0.0009,0.26543
CVE-2001-1124,0.00794,0.72984
CVE-2001-1125,0.04578,0.88759
CVE-2001-1126,0.01153,0.77614
CVE-2001-1127,0.00014,0.01723
CVE-2001-1128,0.0002,0.03593
CVE-2001-1129,0.00019,0.03231
CVE-2001-1130,0.04404,0.88535
CVE-2001-1131,0.00427,0.61567
CVE-2001-1132,0.00856,0.74016
CVE-2001-1133,0.00421,0.61162
CVE-2001-1134,0.00763,0.72409
CVE-2001-1135,0.00743,0.72026
CVE-2001-1136,0.00102,0.28891
CVE-2001-1137,0.03105,0.8627
CVE-2001-1138,0.05461,0.89763
CVE-2001-1139,0.05216,0.89503
CVE-2001-1140,0.00996,0.7599
CVE-2001-1141,0.01367,0.79358
CVE-2001-1142,0.01789,0.81939
CVE-2001-1143,0.01085,0.76921
CVE-2001-1144,0.05264,0.89557
CVE-2001-1145,0.00063,0.19834
CVE-2001-1146,0.00109,0.3003
CVE-2001-1147,0.00075,0.2331
CVE-2001-1148,0.00113,0.3062
CVE-2001-1149,0.00481,0.64138
CVE-2001-1150,0.00834,0.73653
CVE-2001-1151,0.01095,0.77024
CVE-2001-1152,0.00415,0.60757
CVE-2001-1153,0.00054,0.1697
CVE-2001-1154,0.00739,0.71938
CVE-2001-1155,0.00468,0.63468
CVE-2001-1156,0.05875,0.90172
CVE-2001-1157,0.00415,0.60757
CVE-2001-1158,0.04823,0.89058
CVE-2001-1159,0.01983,0.82808
CVE-2001-1160,0.09142,0.92308
CVE-2001-1161,0.03627,0.87345
CVE-2001-1162,0.30171,0.96465
CVE-2001-1163,0.04462,0.88613
CVE-2001-1164,0.00055,0.17216
CVE-2001-1165,0.00211,0.43811
CVE-2001-1166,0.00585,0.68032
CVE-2001-1168,0.00488,0.64451
CVE-2001-1169,0.00471,0.63618
CVE-2001-1170,0.03447,0.87033
CVE-2001-1171,0.00046,0.13863
CVE-2001-1172,0.00077,0.23609
CVE-2001-1173,0.00046,0.13863
CVE-2001-1174,0.04255,0.88333
CVE-2001-1175,0.00047,0.14183
CVE-2001-1176,0.02313,0.84106
CVE-2001-1177,0.00131,0.33592
CVE-2001-1178,0.00152,0.36656
CVE-2001-1179,0.0006,0.18871
CVE-2001-1180,0.00151,0.36449
CVE-2001-1181,0.00053,0.1644
CVE-2001-1182,0.00052,0.16068
CVE-2001-1183,0.00237,0.46737
CVE-2001-1184,0.19476,0.95126
CVE-2001-1185,0.00133,0.33733
CVE-2001-1186,0.25176,0.95938
CVE-2001-1187,0.03124,0.86307
CVE-2001-1188,0.0237,0.84292
CVE-2001-1189,0.00066,0.20763
CVE-2001-1190,0.00074,0.23069
CVE-2001-1191,0.00607,0.68663
CVE-2001-1192,0.01066,0.7674
CVE-2001-1193,0.01067,0.76752
CVE-2001-1194,0.03731,0.87519
CVE-2001-1195,0.04702,0.88912
CVE-2001-1196,0.03924,0.87825
CVE-2001-1197,0.00068,0.21373
CVE-2001-1198,0.00047,0.14132
CVE-2001-1199,0.04669,0.88872
CVE-2001-1200,0.00249,0.48047
CVE-2001-1201,0.00034,0.07922
CVE-2001-1202,0.03359,0.86833
CVE-2001-1203,0.0005,0.15239
CVE-2001-1204,0.01894,0.82413
CVE-2001-1205,0.0086,0.74079
CVE-2001-1206,0.00904,0.74766
CVE-2001-1207,0.09489,0.92466
CVE-2001-1208,0.01624,0.81047
CVE-2001-1209,0.04669,0.88872
CVE-2001-1210,0.00609,0.68755
CVE-2001-1211,0.0057,0.67596
CVE-2001-1212,0.04381,0.88504
CVE-2001-1213,0.00526,0.66036
CVE-2001-1214,0.03642,0.87374
CVE-2001-1215,0.01983,0.82808
CVE-2001-1216,0.04701,0.88907
CVE-2001-1217,0.06551,0.90707
CVE-2001-1218,0.00244,0.47679
CVE-2001-1219,0.05353,0.89639
CVE-2001-1220,0.00806,0.73194
CVE-2001-1221,0.00563,0.67365
CVE-2001-1222,0.02256,0.83919
CVE-2001-1223,0.02316,0.84114
CVE-2001-1224,0.01286,0.78752
CVE-2001-1225,0.00063,0.19778
CVE-2001-1226,0.00621,0.69107
CVE-2001-1227,0.00702,0.71099
CVE-2001-1228,0.01327,0.79048
CVE-2001-1229,0.02088,0.83272
CVE-2001-1230,0.02024,0.82998
CVE-2001-1231,0.01659,0.81262
CVE-2001-1232,0.00737,0.71867
CVE-2001-1233,0.00653,0.69968
CVE-2001-1234,0.03889,0.87785
CVE-2001-1235,0.02972,0.85954
CVE-2001-1236,0.02428,0.84481
CVE-2001-1237,0.051,0.89373
CVE-2001-1238,0.00799,0.73062
CVE-2001-1239,0.00655,0.70049
CVE-2001-1240,0.00461,0.63178
CVE-2001-1241,0.02963,0.85935
CVE-2001-1242,0.04752,0.8898
CVE-2001-1243,0.19535,0.95136
CVE-2001-1244,0.08688,0.92059
CVE-2001-1245,0.01099,0.77072
CVE-2001-1246,0.01904,0.82463
CVE-2001-1247,0.00759,0.72324
CVE-2001-1248,0.00808,0.73223
CVE-2001-1249,0.00577,0.67805
CVE-2001-1250,0.0071,0.71318
CVE-2001-1251,0.00739,0.71938
CVE-2001-1252,0.01116,0.77249
CVE-2001-1253,0.00053,0.16526
CVE-2001-1254,0.00555,0.67069
CVE-2001-1255,0.00143,0.35199
CVE-2001-1256,0.0034,0.56066
