#model_version:v2025.03.14,score_date:2026-03-30T12:55:00Z
cve,epss,percentile
CVE-2013-6000,0.00125,0.31803
CVE-2013-6001,0.0039,0.59883
CVE-2013-6002,0.0073,0.72587
CVE-2013-6003,0.00218,0.44327
CVE-2013-6004,0.00505,0.66084
CVE-2013-6005,0.00475,0.64741
CVE-2013-6006,0.00161,0.36965
CVE-2013-6009,0.00245,0.47662
CVE-2013-6010,0.00197,0.41613
CVE-2013-6011,0.0064,0.70456
CVE-2013-6012,0.00149,0.35366
CVE-2013-6013,0.05942,0.90588
CVE-2013-6014,0.00482,0.65063
CVE-2013-6015,0.00686,0.71637
CVE-2013-6016,0.01276,0.79478
CVE-2013-6017,0.24202,0.9604
CVE-2013-6018,0.00081,0.23916
CVE-2013-6019,0.00589,0.69067
CVE-2013-6020,0.005,0.65866
CVE-2013-6021,0.54035,0.97993
CVE-2013-6022,0.0021,0.43351
CVE-2013-6023,0.1945,0.95349
CVE-2013-6024,0.00075,0.22525
CVE-2013-6025,0.08463,0.92313
CVE-2013-6026,0.11409,0.9353
CVE-2013-6027,0.02777,0.85979
CVE-2013-6028,0.00307,0.53817
CVE-2013-6029,0.05855,0.90508
CVE-2013-6030,0.00181,0.39615
CVE-2013-6031,0.03938,0.88277
CVE-2013-6032,0.0083,0.7446
CVE-2013-6033,0.00319,0.54791
CVE-2013-6034,0.00788,0.73764
CVE-2013-6035,0.03699,0.87883
CVE-2013-6037,0.00589,0.69067
CVE-2013-6038,0.08056,0.92093
CVE-2013-6039,0.01354,0.80051
CVE-2013-6040,0.07133,0.915
CVE-2013-6041,0.0969,0.92889
CVE-2013-6042,0.00634,0.70292
CVE-2013-6043,0.07414,0.91701
CVE-2013-6044,0.04123,0.88569
CVE-2013-6045,0.07841,0.9195
CVE-2013-6047,0.00285,0.51863
CVE-2013-6048,0.00541,0.67562
CVE-2013-6049,0.00065,0.20162
CVE-2013-6050,0.00377,0.591
CVE-2013-6051,0.00425,0.62102
CVE-2013-6052,0.00421,0.61888
CVE-2013-6053,0.00403,0.60731
CVE-2013-6054,0.00763,0.73331
CVE-2013-6056,0.004,0.60547
CVE-2013-6058,0.02569,0.85452
CVE-2013-6074,0.00475,0.64741
CVE-2013-6075,0.00228,0.45435
CVE-2013-6076,0.00403,0.60705
CVE-2013-6077,0.00151,0.35557
CVE-2013-6078,0.00318,0.54781
CVE-2013-6079,0.01637,0.81848
CVE-2013-6111,0.00285,0.51863
CVE-2013-6114,0.08074,0.92107
CVE-2013-6117,0.89731,0.99562
CVE-2013-6122,0.00055,0.17248
CVE-2013-6123,0.00044,0.13597
CVE-2013-6124,0.00032,0.09084
CVE-2013-6127,0.04222,0.88702
CVE-2013-6128,0.09981,0.93012
CVE-2013-6129,0.74425,0.98834
CVE-2013-6141,0.00263,0.49612
CVE-2013-6142,0.00614,0.69786
CVE-2013-6143,0.00455,0.63736
CVE-2013-6162,0.00519,0.66693
CVE-2013-6163,0.00665,0.71143
CVE-2013-6164,0.02848,0.86149
CVE-2013-6166,0.00634,0.70282
CVE-2013-6167,0.00439,0.63062
CVE-2013-6168,0.0034,0.56628
CVE-2013-6169,0.00443,0.63227
CVE-2013-6170,0.00686,0.71637
CVE-2013-6171,0.00245,0.47654
CVE-2013-6172,0.01114,0.78098
CVE-2013-6173,0.00122,0.31257
CVE-2013-6174,0.00735,0.7272
CVE-2013-6175,0.0047,0.64461
CVE-2013-6176,0.00269,0.50274
CVE-2013-6177,0.00343,0.56817
CVE-2013-6178,0.00225,0.45212
CVE-2013-6180,0.00225,0.45091
CVE-2013-6181,0.00062,0.19406
CVE-2013-6182,0.00085,0.24764
CVE-2013-6188,0.0014,0.33872
CVE-2013-6189,0.53669,0.97976
CVE-2013-6191,0.00623,0.70051
CVE-2013-6192,0.00119,0.30868
CVE-2013-6193,0.01333,0.79897
CVE-2013-6194,0.77324,0.98969
CVE-2013-6195,0.27671,0.96407
CVE-2013-6196,0.0033,0.55824
CVE-2013-6197,0.00277,0.51013
CVE-2013-6198,0.01316,0.79774
CVE-2013-6200,0.00054,0.16977
CVE-2013-6201,0.05517,0.90194
CVE-2013-6202,0.00436,0.62899
CVE-2013-6203,0.04572,0.89152
CVE-2013-6204,0.04572,0.89152
CVE-2013-6205,0.00048,0.14763
CVE-2013-6206,0.01598,0.81607
CVE-2013-6207,0.02464,0.85171
CVE-2013-6208,0.00056,0.17504
CVE-2013-6209,0.00457,0.63829
CVE-2013-6210,0.05021,0.89681
CVE-2013-6211,0.00494,0.65624
CVE-2013-6212,0.00234,0.46149
CVE-2013-6213,0.27671,0.96407
CVE-2013-6214,0.00213,0.43838
CVE-2013-6215,0.00546,0.67744
CVE-2013-6216,0.00116,0.30393
CVE-2013-6218,0.31623,0.96761
CVE-2013-6219,0.00032,0.09148
CVE-2013-6220,0.00623,0.70051
CVE-2013-6221,0.84144,0.99302
CVE-2013-6222,0.00878,0.7525
CVE-2013-6223,0.00061,0.19174
CVE-2013-6224,0.00445,0.63334
CVE-2013-6225,0.54061,0.97993
CVE-2013-6226,0.01265,0.79379
CVE-2013-6227,0.19409,0.95341
CVE-2013-6229,0.00734,0.72671
CVE-2013-6230,0.01057,0.77531
CVE-2013-6231,0.35652,0.9704
CVE-2013-6232,0.00871,0.7514
CVE-2013-6233,0.04862,0.89502
CVE-2013-6234,0.02073,0.8387
CVE-2013-6235,0.00395,0.60202
CVE-2013-6236,0.43571,0.97491
CVE-2013-6237,0.00437,0.6296
CVE-2013-6239,0.00818,0.74289
CVE-2013-6241,0.00176,0.38986
CVE-2013-6242,0.00748,0.73029
CVE-2013-6243,0.01168,0.78581
CVE-2013-6244,0.00718,0.72368
CVE-2013-6245,0.08934,0.92545
CVE-2013-6246,0.08045,0.92085
CVE-2013-6267,0.00515,0.66508
CVE-2013-6271,0.21718,0.95701
CVE-2013-6272,0.00139,0.33791
CVE-2013-6275,0.01656,0.81966
CVE-2013-6276,0.00369,0.58696
CVE-2013-6277,0.0029,0.52356
CVE-2013-6280,0.00174,0.3879
CVE-2013-6281,0.08429,0.92298
CVE-2013-6282,0.681,0.98579
CVE-2013-6283,0.09811,0.92935
CVE-2013-6284,0.00612,0.69716
CVE-2013-6285,0.005,0.65866
CVE-2013-6288,0.00568,0.68432
CVE-2013-6289,0.00256,0.48882
CVE-2013-6295,0.0032,0.54939
CVE-2013-6299,0.00166,0.37623
CVE-2013-6300,0.00166,0.37623
CVE-2013-6301,0.00166,0.37623
CVE-2013-6302,0.00219,0.4441
CVE-2013-6303,0.00186,0.40358
CVE-2013-6304,0.0045,0.63551
CVE-2013-6305,0.00143,0.34496
CVE-2013-6306,0.00054,0.16765
CVE-2013-6307,0.00188,0.40547
CVE-2013-6308,0.00154,0.36
CVE-2013-6309,0.00406,0.60906
CVE-2013-6310,0.00166,0.37623
CVE-2013-6311,0.00278,0.51115
CVE-2013-6312,0.00275,0.50913
CVE-2013-6314,0.00188,0.40547
CVE-2013-6315,0.00195,0.41377
CVE-2013-6316,0.00295,0.52756
CVE-2013-6318,0.00236,0.46449
CVE-2013-6319,0.00121,0.31107
CVE-2013-6320,0.00166,0.37623
CVE-2013-6321,0.00367,0.58517
CVE-2013-6322,0.00188,0.40547
CVE-2013-6323,0.00291,0.52406
CVE-2013-6325,0.00923,0.75912
CVE-2013-6327,0.00236,0.46449
CVE-2013-6328,0.00295,0.52756
CVE-2013-6329,0.02439,0.85091
CVE-2013-6330,0.00165,0.37405
CVE-2013-6331,0.00255,0.48745
CVE-2013-6332,0.02554,0.85417
CVE-2013-6333,0.00166,0.37623
CVE-2013-6334,0.00181,0.39637
CVE-2013-6335,0.00045,0.13974
CVE-2013-6336,0.00883,0.75325
CVE-2013-6337,0.0027,0.50416
CVE-2013-6338,0.00883,0.75325
CVE-2013-6339,0.01135,0.78287
CVE-2013-6340,0.00883,0.75325
CVE-2013-6341,0.00921,0.75889
CVE-2013-6342,0.00473,0.64603
CVE-2013-6343,0.35019,0.96998
CVE-2013-6344,0.00589,0.69062
CVE-2013-6345,0.0024,0.47248
CVE-2013-6346,0.00896,0.75528
CVE-2013-6347,0.02398,0.84962
CVE-2013-6348,0.02766,0.85951
CVE-2013-6349,0.00722,0.72436
CVE-2013-6357,0.01262,0.79357
CVE-2013-6358,0.03157,0.86845
CVE-2013-6359,0.00719,0.72383
CVE-2013-6360,0.00206,0.4277
CVE-2013-6362,0.00451,0.63603
CVE-2013-6364,0.01954,0.83396
CVE-2013-6365,0.00532,0.67182
CVE-2013-6366,0.05617,0.90283
CVE-2013-6367,0.00564,0.68319
CVE-2013-6368,0.0004,0.1218
CVE-2013-6369,0.02542,0.85382
CVE-2013-6370,0.02866,0.86187
CVE-2013-6371,0.00384,0.59552
CVE-2013-6372,0.00061,0.19133
CVE-2013-6373,0.00403,0.6075
CVE-2013-6374,0.00201,0.42109
CVE-2013-6375,0.00628,0.70151
CVE-2013-6376,0.00086,0.24887
CVE-2013-6378,0.00057,0.17764
CVE-2013-6380,0.0004,0.12168
CVE-2013-6381,0.00094,0.26311
CVE-2013-6382,0.00064,0.19869
CVE-2013-6383,0.00021,0.05583
CVE-2013-6384,0.00057,0.17811
CVE-2013-6385,0.02471,0.85188
CVE-2013-6386,0.00375,0.59001
CVE-2013-6387,0.0021,0.4337
CVE-2013-6388,0.00295,0.5272
CVE-2013-6389,0.00251,0.48404
CVE-2013-6391,0.00498,0.65754
CVE-2013-6392,0.00111,0.29594
CVE-2013-6393,0.0806,0.92095
CVE-2013-6394,0.0006,0.1865
CVE-2013-6395,0.00573,0.68603
CVE-2013-6396,0.00137,0.33444
CVE-2013-6397,0.91151,0.99642
CVE-2013-6398,0.00989,0.7679
CVE-2013-6399,0.01542,0.81298
CVE-2013-6400,0.00392,0.60032
CVE-2013-6401,0.00341,0.56697
CVE-2013-6402,0.00058,0.1811
CVE-2013-6403,0.00349,0.57274
CVE-2013-6404,0.00447,0.63421
CVE-2013-6407,0.11391,0.93522
CVE-2013-6408,0.11391,0.93522
CVE-2013-6409,0.00049,0.15053
CVE-2013-6410,0.0032,0.54918
CVE-2013-6411,0.0229,0.84626
CVE-2013-6412,0.00044,0.13396
CVE-2013-6413,0.00734,0.72664
CVE-2013-6414,0.70843,0.98685
CVE-2013-6415,0.01506,0.81089
CVE-2013-6416,0.00236,0.46429
CVE-2013-6417,0.00512,0.6638
CVE-2013-6418,0.00345,0.56992
CVE-2013-6419,0.00563,0.68283
CVE-2013-6420,0.40224,0.9732
CVE-2013-6421,0.01228,0.79075
CVE-2013-6422,0.00253,0.48593
CVE-2013-6424,0.0684,0.91297
CVE-2013-6425,0.02998,0.86492
CVE-2013-6426,0.0033,0.55805
CVE-2013-6427,0.0078,0.73614
CVE-2013-6428,0.0017,0.38193
CVE-2013-6429,0.38725,0.97228
CVE-2013-6430,0.00315,0.54489
CVE-2013-6431,0.00045,0.13704
CVE-2013-6432,0.00042,0.13
CVE-2013-6433,0.01608,0.81671
CVE-2013-6434,0.00288,0.52147
CVE-2013-6435,0.05085,0.89759
CVE-2013-6436,0.00068,0.20803
CVE-2013-6437,0.00434,0.62687
CVE-2013-6438,0.30247,0.96644
CVE-2013-6439,0.00409,0.6109
CVE-2013-6440,0.0075,0.73059
CVE-2013-6441,0.00035,0.10241
CVE-2013-6442,0.01273,0.79458
CVE-2013-6443,0.00095,0.26462
CVE-2013-6444,0.00285,0.51792
CVE-2013-6445,0.00297,0.52936
CVE-2013-6446,0.00209,0.43189
CVE-2013-6447,0.0137,0.80144
CVE-2013-6448,0.00262,0.49515
CVE-2013-6449,0.46976,0.97651
CVE-2013-6450,0.22307,0.95774
CVE-2013-6451,0.00303,0.53496
CVE-2013-6452,0.00318,0.54735
CVE-2013-6453,0.00623,0.70041
CVE-2013-6454,0.00318,0.54735
CVE-2013-6455,0.00389,0.59876
CVE-2013-6456,0.00281,0.51334
CVE-2013-6457,0.00135,0.33164
CVE-2013-6458,0.00892,0.75479
CVE-2013-6459,0.00361,0.58098
CVE-2013-6460,0.02521,0.85332
CVE-2013-6461,0.02046,0.83767
CVE-2013-6462,0.12029,0.93736
CVE-2013-6465,0.00159,0.36714
CVE-2013-6466,0.01006,0.76971
CVE-2013-6467,0.00887,0.75397
CVE-2013-6468,0.00473,0.64584
CVE-2013-6469,0.00485,0.65267
CVE-2013-6470,0.0028,0.51249
CVE-2013-6472,0.00403,0.60709
CVE-2013-6473,0.13715,0.94218
CVE-2013-6474,0.20771,0.95563
CVE-2013-6475,0.20679,0.95554
CVE-2013-6476,0.00293,0.52528
CVE-2013-6477,0.01006,0.76971
CVE-2013-6478,0.03105,0.86743
CVE-2013-6479,0.00683,0.71561
CVE-2013-6480,0.00565,0.68354
CVE-2013-6481,0.01006,0.76971
CVE-2013-6482,0.00743,0.72935
CVE-2013-6483,0.00863,0.75007
CVE-2013-6484,0.00683,0.71561
CVE-2013-6485,0.00694,0.71824
CVE-2013-6486,0.01267,0.79395
CVE-2013-6487,0.03908,0.88227
CVE-2013-6489,0.00756,0.73191
CVE-2013-6490,0.38978,0.97245
CVE-2013-6491,0.00389,0.59873
CVE-2013-6492,0.02748,0.85916
CVE-2013-6493,0.00059,0.18631
CVE-2013-6494,0.00062,0.19248
CVE-2013-6495,0.00341,0.56665
CVE-2013-6496,0.0025,0.48279
CVE-2013-6497,0.00405,0.6088
CVE-2013-6501,0.00052,0.16259
CVE-2013-6617,0.01705,0.82228
CVE-2013-6618,0.08647,0.924
CVE-2013-6621,0.01481,0.80912
CVE-2013-6622,0.01611,0.81684
CVE-2013-6623,0.01551,0.81338
CVE-2013-6624,0.01461,0.80777
CVE-2013-6625,0.01509,0.8111
CVE-2013-6626,0.00649,0.70703
CVE-2013-6627,0.06884,0.91325
CVE-2013-6628,0.00435,0.62753
CVE-2013-6629,0.0021,0.43381
CVE-2013-6630,0.0183,0.82828
CVE-2013-6631,0.01735,0.82392
CVE-2013-6632,0.13216,0.94095
CVE-2013-6634,0.01309,0.7972
CVE-2013-6635,0.01163,0.78542
CVE-2013-6636,0.00725,0.72494
CVE-2013-6637,0.00527,0.66953
CVE-2013-6638,0.04074,0.88482
CVE-2013-6639,0.02842,0.8613
CVE-2013-6640,0.02718,0.85848
CVE-2013-6641,0.00721,0.72428
CVE-2013-6642,0.0014,0.33937
CVE-2013-6643,0.00186,0.40299
CVE-2013-6644,0.01698,0.82196
CVE-2013-6645,0.01406,0.80397
CVE-2013-6646,0.01763,0.82536
CVE-2013-6647,0.00117,0.30508
CVE-2013-6648,0.00378,0.59219
CVE-2013-6649,0.00926,0.75953
CVE-2013-6650,0.02383,0.84913
CVE-2013-6652,0.00286,0.51954
CVE-2013-6653,0.00818,0.74287
CVE-2013-6654,0.00887,0.75397
CVE-2013-6655,0.00887,0.75397
CVE-2013-6656,0.00384,0.5955
CVE-2013-6657,0.00272,0.50567
CVE-2013-6658,0.01485,0.80941
CVE-2013-6659,0.00095,0.26502
CVE-2013-6660,0.00343,0.56856
CVE-2013-6661,0.00583,0.68885
CVE-2013-6662,0.00063,0.19526
CVE-2013-6663,0.02053,0.83798
CVE-2013-6664,0.00887,0.75397
CVE-2013-6665,0.00968,0.76514
CVE-2013-6666,0.00272,0.50567
CVE-2013-6667,0.00527,0.66953
CVE-2013-6668,0.1282,0.93982
CVE-2013-6671,0.10399,0.93182
CVE-2013-6672,0.00931,0.76026
CVE-2013-6673,0.00545,0.67679
CVE-2013-6674,0.47529,0.97679
CVE-2013-6681,0.00665,0.7114
CVE-2013-6682,0.00215,0.44005
CVE-2013-6683,0.00805,0.74061
CVE-2013-6684,0.00115,0.30203
CVE-2013-6685,0.00061,0.18988
CVE-2013-6686,0.00815,0.74223
CVE-2013-6687,0.00162,0.37077
CVE-2013-6688,0.00327,0.55505
CVE-2013-6689,0.00056,0.17348
CVE-2013-6690,0.00371,0.58775
CVE-2013-6691,0.00604,0.69504
CVE-2013-6692,0.00296,0.52779
CVE-2013-6693,0.00371,0.58815
CVE-2013-6694,0.00979,0.76678
CVE-2013-6695,0.00176,0.38986
CVE-2013-6696,0.00758,0.73226
CVE-2013-6698,0.00217,0.44226
CVE-2013-6699,0.00474,0.64646
CVE-2013-6700,0.00658,0.70974
CVE-2013-6701,0.00687,0.71644
CVE-2013-6702,0.00691,0.71735
CVE-2013-6703,0.00511,0.66345
CVE-2013-6704,0.00511,0.66345
CVE-2013-6705,0.00349,0.57334
CVE-2013-6706,0.01745,0.82451
CVE-2013-6707,0.01349,0.80021
CVE-2013-6708,0.00968,0.76518
CVE-2013-6709,0.00267,0.50115
CVE-2013-6710,0.00128,0.32174
CVE-2013-6711,0.0043,0.62432
CVE-2013-6712,0.17303,0.95003
CVE-2013-6713,0.00051,0.1588
CVE-2013-6714,0.00051,0.1588
CVE-2013-6717,0.01744,0.82442
CVE-2013-6718,0.00321,0.54996
CVE-2013-6719,0.10579,0.93243
CVE-2013-6720,0.04093,0.8852
CVE-2013-6721,0.00253,0.4857
CVE-2013-6722,0.0054,0.6752
CVE-2013-6723,0.0036,0.58006
CVE-2013-6724,0.04535,0.8911
CVE-2013-6725,0.00291,0.52406
CVE-2013-6726,0.00166,0.37623
CVE-2013-6727,0.00199,0.41891
CVE-2013-6728,0.00256,0.48929
CVE-2013-6729,0.0018,0.39551
CVE-2013-6730,0.00186,0.40383
CVE-2013-6731,0.00154,0.36
CVE-2013-6732,0.00236,0.46449
CVE-2013-6733,0.00236,0.46449
CVE-2013-6734,0.00165,0.37405
CVE-2013-6735,0.01255,0.79304
CVE-2013-6737,0.00288,0.52122
CVE-2013-6738,0.00478,0.64896
CVE-2013-6739,0.0008,0.23698
