#model_version:v2026.06.15,score_date:2026-09-26T12:00:22Z
cve,epss,percentile
CVE-2008-4000,0.02233,0.82077
CVE-2008-4001,0.00902,0.58121
CVE-2008-4002,0.00902,0.5812
CVE-2008-4003,0.01149,0.65547
CVE-2008-4004,0.00305,0.20879
CVE-2008-4005,0.01039,0.62537
CVE-2008-4006,0.03433,0.88515
CVE-2008-4007,0.01748,0.76901
CVE-2008-4008,0.56268,0.99022
CVE-2008-4009,0.01427,0.71887
CVE-2008-4010,0.01434,0.72012
CVE-2008-4011,0.0087,0.57165
CVE-2008-4012,0.01427,0.71888
CVE-2008-4013,0.01212,0.6727
CVE-2008-4014,0.01018,0.61891
CVE-2008-4015,0.01723,0.76585
CVE-2008-4016,0.01533,0.73777
CVE-2008-4017,0.01307,0.69418
CVE-2008-4018,0.00391,0.3058
CVE-2008-4019,0.34415,0.98365
CVE-2008-4020,0.24389,0.97796
CVE-2008-4023,0.3917,0.98551
CVE-2008-4024,0.28876,0.98095
CVE-2008-4025,0.32943,0.98306
CVE-2008-4026,0.2339,0.97715
CVE-2008-4027,0.33906,0.98346
CVE-2008-4028,0.38057,0.9851
CVE-2008-4029,0.26737,0.97963
CVE-2008-4030,0.2339,0.97714
CVE-2008-4031,0.2339,0.97715
CVE-2008-4032,0.4791,0.98815
CVE-2008-4033,0.27747,0.98026
CVE-2008-4036,0.01533,0.73775
CVE-2008-4037,0.59136,0.99086
CVE-2008-4038,0.3917,0.98551
CVE-2008-4039,0.01042,0.6262
CVE-2008-4040,0.0183,0.78
CVE-2008-4041,0.02348,0.82992
CVE-2008-4043,0.00967,0.60243
CVE-2008-4044,0.00997,0.61232
CVE-2008-4045,0.01033,0.62375
CVE-2008-4046,0.00973,0.60494
CVE-2008-4047,0.01712,0.76451
CVE-2008-4048,0.06898,0.93853
CVE-2008-4049,0.04227,0.90658
CVE-2008-4050,0.06749,0.9374
CVE-2008-4051,0.01452,0.72334
CVE-2008-4052,0.0048,0.38904
CVE-2008-4053,0.01452,0.72335
CVE-2008-4054,0.01188,0.66627
CVE-2008-4055,0.01035,0.62426
CVE-2008-4056,0.01452,0.72334
CVE-2008-4057,0.01495,0.73126
CVE-2008-4058,0.05077,0.92036
CVE-2008-4059,0.04996,0.91927
CVE-2008-4060,0.04802,0.91636
CVE-2008-4061,0.04988,0.91918
CVE-2008-4062,0.04988,0.91917
CVE-2008-4063,0.03959,0.90074
CVE-2008-4064,0.04872,0.91738
CVE-2008-4065,0.0411,0.90415
CVE-2008-4066,0.01761,0.77099
CVE-2008-4067,0.04438,0.91049
CVE-2008-4068,0.04166,0.90532
CVE-2008-4069,0.01662,0.75735
CVE-2008-4070,0.07351,0.94193
CVE-2008-4071,0.18427,0.97147
CVE-2008-4072,0.01364,0.70671
CVE-2008-4073,0.01046,0.62738
CVE-2008-4074,0.01027,0.62176
CVE-2008-4075,0.01904,0.78882
CVE-2008-4076,0.01065,0.63321
CVE-2008-4077,0.02831,0.86077
CVE-2008-4078,0.01624,0.7515
CVE-2008-4079,0.0105,0.62846
CVE-2008-4080,0.03108,0.87272
CVE-2008-4081,0.02561,0.84476
CVE-2008-4082,0.00839,0.5613
CVE-2008-4083,0.01335,0.70033
CVE-2008-4084,0.00979,0.60676
CVE-2008-4085,0.00312,0.21629
CVE-2008-4086,0.01145,0.65409
CVE-2008-4087,0.03316,0.88125
CVE-2008-4088,0.0119,0.66687
CVE-2008-4089,0.01524,0.73607
CVE-2008-4090,0.00997,0.61234
CVE-2008-4091,0.00949,0.59666
CVE-2008-4092,0.0119,0.66687
CVE-2008-4093,0.00909,0.58335
CVE-2008-4094,0.0303,0.86974
CVE-2008-4095,0.01769,0.77211
CVE-2008-4096,0.11175,0.9581
CVE-2008-4097,0.01851,0.78267
CVE-2008-4098,0.01624,0.75158
CVE-2008-4099,0.0228,0.82446
CVE-2008-4100,0.01492,0.7309
CVE-2008-4101,0.09207,0.95172
CVE-2008-4102,0.02377,0.83185
CVE-2008-4103,0.01489,0.73036
CVE-2008-4104,0.0137,0.70793
CVE-2008-4105,0.017,0.76271
CVE-2008-4106,0.05481,0.92485
CVE-2008-4107,0.03013,0.86906
CVE-2008-4108,0.00379,0.29255
CVE-2008-4109,0.28392,0.98065
CVE-2008-4110,0.18415,0.97142
CVE-2008-4111,0.02258,0.82275
CVE-2008-4113,0.00833,0.55936
CVE-2008-4114,0.49275,0.9885
CVE-2008-4115,0.02587,0.84642
CVE-2008-4116,0.11621,0.95907
CVE-2008-4117,0.01916,0.79019
CVE-2008-4118,0.01065,0.63342
CVE-2008-4119,0.01871,0.78514
CVE-2008-4120,0.01758,0.77051
CVE-2008-4121,0.01344,0.70256
CVE-2008-4122,0.01257,0.68349
CVE-2008-4125,0.01631,0.75255
CVE-2008-4126,0.02194,0.8176
CVE-2008-4127,0.16352,0.9686
CVE-2008-4128,0.33871,0.98343
CVE-2008-4129,0.01774,0.77288
CVE-2008-4130,0.01553,0.74121
CVE-2008-4131,0.00773,0.53884
CVE-2008-4132,0.04093,0.9038
CVE-2008-4133,0.04246,0.90693
CVE-2008-4134,0.07656,0.94379
CVE-2008-4135,0.04422,0.91011
CVE-2008-4136,0.03222,0.87748
CVE-2008-4137,0.02499,0.84061
CVE-2008-4138,0.10304,0.95549
CVE-2008-4139,0.01516,0.73504
CVE-2008-4140,0.01465,0.72611
CVE-2008-4141,0.03009,0.86889
CVE-2008-4142,0.01182,0.66484
CVE-2008-4143,0.01125,0.64932
CVE-2008-4144,0.0101,0.61679
CVE-2008-4145,0.00939,0.59342
CVE-2008-4146,0.02195,0.81763
CVE-2008-4147,0.01065,0.63341
CVE-2008-4148,0.01096,0.642
CVE-2008-4149,0.01223,0.67524
CVE-2008-4150,0.0101,0.61675
CVE-2008-4151,0.0292,0.86501
CVE-2008-4152,0.00868,0.57099
CVE-2008-4153,0.01256,0.68339
CVE-2008-4154,0.00997,0.61233
CVE-2008-4155,0.02997,0.86838
CVE-2008-4156,0.00937,0.59273
CVE-2008-4157,0.05648,0.92694
CVE-2008-4158,0.01979,0.79691
CVE-2008-4159,0.0101,0.61667
CVE-2008-4160,0.00351,0.26153
CVE-2008-4161,0.01978,0.7968
CVE-2008-4162,0.0106,0.63154
CVE-2008-4163,0.04651,0.91415
CVE-2008-4164,0.02237,0.82122
CVE-2008-4165,0.00973,0.60517
CVE-2008-4166,0.02184,0.81656
CVE-2008-4167,0.02606,0.84776
CVE-2008-4168,0.01065,0.63342
CVE-2008-4169,0.01042,0.62612
CVE-2008-4170,0.01624,0.75159
CVE-2008-4171,0.01063,0.63228
CVE-2008-4172,0.00967,0.60251
CVE-2008-4173,0.00997,0.61234
CVE-2008-4174,0.01446,0.7223
CVE-2008-4175,0.0106,0.63147
CVE-2008-4176,0.00967,0.60252
CVE-2008-4177,0.00967,0.60252
CVE-2008-4178,0.03382,0.88348
CVE-2008-4179,0.01535,0.73806
CVE-2008-4180,0.01213,0.67291
CVE-2008-4181,0.02807,0.8595
CVE-2008-4182,0.01304,0.69365
CVE-2008-4183,0.03233,0.87781
CVE-2008-4184,0.01022,0.61993
CVE-2008-4185,0.01151,0.65604
CVE-2008-4186,0.00905,0.58238
CVE-2008-4187,0.02346,0.82977
CVE-2008-4188,0.04063,0.90307
CVE-2008-4190,0.01115,0.64674
CVE-2008-4191,0.00407,0.32314
CVE-2008-4192,0.00711,0.51651
CVE-2008-4193,0.74612,0.99485
CVE-2008-4194,0.0693,0.93881
CVE-2008-4195,0.01961,0.7951
CVE-2008-4196,0.01735,0.76738
CVE-2008-4197,0.06335,0.93394
CVE-2008-4198,0.02842,0.8613
CVE-2008-4199,0.02863,0.86228
CVE-2008-4200,0.03183,0.87577
CVE-2008-4201,0.06652,0.93648
CVE-2008-4202,0.01042,0.62619
CVE-2008-4203,0.02007,0.80031
CVE-2008-4204,0.00967,0.60254
CVE-2008-4205,0.01182,0.66485
CVE-2008-4206,0.03009,0.86889
CVE-2008-4207,0.03121,0.87334
CVE-2008-4208,0.01495,0.73126
CVE-2008-4210,0.02141,0.81306
CVE-2008-4211,0.06569,0.9359
CVE-2008-4212,0.02591,0.84686
CVE-2008-4214,0.00318,0.22252
CVE-2008-4215,0.01424,0.71824
CVE-2008-4216,0.08602,0.94908
CVE-2008-4217,0.05361,0.92362
CVE-2008-4218,0.00343,0.25231
CVE-2008-4219,0.00345,0.25407
CVE-2008-4220,0.03506,0.88761
CVE-2008-4221,0.03435,0.88521
CVE-2008-4222,0.04067,0.90316
CVE-2008-4223,0.05303,0.92301
CVE-2008-4224,0.0212,0.81122
CVE-2008-4225,0.03207,0.87674
CVE-2008-4226,0.04051,0.90288
CVE-2008-4227,0.01636,0.75356
CVE-2008-4228,0.00355,0.26653
CVE-2008-4229,0.00244,0.14051
CVE-2008-4230,0.00354,0.26622
CVE-2008-4231,0.0585,0.92929
CVE-2008-4232,0.0216,0.81472
CVE-2008-4233,0.02154,0.81419
CVE-2008-4234,0.04551,0.91256
CVE-2008-4236,0.01894,0.78778
CVE-2008-4237,0.02111,0.81053
CVE-2008-4241,0.01042,0.62618
CVE-2008-4242,0.07066,0.93989
CVE-2008-4243,0.03699,0.89333
CVE-2008-4244,0.02858,0.86204
CVE-2008-4245,0.01931,0.79194
CVE-2008-4246,0.01196,0.66834
CVE-2008-4247,0.05254,0.92251
CVE-2008-4250,0.98751,0.99924
CVE-2008-4252,0.20976,0.97491
CVE-2008-4253,0.20976,0.97491
CVE-2008-4254,0.2206,0.97592
CVE-2008-4255,0.53703,0.98964
CVE-2008-4256,0.20976,0.9749
CVE-2008-4258,0.17841,0.97076
CVE-2008-4259,0.32661,0.98289
CVE-2008-4260,0.19384,0.97269
CVE-2008-4261,0.29709,0.98139
CVE-2008-4264,0.25541,0.97888
CVE-2008-4265,0.2465,0.97817
CVE-2008-4266,0.27585,0.98016
CVE-2008-4268,0.20682,0.9745
CVE-2008-4269,0.20516,0.97434
CVE-2008-4278,0.00367,0.27939
CVE-2008-4279,0.00393,0.30848
CVE-2008-4281,0.0187,0.78499
CVE-2008-4283,0.03302,0.88075
CVE-2008-4284,0.01865,0.78441
CVE-2008-4285,0.01157,0.65759
CVE-2008-4292,0.01916,0.79024
CVE-2008-4293,0.04549,0.91253
CVE-2008-4294,0.00395,0.31083
CVE-2008-4295,0.30135,0.98161
CVE-2008-4296,0.02146,0.81348
CVE-2008-4297,0.02695,0.85321
CVE-2008-4298,0.03526,0.88816
CVE-2008-4299,0.15858,0.9677
CVE-2008-4300,0.13555,0.96328
CVE-2008-4301,0.17057,0.96975
CVE-2008-4302,0.00616,0.47388
CVE-2008-4303,0.01182,0.66487
CVE-2008-4304,0.03007,0.86884
CVE-2008-4305,0.03065,0.87116
CVE-2008-4306,0.02436,0.8363
CVE-2008-4307,0.00284,0.18738
CVE-2008-4308,0.03914,0.89936
CVE-2008-4309,0.04966,0.91887
CVE-2008-4310,0.13553,0.96327
CVE-2008-4311,0.00409,0.32525
CVE-2008-4313,0.0141,0.71566
CVE-2008-4314,0.04295,0.9078
CVE-2008-4315,0.027,0.85348
CVE-2008-4316,0.00494,0.39975
CVE-2008-4318,0.14149,0.96454
CVE-2008-4319,0.02304,0.82651
CVE-2008-4320,0.01865,0.7844
CVE-2008-4321,0.05784,0.92838
CVE-2008-4322,0.6507,0.99229
CVE-2008-4323,0.08592,0.949
CVE-2008-4324,0.08919,0.95064
CVE-2008-4325,0.01447,0.72252
CVE-2008-4326,0.01865,0.78436
CVE-2008-4327,0.15719,0.96747
CVE-2008-4328,0.00997,0.61232
CVE-2008-4329,0.03502,0.88746
CVE-2008-4330,0.02286,0.82495
CVE-2008-4331,0.02286,0.82494
CVE-2008-4332,0.0199,0.79814
CVE-2008-4333,0.01445,0.72214
CVE-2008-4334,0.02333,0.82875
CVE-2008-4335,0.01051,0.62867
CVE-2008-4336,0.01445,0.72209
CVE-2008-4337,0.01022,0.62016
CVE-2008-4338,0.01094,0.64155
CVE-2008-4339,0.0205,0.80449
CVE-2008-4340,0.04206,0.90615
CVE-2008-4341,0.02501,0.8407
CVE-2008-4342,0.17203,0.96996
CVE-2008-4343,0.08681,0.94953
CVE-2008-4344,0.00967,0.60269
CVE-2008-4345,0.00997,0.61232
CVE-2008-4346,0.02843,0.86137
CVE-2008-4347,0.00999,0.61304
CVE-2008-4348,0.01139,0.65272
CVE-2008-4349,0.01452,0.7234
CVE-2008-4350,0.01145,0.65407
CVE-2008-4351,0.02286,0.82495
CVE-2008-4352,0.00967,0.60269
CVE-2008-4353,0.00928,0.58972
CVE-2008-4354,0.00997,0.61228
CVE-2008-4355,0.01042,0.62613
CVE-2008-4356,0.00967,0.6027
CVE-2008-4357,0.00999,0.61307
CVE-2008-4358,0.01914,0.78997
CVE-2008-4359,0.04345,0.90875
CVE-2008-4360,0.04345,0.90875
CVE-2008-4361,0.02997,0.86837
CVE-2008-4362,0.00818,0.55428
CVE-2008-4363,0.01184,0.66531
CVE-2008-4364,0.01145,0.65407
CVE-2008-4365,0.00845,0.56305
CVE-2008-4366,0.03055,0.87079
CVE-2008-4368,0.01386,0.71106
CVE-2008-4369,0.00967,0.60274
CVE-2008-4370,0.01445,0.72208
CVE-2008-4371,0.00997,0.61228
CVE-2008-4372,0.0149,0.73054
CVE-2008-4373,0.00967,0.60274
CVE-2008-4374,0.01003,0.61444
CVE-2008-4375,0.00967,0.60274
CVE-2008-4376,0.00967,0.60274
CVE-2008-4377,0.01145,0.65407
CVE-2008-4378,0.00997,0.61229
CVE-2008-4379,0.01507,0.73342
CVE-2008-4380,0.03732,0.89438
CVE-2008-4381,0.18395,0.97139
CVE-2008-4382,0.01105,0.64433
CVE-2008-4383,0.08209,0.9469
CVE-2008-4384,0.28706,0.98081
CVE-2008-4385,0.37683,0.98493
CVE-2008-4387,0.155,0.96694
CVE-2008-4388,0.37721,0.98495
CVE-2008-4389,0.02477,0.8392
CVE-2008-4390,0.03293,0.8804
CVE-2008-4391,0.06205,0.93273
CVE-2008-4392,0.01693,0.76171
CVE-2008-4393,0.0179,0.77475
CVE-2008-4394,0.00338,0.24669
CVE-2008-4395,0.02403,0.83382
CVE-2008-4396,0.04093,0.90378
CVE-2008-4397,0.80542,0.99613
CVE-2008-4398,0.08232,0.94702
CVE-2008-4399,0.08232,0.94701
CVE-2008-4400,0.03382,0.88347
CVE-2008-4401,0.07146,0.94056
CVE-2008-4402,0.05531,0.9254
CVE-2008-4403,0.03166,0.87508
CVE-2008-4404,0.04172,0.90543
CVE-2008-4405,0.01042,0.62604
CVE-2008-4406,0.00345,0.25362
CVE-2008-4407,0.00278,0.18127
CVE-2008-4408,0.01595,0.74726
CVE-2008-4409,0.08534,0.94872
CVE-2008-4410,0.00381,0.2947
CVE-2008-4411,0.02855,0.86192
CVE-2008-4412,0.02351,0.83014
CVE-2008-4413,0.00305,0.20849
CVE-2008-4414,0.00445,0.36188
CVE-2008-4415,0.03577,0.88983
CVE-2008-4416,0.00302,0.2058
CVE-2008-4418,0.02945,0.86612
CVE-2008-4419,0.07395,0.9422
CVE-2008-4420,0.05664,0.92709
CVE-2008-4421,0.03788,0.89592
CVE-2008-4423,0.01094,0.64075
CVE-2008-4424,0.01462,0.72542
CVE-2008-4425,0.02972,0.86723
CVE-2008-4426,0.016,0.74798
CVE-2008-4427,0.02986,0.86786
CVE-2008-4428,0.07027,0.93959
CVE-2008-4429,0.02566,0.84507
CVE-2008-4431,0.01063,0.63227
CVE-2008-4432,0.01445,0.72211
CVE-2008-4433,0.01001,0.61366
CVE-2008-4434,0.10966,0.95748
CVE-2008-4435,0.01462,0.72547
