#model_version:v2026.06.15,score_date:2026-06-17T12:03:21Z
cve,epss,percentile
CVE-2020-5000,0.00471,0.36935
CVE-2020-5001,0.01019,0.58815
CVE-2020-5002,0.00583,0.43182
CVE-2020-5003,0.01836,0.76148
CVE-2020-5004,0.00495,0.38487
CVE-2020-5008,0.00868,0.53951
CVE-2020-5013,0.01467,0.70269
CVE-2020-5014,0.00868,0.53971
CVE-2020-5015,0.02466,0.82381
CVE-2020-5016,0.02252,0.80622
CVE-2020-5017,0.00283,0.19852
CVE-2020-5018,0.00671,0.47116
CVE-2020-5019,0.01322,0.67157
CVE-2020-5020,0.00886,0.5449
CVE-2020-5021,0.00243,0.15249
CVE-2020-5022,0.00999,0.58184
CVE-2020-5023,0.02313,0.81152
CVE-2020-5024,0.02019,0.78391
CVE-2020-5025,0.00564,0.42344
CVE-2020-5026,0.00746,0.49909
CVE-2020-5030,0.00495,0.38486
CVE-2020-5031,0.00495,0.38484
CVE-2020-5032,0.00518,0.39784
CVE-2020-5129,0.013,0.66683
CVE-2020-5130,0.01251,0.65514
CVE-2020-5131,0.00548,0.4147
CVE-2020-5132,0.00973,0.57374
CVE-2020-5133,0.01733,0.74663
CVE-2020-5134,0.0111,0.61614
CVE-2020-5135,0.26869,0.97779
CVE-2020-5136,0.01104,0.61445
CVE-2020-5137,0.01733,0.74663
CVE-2020-5138,0.01748,0.7488
CVE-2020-5139,0.01742,0.74796
CVE-2020-5140,0.01742,0.74796
CVE-2020-5141,0.01261,0.65772
CVE-2020-5142,0.01063,0.6022
CVE-2020-5143,0.01573,0.72188
CVE-2020-5144,0.00569,0.42574
CVE-2020-5145,0.01191,0.63918
CVE-2020-5146,0.01883,0.76764
CVE-2020-5147,0.01658,0.73555
CVE-2020-5148,0.00848,0.53254
CVE-2020-5179,0.0284,0.84814
CVE-2020-5180,0.00402,0.31809
CVE-2020-5182,0.01047,0.59725
CVE-2020-5183,0.02013,0.7833
CVE-2020-5186,0.00881,0.54358
CVE-2020-5187,0.02394,0.81809
CVE-2020-5188,0.018,0.75645
