#model_version:v2025.03.14,score_date:2026-05-30T12:55:00Z
cve,epss,percentile
CVE-2006-0001,0.73182,0.98815
CVE-2006-0002,0.32771,0.96962
CVE-2006-0003,0.91596,0.99689
CVE-2006-0004,0.41311,0.97465
CVE-2006-0005,0.75519,0.98916
CVE-2006-0006,0.7163,0.98757
CVE-2006-0007,0.62171,0.98378
CVE-2006-0008,0.00786,0.74112
CVE-2006-0009,0.41387,0.97468
CVE-2006-0010,0.49817,0.97859
CVE-2006-0012,0.34193,0.97061
CVE-2006-0013,0.54731,0.9808
CVE-2006-0014,0.31958,0.96898
CVE-2006-0015,0.28321,0.96584
CVE-2006-0019,0.06387,0.91158
CVE-2006-0020,0.35193,0.9712
CVE-2006-0021,0.69661,0.98682
CVE-2006-0022,0.35907,0.97164
CVE-2006-0023,0.00779,0.73977
CVE-2006-0024,0.14911,0.94657
CVE-2006-0025,0.64793,0.98483
CVE-2006-0026,0.90121,0.99603
CVE-2006-0027,0.72186,0.98779
CVE-2006-0028,0.32347,0.96925
CVE-2006-0029,0.25365,0.96304
CVE-2006-0030,0.5975,0.9829
CVE-2006-0031,0.45445,0.97668
CVE-2006-0032,0.74366,0.98866
CVE-2006-0033,0.45773,0.9768
CVE-2006-0034,0.4873,0.97806
CVE-2006-0035,0.00047,0.15018
CVE-2006-0036,0.01221,0.79404
CVE-2006-0037,0.00058,0.18304
CVE-2006-0038,0.00091,0.25756
CVE-2006-0039,0.00065,0.2037
CVE-2006-0040,0.00531,0.67552
CVE-2006-0042,0.07081,0.91651
CVE-2006-0043,0.00133,0.32489
CVE-2006-0044,0.01662,0.82385
CVE-2006-0045,0.00111,0.2928
CVE-2006-0046,0.03464,0.87739
CVE-2006-0047,0.16443,0.94994
CVE-2006-0048,0.00832,0.74892
CVE-2006-0049,0.05236,0.90109
CVE-2006-0050,0.00064,0.20138
CVE-2006-0051,0.02542,0.85721
CVE-2006-0052,0.06409,0.91182
CVE-2006-0053,0.05998,0.90829
CVE-2006-0054,0.03086,0.8701
CVE-2006-0055,0.00072,0.22088
CVE-2006-0056,0.22615,0.9595
CVE-2006-0057,0.25059,0.96274
CVE-2006-0058,0.5899,0.98259
CVE-2006-0059,0.06314,0.91106
CVE-2006-0061,0.00444,0.63645
CVE-2006-0062,0.0013,0.32119
CVE-2006-0063,0.00409,0.61545
CVE-2006-0064,0.07178,0.91707
CVE-2006-0065,0.00963,0.76826
CVE-2006-0066,0.01029,0.7761
CVE-2006-0067,0.00619,0.70343
CVE-2006-0068,0.00816,0.74637
CVE-2006-0069,0.00427,0.62666
CVE-2006-0070,0.00656,0.71358
CVE-2006-0071,0.00053,0.17042
CVE-2006-0072,0.05386,0.90258
CVE-2006-0073,0.00584,0.69334
CVE-2006-0074,0.01348,0.80391
CVE-2006-0075,0.07816,0.92105
CVE-2006-0076,0.07826,0.92109
CVE-2006-0077,0.00088,0.25104
CVE-2006-0078,0.01116,0.78513
CVE-2006-0079,0.00858,0.75313
CVE-2006-0080,0.00658,0.71404
CVE-2006-0081,0.00994,0.7723
CVE-2006-0082,0.03879,0.88442
CVE-2006-0083,0.00078,0.23324
CVE-2006-0084,0.00572,0.68989
CVE-2006-0085,0.00603,0.69895
CVE-2006-0086,0.00346,0.57457
CVE-2006-0087,0.03404,0.8763
CVE-2006-0088,0.01359,0.80462
CVE-2006-0089,0.02283,0.84958
CVE-2006-0090,0.01138,0.78707
CVE-2006-0091,0.00346,0.57457
CVE-2006-0093,0.00409,0.61545
CVE-2006-0094,0.00687,0.72046
CVE-2006-0095,0.00086,0.24784
CVE-2006-0096,0.00053,0.16792
CVE-2006-0097,0.12244,0.93968
CVE-2006-0098,0.00077,0.2299
CVE-2006-0099,0.14015,0.94455
CVE-2006-0100,0.00073,0.22264
CVE-2006-0101,0.00427,0.62666
CVE-2006-0102,0.00675,0.71805
CVE-2006-0103,0.10152,0.93232
CVE-2006-0104,0.01664,0.82389
CVE-2006-0105,0.01928,0.83687
CVE-2006-0106,0.01616,0.82111
CVE-2006-0107,0.00603,0.69895
CVE-2006-0108,0.00603,0.69895
CVE-2006-0109,0.00622,0.70454
CVE-2006-0110,0.07636,0.92002
CVE-2006-0111,0.00346,0.57457
CVE-2006-0112,0.00409,0.61545
CVE-2006-0113,0.00462,0.64503
CVE-2006-0114,0.00059,0.18674
CVE-2006-0115,0.00804,0.74419
CVE-2006-0116,0.00674,0.71778
CVE-2006-0117,0.00791,0.74193
CVE-2006-0118,0.00791,0.74193
CVE-2006-0119,0.13197,0.94251
CVE-2006-0120,0.03437,0.87689
CVE-2006-0121,0.01076,0.78107
CVE-2006-0122,0.00976,0.77005
CVE-2006-0123,0.01485,0.81328
CVE-2006-0124,0.00731,0.7301
CVE-2006-0125,0.042,0.88913
CVE-2006-0126,0.00046,0.14648
CVE-2006-0127,0.01299,0.80034
CVE-2006-0128,0.00988,0.77158
CVE-2006-0129,0.0064,0.70881
CVE-2006-0130,0.00828,0.74822
CVE-2006-0131,0.00346,0.57483
CVE-2006-0132,0.00888,0.7582
CVE-2006-0133,0.01363,0.80486
CVE-2006-0134,0.00978,0.77032
CVE-2006-0135,0.03677,0.88113
CVE-2006-0136,0.03279,0.874
CVE-2006-0137,0.01226,0.7945
CVE-2006-0138,0.08643,0.92572
CVE-2006-0139,0.00985,0.77125
CVE-2006-0140,0.00731,0.7301
CVE-2006-0141,0.02574,0.85811
CVE-2006-0142,0.00346,0.57457
CVE-2006-0143,0.72598,0.98793
CVE-2006-0144,0.01457,0.81143
CVE-2006-0145,0.00073,0.222
CVE-2006-0146,0.09474,0.9296
CVE-2006-0147,0.29662,0.96707
CVE-2006-0148,0.00763,0.73709
CVE-2006-0149,0.00369,0.59066
CVE-2006-0150,0.10294,0.93298
CVE-2006-0151,0.00127,0.31602
CVE-2006-0152,0.00427,0.62666
CVE-2006-0153,0.12712,0.94108
CVE-2006-0154,0.01432,0.80977
CVE-2006-0155,0.00704,0.72405
CVE-2006-0156,0.00763,0.73723
CVE-2006-0157,0.03062,0.8695
CVE-2006-0158,0.00603,0.69895
CVE-2006-0159,0.00502,0.66393
CVE-2006-0160,0.04173,0.88876
CVE-2006-0161,0.00081,0.23822
CVE-2006-0162,0.27999,0.96554
CVE-2006-0163,0.17139,0.9512
CVE-2006-0164,0.08939,0.92722
CVE-2006-0165,0.00427,0.62666
CVE-2006-0166,0.01133,0.7866
CVE-2006-0167,0.06235,0.91031
CVE-2006-0168,0.00731,0.7301
CVE-2006-0169,0.01414,0.80867
CVE-2006-0171,0.05656,0.90508
CVE-2006-0172,0.00475,0.65158
CVE-2006-0173,0.05126,0.89999
CVE-2006-0174,0.06715,0.91398
CVE-2006-0175,0.00731,0.73003
CVE-2006-0176,0.00342,0.57085
CVE-2006-0177,0.00343,0.57154
CVE-2006-0178,0.00052,0.16582
CVE-2006-0179,0.1233,0.93992
CVE-2006-0180,0.00572,0.68989
CVE-2006-0181,0.00065,0.20239
CVE-2006-0182,0.00978,0.77032
CVE-2006-0183,0.01465,0.81201
CVE-2006-0184,0.00963,0.76835
CVE-2006-0185,0.03174,0.87172
CVE-2006-0187,0.37398,0.97255
CVE-2006-0188,0.01359,0.80465
CVE-2006-0189,0.42547,0.97526
CVE-2006-0190,0.00051,0.16228
CVE-2006-0191,0.00051,0.16234
CVE-2006-0192,0.007,0.72318
CVE-2006-0193,0.00527,0.67413
CVE-2006-0194,0.00864,0.75417
CVE-2006-0195,0.02742,0.86238
CVE-2006-0196,0.00078,0.23238
CVE-2006-0197,0.00406,0.61345
CVE-2006-0198,0.00416,0.6201
CVE-2006-0199,0.0295,0.86703
CVE-2006-0200,0.13874,0.94422
CVE-2006-0201,0.00675,0.71805
CVE-2006-0202,0.00059,0.18668
CVE-2006-0203,0.01425,0.80933
CVE-2006-0204,0.00773,0.73891
CVE-2006-0205,0.01579,0.8188
CVE-2006-0206,0.10246,0.93277
CVE-2006-0207,0.04998,0.89861
CVE-2006-0208,0.02371,0.8522
CVE-2006-0209,0.02744,0.86242
CVE-2006-0210,0.007,0.72331
CVE-2006-0211,0.00864,0.75417
CVE-2006-0212,0.01664,0.82389
CVE-2006-0213,0.00093,0.2611
CVE-2006-0214,0.02787,0.86335
CVE-2006-0215,0.00351,0.57779
CVE-2006-0216,0.00462,0.64503
CVE-2006-0217,0.01906,0.83587
CVE-2006-0218,0.00313,0.54677
CVE-2006-0219,0.00383,0.59912
CVE-2006-0220,0.00329,0.5614
CVE-2006-0221,0.00502,0.66393
CVE-2006-0222,0.00416,0.6201
CVE-2006-0223,0.00872,0.75531
CVE-2006-0224,0.00216,0.442
CVE-2006-0225,0.00093,0.25985
CVE-2006-0226,0.17279,0.95151
CVE-2006-0227,0.0007,0.21497
CVE-2006-0228,0.00055,0.17552
CVE-2006-0229,0.00092,0.25846
CVE-2006-0230,0.32694,0.96957
CVE-2006-0231,0.00689,0.72098
CVE-2006-0232,0.00879,0.75658
CVE-2006-0233,0.00416,0.61974
CVE-2006-0234,0.0173,0.8277
CVE-2006-0235,0.00555,0.68399
CVE-2006-0236,0.01483,0.81319
CVE-2006-0237,0.00416,0.6201
CVE-2006-0238,0.00966,0.76878
CVE-2006-0239,0.00674,0.71778
