#model_version:v2025.03.14,score_date:2025-06-21T12:55:00Z
cve,epss,percentile
CVE-2006-6007,0.00244,0.47703
CVE-2006-6008,0.01099,0.7702
CVE-2006-6009,0.004,0.59815
CVE-2006-6010,0.17807,0.94789
CVE-2006-6011,0.00477,0.63907
CVE-2006-6012,0.00244,0.47703
CVE-2006-6013,0.00076,0.23679
CVE-2006-6014,0.00046,0.14093
CVE-2006-6015,0.06767,0.90838
CVE-2006-6016,0.00656,0.69995
CVE-2006-6017,0.02484,0.84597
CVE-2006-6018,0.00733,0.71716
CVE-2006-6019,0.00513,0.6549
CVE-2006-6020,0.01684,0.81382
CVE-2006-6021,0.00901,0.74644
CVE-2006-6022,0.03054,0.86106
CVE-2006-6023,0.00585,0.68035
CVE-2006-6024,0.00399,0.59749
CVE-2006-6025,0.00619,0.68957
CVE-2006-6026,0.39257,0.97109
CVE-2006-6027,0.56502,0.97962
CVE-2006-6028,0.07545,0.91352
CVE-2006-6029,0.00346,0.56405
CVE-2006-6030,0.00489,0.64485
CVE-2006-6031,0.00587,0.68073
CVE-2006-6032,0.00676,0.7048
CVE-2006-6033,0.00522,0.65892
CVE-2006-6034,0.00489,0.64485
CVE-2006-6035,0.07561,0.91364
CVE-2006-6036,0.00577,0.67762
CVE-2006-6037,0.01137,0.77413
CVE-2006-6038,0.00709,0.71197
CVE-2006-6039,0.00799,0.72995
CVE-2006-6040,0.00966,0.7555
CVE-2006-6041,0.12389,0.93556
CVE-2006-6042,0.16179,0.94473
CVE-2006-6043,0.00505,0.65108
CVE-2006-6044,0.15862,0.94406
CVE-2006-6045,0.02946,0.85836
CVE-2006-6046,0.00749,0.72059
CVE-2006-6047,0.14656,0.94131
CVE-2006-6048,0.00836,0.73606
CVE-2006-6049,0.01201,0.77986
CVE-2006-6050,0.00282,0.51194
CVE-2006-6051,0.02639,0.85049
CVE-2006-6052,0.00309,0.53484
CVE-2006-6053,0.00058,0.18552
CVE-2006-6054,0.00058,0.18552
CVE-2006-6055,0.03432,0.86966
CVE-2006-6056,0.00046,0.13893
CVE-2006-6057,0.00061,0.19588
CVE-2006-6058,0.00197,0.42209
CVE-2006-6059,0.27597,0.96162
CVE-2006-6060,0.00045,0.13717
CVE-2006-6061,0.36746,0.96937
CVE-2006-6062,0.18292,0.94872
CVE-2006-6063,0.76262,0.98863
CVE-2006-6064,0.03971,0.87878
CVE-2006-6065,0.10589,0.9292
CVE-2006-6066,0.0135,0.79183
CVE-2006-6067,0.00282,0.51194
CVE-2006-6068,0.00522,0.65895
CVE-2006-6069,0.00273,0.5046
CVE-2006-6070,0.00371,0.58012
CVE-2006-6071,0.01257,0.78446
CVE-2006-6072,0.00384,0.58814
CVE-2006-6073,0.00357,0.57128
CVE-2006-6074,0.00695,0.70895
CVE-2006-6075,0.00433,0.61781
CVE-2006-6076,0.7398,0.98744
CVE-2006-6077,0.02391,0.84306
CVE-2006-6078,0.13049,0.93744
CVE-2006-6079,0.00567,0.67472
CVE-2006-6080,0.00371,0.58012
CVE-2006-6081,0.00585,0.68035
CVE-2006-6082,0.00879,0.7432
CVE-2006-6083,0.00531,0.66274
CVE-2006-6084,0.06489,0.90632
CVE-2006-6085,0.00372,0.58117
CVE-2006-6086,0.1079,0.92995
CVE-2006-6087,0.03376,0.86822
CVE-2006-6088,0.07361,0.91238
CVE-2006-6089,0.00551,0.6694
CVE-2006-6090,0.00967,0.75568
CVE-2006-6091,0.00351,0.56816
CVE-2006-6092,0.00532,0.66296
CVE-2006-6093,0.04982,0.89194
CVE-2006-6094,0.00998,0.75956
CVE-2006-6095,0.00922,0.74939
CVE-2006-6096,0.01425,0.79679
CVE-2006-6097,0.07072,0.91046
