#model_version:v2025.03.14,score_date:2026-02-10T12:55:00Z
cve,epss,percentile
CVE-2007-3000,0.01138,0.78034
CVE-2007-3001,0.02671,0.85461
CVE-2007-3002,0.00667,0.70779
CVE-2007-3003,0.00579,0.68295
CVE-2007-3006,0.24245,0.95946
CVE-2007-3007,0.01156,0.782
CVE-2007-3008,0.00851,0.74462
CVE-2007-3009,0.04701,0.89104
CVE-2007-3010,0.94007,0.99889
CVE-2007-3011,0.17064,0.9481
CVE-2007-3012,0.00543,0.67147
CVE-2007-3013,0.01072,0.77371
CVE-2007-3014,0.13618,0.9407
CVE-2007-3017,0.08689,0.92274
CVE-2007-3018,0.0052,0.66241
CVE-2007-3021,0.01034,0.76978
CVE-2007-3022,0.00952,0.75962
CVE-2007-3023,0.01578,0.81221
CVE-2007-3024,0.00062,0.19248
CVE-2007-3025,0.00821,0.73965
CVE-2007-3026,0.08923,0.92382
CVE-2007-3027,0.53138,0.97887
CVE-2007-3028,0.63461,0.98359
CVE-2007-3029,0.60754,0.98243
CVE-2007-3030,0.57804,0.9811
CVE-2007-3032,0.58353,0.98136
CVE-2007-3033,0.42333,0.97351
CVE-2007-3034,0.79265,0.99036
CVE-2007-3035,0.52084,0.97835
CVE-2007-3036,0.03161,0.86603
CVE-2007-3037,0.59741,0.98201
CVE-2007-3038,0.30259,0.96556
CVE-2007-3039,0.82786,0.99223
CVE-2007-3040,0.58814,0.98162
CVE-2007-3041,0.55842,0.98023
CVE-2007-3042,0.00507,0.65699
CVE-2007-3043,0.00507,0.65699
CVE-2007-3044,0.01224,0.78781
CVE-2007-3045,0.00877,0.7487
CVE-2007-3046,0.00776,0.73157
CVE-2007-3047,0.00923,0.75572
CVE-2007-3048,0.00308,0.53539
CVE-2007-3049,0.01859,0.82685
CVE-2007-3050,0.01255,0.79027
CVE-2007-3051,0.01294,0.79343
CVE-2007-3052,0.01089,0.77539
CVE-2007-3053,0.01035,0.76986
CVE-2007-3054,0.00333,0.55642
CVE-2007-3055,0.03489,0.87289
CVE-2007-3056,0.00791,0.7344
CVE-2007-3057,0.66187,0.98476
CVE-2007-3058,0.00968,0.76178
CVE-2007-3059,0.00389,0.59355
CVE-2007-3060,0.02938,0.86106
CVE-2007-3061,0.06187,0.90629
CVE-2007-3062,0.03673,0.87617
CVE-2007-3063,0.00376,0.58615
CVE-2007-3064,0.0052,0.6624
CVE-2007-3065,0.00835,0.74175
CVE-2007-3066,0.01155,0.78174
CVE-2007-3067,0.00411,0.60822
CVE-2007-3068,0.81016,0.99123
CVE-2007-3069,0.00081,0.23746
CVE-2007-3070,0.05656,0.9016
CVE-2007-3071,0.06521,0.90897
CVE-2007-3072,0.00652,0.70384
CVE-2007-3073,0.01483,0.80679
CVE-2007-3074,0.00622,0.69564
CVE-2007-3075,0.18545,0.95076
CVE-2007-3076,0.04248,0.88537
CVE-2007-3077,0.01462,0.80535
CVE-2007-3078,0.00507,0.65699
CVE-2007-3079,0.00386,0.59196
CVE-2007-3080,0.00678,0.71052
CVE-2007-3081,0.00713,0.71837
CVE-2007-3082,0.06187,0.90629
CVE-2007-3083,0.00442,0.62733
CVE-2007-3084,0.00815,0.73842
CVE-2007-3085,0.02876,0.85956
CVE-2007-3086,0.00122,0.31578
CVE-2007-3087,0.00365,0.57942
CVE-2007-3088,0.01355,0.79805
CVE-2007-3089,0.25731,0.96107
CVE-2007-3091,0.18712,0.95101
CVE-2007-3092,0.05815,0.90307
CVE-2007-3093,0.14537,0.94281
CVE-2007-3094,0.02782,0.85736
CVE-2007-3095,0.00801,0.73616
CVE-2007-3096,0.12406,0.93719
CVE-2007-3097,0.01814,0.82485
CVE-2007-3098,0.1156,0.93462
CVE-2007-3099,0.00233,0.45825
CVE-2007-3100,0.00055,0.17071
CVE-2007-3101,0.62756,0.9833
CVE-2007-3102,0.02556,0.85168
CVE-2007-3103,0.00078,0.23183
CVE-2007-3104,0.00139,0.34037
CVE-2007-3105,0.0015,0.35614
CVE-2007-3106,0.02889,0.85992
CVE-2007-3107,0.00085,0.24593
CVE-2007-3108,0.00149,0.35496
CVE-2007-3109,0.17128,0.94822
CVE-2007-3110,0.00333,0.55642
CVE-2007-3111,0.51264,0.978
CVE-2007-3112,0.02792,0.85756
CVE-2007-3113,0.02104,0.83718
CVE-2007-3114,0.01224,0.78781
CVE-2007-3115,0.02474,0.84935
CVE-2007-3116,0.00734,0.72288
CVE-2007-3117,0.00507,0.65699
CVE-2007-3118,0.08985,0.92417
CVE-2007-3119,0.01299,0.79378
CVE-2007-3120,0.00507,0.65699
CVE-2007-3121,0.00772,0.73106
CVE-2007-3122,0.02666,0.8545
CVE-2007-3123,0.02787,0.85744
CVE-2007-3124,0.00069,0.21152
CVE-2007-3126,0.00894,0.75145
CVE-2007-3127,0.10879,0.93206
CVE-2007-3128,0.00429,0.61945
CVE-2007-3129,0.00582,0.68378
CVE-2007-3130,0.00358,0.57452
CVE-2007-3131,0.00411,0.60822
CVE-2007-3132,0.03408,0.87138
CVE-2007-3133,0.01526,0.80948
CVE-2007-3134,0.00458,0.6348
CVE-2007-3135,0.00537,0.66938
CVE-2007-3136,0.05338,0.89826
