#model_version:v2025.03.14,score_date:2025-04-24T12:55:00Z
CVE-2020-5000,0.00352,0.56664
CVE-2020-5001,0.00059,0.18734
CVE-2020-5002,0.00049,0.15299
CVE-2020-5003,0.00327,0.54808
CVE-2020-5004,0.00346,0.5623
CVE-2020-5008,0.00147,0.36324
CVE-2020-5013,0.00578,0.67574
CVE-2020-5014,0.01253,0.7823
CVE-2020-5015,0.01193,0.77702
CVE-2020-5016,0.00206,0.43323
CVE-2020-5017,0.00033,0.08003
CVE-2020-5018,0.00097,0.28456
CVE-2020-5019,0.00047,0.14133
CVE-2020-5020,0.00181,0.40474
CVE-2020-5021,0.00033,0.07862
CVE-2020-5022,0.00167,0.38758
CVE-2020-5023,0.00729,0.71378
CVE-2020-5024,0.01684,0.81159
CVE-2020-5025,0.00293,0.52123
CVE-2020-5026,0.00044,0.13159
CVE-2020-5030,0.00346,0.5623
CVE-2020-5031,0.00223,0.4505
CVE-2020-5032,0.0013,0.33895
CVE-2020-5129,0.00513,0.65201
CVE-2020-5130,0.00293,0.52128
CVE-2020-5131,0.00043,0.12739
CVE-2020-5132,0.0014,0.35292
CVE-2020-5133,0.00531,0.65993
CVE-2020-5134,0.00251,0.48372
CVE-2020-5135,0.38851,0.97034
CVE-2020-5136,0.00334,0.55414
CVE-2020-5137,0.00531,0.65993
CVE-2020-5138,0.00531,0.65993
CVE-2020-5139,0.00455,0.62641
CVE-2020-5140,0.00455,0.62641
CVE-2020-5141,0.00236,0.46512
CVE-2020-5142,0.00315,0.5387
CVE-2020-5143,0.00265,0.49787
CVE-2020-5144,0.00061,0.19408
CVE-2020-5145,0.00166,0.387
CVE-2020-5146,0.01782,0.81673
CVE-2020-5147,0.00109,0.30494
CVE-2020-5148,0.00118,0.31977
CVE-2020-5179,0.02098,0.8307
CVE-2020-5180,0.00067,0.21357
CVE-2020-5182,0.00292,0.52043
CVE-2020-5183,0.0074,0.71627
CVE-2020-5186,0.00283,0.513
CVE-2020-5187,0.04599,0.8861
CVE-2020-5188,0.00561,0.67029
CVE-2020-5191,0.04807,0.88867
CVE-2020-5192,0.31998,0.9651
CVE-2020-5193,0.00174,0.39636
CVE-2020-5194,0.00102,0.29373
CVE-2020-5195,0.00434,0.61671
CVE-2020-5196,0.00166,0.38618
CVE-2020-5197,0.00069,0.21779
CVE-2020-5200,0.0004,0.11407
CVE-2020-5202,0.00071,0.22392
CVE-2020-5203,0.01099,0.76806
CVE-2020-5204,0.00534,0.66084
CVE-2020-5205,0.00257,0.49
CVE-2020-5206,0.00251,0.48434
CVE-2020-5207,3e-05,0.00075
CVE-2020-5208,0.00851,0.73678
CVE-2020-5209,0.00259,0.49163
CVE-2020-5210,0.00238,0.46894
CVE-2020-5211,0.00943,0.7503
CVE-2020-5212,0.00943,0.7503
CVE-2020-5213,0.00943,0.7503
CVE-2020-5214,0.00943,0.7503
CVE-2020-5215,0.00232,0.46087
CVE-2020-5216,0.0024,0.47382
CVE-2020-5217,0.00363,0.5737
CVE-2020-5218,0.00186,0.41041
CVE-2020-5219,0.00716,0.7112
CVE-2020-5220,0.00197,0.42295
CVE-2020-5221,0.01127,0.77091
CVE-2020-5222,0.00242,0.4753
CVE-2020-5223,0.00378,0.58274
CVE-2020-5224,0.00111,0.30855
CVE-2020-5225,0.0022,0.44778
CVE-2020-5226,0.00343,0.56005
CVE-2020-5227,0.00801,0.72801
CVE-2020-5228,0.00272,0.50318
CVE-2020-5229,0.0013,0.33931
CVE-2020-5230,0.00281,0.51022
CVE-2020-5231,0.00158,0.37672
CVE-2020-5232,0.0045,0.6241
CVE-2020-5233,0.00146,0.36268
CVE-2020-5234,0.00479,0.63788
CVE-2020-5235,0.00812,0.72977
CVE-2020-5236,0.13924,0.93892
CVE-2020-5237,0.05506,0.89661
CVE-2020-5238,0.00509,0.65056
CVE-2020-5239,0.00419,0.6077
CVE-2020-5240,0.00111,0.30765
CVE-2020-5241,0.00305,0.53106
CVE-2020-5242,0.00888,0.74223
CVE-2020-5243,0.00778,0.72366
CVE-2020-5244,0.01008,0.75832
CVE-2020-5245,0.03975,0.87738
CVE-2020-5246,0.00205,0.43081
CVE-2020-5247,0.00199,0.42463
CVE-2020-5248,0.02836,0.85414
CVE-2020-5249,0.00514,0.65273
CVE-2020-5250,0.00524,0.65686
CVE-2020-5251,0.00252,0.48499
CVE-2020-5252,0.00069,0.21789
CVE-2020-5253,0.00133,0.34365
CVE-2020-5254,0.0871,0.91965
CVE-2020-5255,0.00374,0.5805
CVE-2020-5256,0.0062,0.68786
CVE-2020-5257,0.00328,0.54908
CVE-2020-5258,0.01549,0.80378
CVE-2020-5259,0.00587,0.67857
CVE-2020-5260,0.21443,0.95305
