#model_version:v2025.03.14,score_date:2025-11-02T12:55:00Z
cve,epss,percentile
CVE-2016-0002,0.47218,0.97563
CVE-2016-0003,0.08219,0.91852
CVE-2016-0005,0.36927,0.96978
CVE-2016-0006,0.05233,0.89537
CVE-2016-0007,0.02473,0.84779
CVE-2016-0008,0.12167,0.93567
CVE-2016-0009,0.24571,0.95911
CVE-2016-0010,0.59618,0.98157
CVE-2016-0011,0.01371,0.79684
CVE-2016-0012,0.13313,0.93906
CVE-2016-0014,0.02497,0.84841
CVE-2016-0015,0.66981,0.9849
CVE-2016-0016,0.06222,0.905
CVE-2016-0018,0.06818,0.90944
CVE-2016-0019,0.09933,0.92727
CVE-2016-0020,0.00693,0.71196
CVE-2016-0021,0.31324,0.96576
CVE-2016-0022,0.21675,0.95528
CVE-2016-0024,0.32396,0.96655
CVE-2016-0025,0.24054,0.95831
CVE-2016-0026,0.05377,0.89696
CVE-2016-0028,0.21122,0.95447
CVE-2016-0029,0.01465,0.80317
CVE-2016-0030,0.01465,0.80317
CVE-2016-0031,0.01465,0.80317
CVE-2016-0032,0.01465,0.80317
CVE-2016-0033,0.23441,0.9576
CVE-2016-0034,0.47074,0.97558
CVE-2016-0035,0.2443,0.95896
CVE-2016-0036,0.17408,0.94821
CVE-2016-0037,0.43763,0.97389
CVE-2016-0038,0.2029,0.95307
CVE-2016-0039,0.01457,0.80259
CVE-2016-0040,0.83177,0.99226
CVE-2016-0041,0.60439,0.98195
CVE-2016-0042,0.01034,0.76781
CVE-2016-0044,0.31748,0.96608
CVE-2016-0046,0.27396,0.96216
CVE-2016-0047,0.24117,0.95856
CVE-2016-0048,0.00581,0.68195
CVE-2016-0049,0.04086,0.88113
CVE-2016-0050,0.53172,0.97844
CVE-2016-0051,0.82212,0.99176
CVE-2016-0052,0.21675,0.95528
CVE-2016-0053,0.22765,0.95663
CVE-2016-0054,0.28449,0.9632
CVE-2016-0055,0.30333,0.96493
CVE-2016-0056,0.24713,0.95924
CVE-2016-0057,0.00755,0.72553
CVE-2016-0058,0.26342,0.96114
CVE-2016-0059,0.17576,0.94845
CVE-2016-0060,0.29918,0.9645
CVE-2016-0061,0.17078,0.94751
CVE-2016-0062,0.17078,0.94751
CVE-2016-0063,0.40616,0.97207
CVE-2016-0064,0.20463,0.95335
CVE-2016-0067,0.20463,0.95335
CVE-2016-0068,0.35004,0.9685
CVE-2016-0069,0.37963,0.97047
CVE-2016-0070,0.03584,0.87296
CVE-2016-0071,0.20463,0.95335
