#model_version:v2025.03.14,score_date:2025-04-24T12:55:00Z
CVE-2008-3000,0.00286,0.51661
CVE-2008-3001,0.02199,0.83495
CVE-2008-3003,0.01034,0.76134
CVE-2008-3004,0.60485,0.98136
CVE-2008-3005,0.60485,0.98136
CVE-2008-3006,0.68326,0.98473
CVE-2008-3007,0.6333,0.98258
CVE-2008-3008,0.80946,0.99077
CVE-2008-3009,0.41884,0.97206
CVE-2008-3010,0.41884,0.97206
CVE-2008-3012,0.70686,0.98579
CVE-2008-3013,0.74609,0.98763
CVE-2008-3014,0.71547,0.98616
CVE-2008-3015,0.71538,0.98616
CVE-2008-3018,0.50102,0.97634
CVE-2008-3019,0.54114,0.97824
CVE-2008-3020,0.54114,0.97824
CVE-2008-3021,0.67964,0.98456
CVE-2008-3022,0.01066,0.76475
CVE-2008-3023,0.2363,0.95619
CVE-2008-3024,0.01484,0.79928
CVE-2008-3025,0.00169,0.39068
CVE-2008-3026,0.00127,0.33498
CVE-2008-3027,0.00138,0.35068
CVE-2008-3028,0.00329,0.55043
CVE-2008-3029,0.00285,0.51559
CVE-2008-3030,0.00169,0.39068
CVE-2008-3031,0.01488,0.79997
CVE-2008-3032,0.00285,0.51559
CVE-2008-3033,0.01578,0.80527
CVE-2008-3034,0.00206,0.43345
CVE-2008-3035,0.00123,0.32798
CVE-2008-3036,0.01124,0.77068
CVE-2008-3037,0.00254,0.48736
CVE-2008-3038,0.00354,0.56803
CVE-2008-3039,0.00354,0.56803
CVE-2008-3040,0.00283,0.51247
CVE-2008-3041,0.00334,0.55376
CVE-2008-3042,0.00334,0.55384
CVE-2008-3043,0.00784,0.72481
CVE-2008-3044,0.00397,0.59446
CVE-2008-3045,0.00509,0.65055
CVE-2008-3046,0.00401,0.59664
CVE-2008-3047,0.00401,0.59664
CVE-2008-3048,0.00334,0.55376
CVE-2008-3049,0.00291,0.52005
CVE-2008-3050,0.00344,0.56093
CVE-2008-3051,0.00314,0.53776
CVE-2008-3052,0.00585,0.67824
CVE-2008-3053,0.00397,0.59446
CVE-2008-3054,0.00413,0.60422
CVE-2008-3055,0.00354,0.56803
CVE-2008-3056,0.00354,0.56803
CVE-2008-3057,0.00319,0.54185
CVE-2008-3058,0.002,0.42581
CVE-2008-3059,0.00225,0.45246
CVE-2008-3060,0.00294,0.52191
CVE-2008-3061,0.00253,0.48531
CVE-2008-3063,0.00326,0.54735
CVE-2008-3064,0.00709,0.70949
CVE-2008-3066,0.32911,0.96588
CVE-2008-3067,0.00057,0.17905
CVE-2008-3068,0.10248,0.92686
CVE-2008-3069,0.00254,0.48736
CVE-2008-3070,0.00228,0.45643
CVE-2008-3071,0.00177,0.4002
CVE-2008-3072,0.00296,0.52335
CVE-2008-3073,0.00334,0.55376
CVE-2008-3074,0.0268,0.85003
CVE-2008-3075,0.05056,0.89168
CVE-2008-3076,0.10902,0.92974
CVE-2008-3077,0.00065,0.20714
CVE-2008-3078,0.0082,0.73114
CVE-2008-3079,0.00746,0.71743
CVE-2008-3080,0.00105,0.29869
CVE-2008-3081,0.0071,0.70958
CVE-2008-3082,0.00329,0.55043
CVE-2008-3083,0.0001,0.0068
CVE-2008-3087,0.01717,0.8132
CVE-2008-3088,0.01346,0.78975
CVE-2008-3089,0.00169,0.39068
CVE-2008-3090,0.00706,0.70901
CVE-2008-3091,0.00152,0.36995
CVE-2008-3092,0.00255,0.4882
CVE-2008-3093,0.01682,0.81149
CVE-2008-3094,0.00551,0.66667
CVE-2008-3095,0.00152,0.36995
CVE-2008-3096,0.00543,0.66394
CVE-2008-3097,0.00201,0.42687
CVE-2008-3098,0.08102,0.91653
CVE-2008-3100,0.06319,0.90407
CVE-2008-3101,0.06564,0.90601
CVE-2008-3102,0.01248,0.78192
CVE-2008-3103,0.24388,0.95737
CVE-2008-3104,0.26301,0.95959
CVE-2008-3105,0.25029,0.95807
CVE-2008-3106,0.17799,0.94718
CVE-2008-3107,0.14533,0.94036
CVE-2008-3108,0.10642,0.92846
CVE-2008-3109,0.06613,0.90641
CVE-2008-3110,0.07177,0.9106
CVE-2008-3111,0.13359,0.93749
CVE-2008-3112,0.0838,0.91796
CVE-2008-3113,0.22991,0.9552
CVE-2008-3114,0.03332,0.86568
CVE-2008-3115,0.28331,0.96179
CVE-2008-3116,0.04731,0.88771
CVE-2008-3117,0.02251,0.8364
CVE-2008-3118,0.00127,0.33498
CVE-2008-3119,0.00195,0.42024
CVE-2008-3121,0.00285,0.51559
CVE-2008-3122,0.00311,0.5354
CVE-2008-3123,0.00169,0.39068
CVE-2008-3124,0.00169,0.39068
CVE-2008-3125,0.00456,0.62675
CVE-2008-3126,0.02479,0.8439
CVE-2008-3127,0.01445,0.79637
CVE-2008-3128,0.13978,0.93903
CVE-2008-3129,0.00138,0.35068
CVE-2008-3130,0.00296,0.52455
CVE-2008-3131,0.00144,0.35967
CVE-2008-3132,9e-05,0.0057
CVE-2008-3133,0.00169,0.39068
CVE-2008-3134,0.01621,0.80803
CVE-2008-3135,0.01482,0.7992
CVE-2008-3136,0.00144,0.35967
CVE-2008-3137,0.02919,0.85619
CVE-2008-3138,0.01004,0.7579
CVE-2008-3139,0.01097,0.76771
CVE-2008-3140,0.05301,0.89459
CVE-2008-3141,0.00127,0.33473
CVE-2008-3142,0.01333,0.78849
CVE-2008-3143,0.01625,0.80826
CVE-2008-3144,0.04091,0.87928
CVE-2008-3145,0.0242,0.84198
CVE-2008-3146,0.02345,0.8396
CVE-2008-3147,0.0007,0.22081
CVE-2008-3148,0.03961,0.87722
CVE-2008-3149,0.00414,0.60455
CVE-2008-3150,0.04502,0.8848
CVE-2008-3151,0.00232,0.46048
CVE-2008-3152,0.00188,0.41246
CVE-2008-3153,0.00195,0.42024
CVE-2008-3154,0.00138,0.35068
CVE-2008-3155,0.26595,0.95994
CVE-2008-3156,0.10141,0.92641
CVE-2008-3157,0.00766,0.72138
CVE-2008-3158,0.09568,0.92391
CVE-2008-3159,0.23801,0.95642
CVE-2008-3160,0.0182,0.8185
CVE-2008-3161,0.00697,0.70691
CVE-2008-3162,0.28604,0.96197
CVE-2008-3163,0.00839,0.7344
CVE-2008-3164,0.09376,0.92298
CVE-2008-3165,0.03888,0.87624
CVE-2008-3166,0.02139,0.83229
CVE-2008-3167,0.0325,0.86395
CVE-2008-3168,0.00328,0.54907
CVE-2008-3169,0.03122,0.86104
CVE-2008-3170,0.01834,0.81918
CVE-2008-3171,0.0026,0.4924
CVE-2008-3172,0.00582,0.67682
CVE-2008-3173,0.14378,0.93997
CVE-2008-3174,0.01621,0.80803
CVE-2008-3175,0.24278,0.95728
CVE-2008-3177,0.06048,0.90183
CVE-2008-3178,0.05965,0.90112
CVE-2008-3179,0.04208,0.88095
CVE-2008-3180,0.01549,0.80376
CVE-2008-3181,0.03187,0.8625
CVE-2008-3182,0.19968,0.95092
CVE-2008-3183,0.02282,0.83747
CVE-2008-3184,0.01824,0.81867
CVE-2008-3185,0.0049,0.64257
CVE-2008-3186,0.0018,0.40328
CVE-2008-3187,0.00348,0.56421
CVE-2008-3188,0.00599,0.68175
CVE-2008-3189,0.00202,0.42812
CVE-2008-3190,0.03888,0.87624
CVE-2008-3191,0.00213,0.44063
CVE-2008-3192,0.01769,0.816
CVE-2008-3193,0.00202,0.42812
CVE-2008-3194,0.06932,0.90881
CVE-2008-3195,0.51513,0.97702
CVE-2008-3196,0.00403,0.59799
CVE-2008-3197,0.0056,0.66958
CVE-2008-3198,0.01485,0.79933
CVE-2008-3199,0.0066,0.69836
CVE-2008-3200,0.00144,0.35967
CVE-2008-3201,0.00164,0.38381
CVE-2008-3202,0.00164,0.38381
CVE-2008-3203,0.02319,0.83873
CVE-2008-3204,0.00202,0.42812
CVE-2008-3205,0.02047,0.82829
CVE-2008-3206,0.00344,0.56066
CVE-2008-3207,0.02286,0.83763
CVE-2008-3208,0.08413,0.91814
CVE-2008-3209,0.07632,0.91366
CVE-2008-3210,0.09671,0.92433
CVE-2008-3211,0.04793,0.88851
CVE-2008-3212,0.00128,0.3359
CVE-2008-3213,0.00219,0.44749
CVE-2008-3214,0.00242,0.47535
CVE-2008-3215,0.03636,0.87174
CVE-2008-3216,0.0006,0.19233
CVE-2008-3217,3e-05,0.00129
CVE-2008-3218,0.01121,0.77028
CVE-2008-3219,0.01126,0.77082
CVE-2008-3220,0.00649,0.69538
CVE-2008-3221,0.00502,0.64661
CVE-2008-3222,0.01073,0.76543
CVE-2008-3223,0.01307,0.78656
CVE-2008-3224,0.00323,0.54531
CVE-2008-3225,0.00028,0.06268
CVE-2008-3226,0.00133,0.34405
CVE-2008-3227,0.00034,0.08443
CVE-2008-3228,0.00272,0.50378
CVE-2008-3229,0.0005,0.15431
CVE-2008-3230,0.00124,0.32969
CVE-2008-3231,0.01666,0.81047
CVE-2008-3232,0.12732,0.93568
CVE-2008-3233,0.00304,0.53035
CVE-2008-3234,0.02263,0.8368
CVE-2008-3235,0.00985,0.75584
CVE-2008-3236,0.00515,0.65309
CVE-2008-3237,0.04088,0.87921
CVE-2008-3238,0.00421,0.6087
CVE-2008-3239,0.05157,0.89293
CVE-2008-3240,0.00627,0.68986
CVE-2008-3241,0.00294,0.52198
CVE-2008-3242,0.23955,0.95661
CVE-2008-3243,0.01214,0.77895
CVE-2008-3244,0.01225,0.78013
CVE-2008-3245,0.00289,0.51842
CVE-2008-3246,0.26161,0.95943
CVE-2008-3247,0.00094,0.27857
CVE-2008-3248,0.00064,0.20235
CVE-2008-3249,0.01309,0.78669
CVE-2008-3250,0.01054,0.76372
CVE-2008-3251,0.00873,0.73995
CVE-2008-3252,0.25938,0.95914
CVE-2008-3253,0.00514,0.65285
CVE-2008-3254,0.00654,0.69664
CVE-2008-3255,0.00406,0.59949
CVE-2008-3256,0.00289,0.51842
CVE-2008-3257,0.78222,0.9894
CVE-2008-3258,0.00517,0.65431
CVE-2008-3259,0.00022,0.04313
CVE-2008-3260,0.01902,0.82217
CVE-2008-3261,0.05586,0.89758
CVE-2008-3262,0.00312,0.53664
CVE-2008-3263,0.50252,0.9764
CVE-2008-3264,0.11356,0.9313
CVE-2008-3265,0.00276,0.50706
CVE-2008-3266,0.00627,0.68986
CVE-2008-3267,0.00344,0.56087
CVE-2008-3268,0.00133,0.34271
CVE-2008-3269,0.13708,0.9384
CVE-2008-3270,0.00222,0.44992
CVE-2008-3271,0.0429,0.88195
CVE-2008-3272,0.00063,0.20095
