#model_version:v2025.03.14,score_date:2025-04-24T12:55:00Z
CVE-2025-1001,4e-05,0.00147
CVE-2025-1002,0.00012,0.01106
CVE-2025-1003,0.00025,0.05219
CVE-2025-1004,0.00058,0.1832
CVE-2025-1005,0.00042,0.12359
CVE-2025-1006,0.00106,0.29964
CVE-2025-1007,0.00056,0.17738
CVE-2025-1008,0.00038,0.10454
CVE-2025-1009,0.00172,0.39394
CVE-2025-1010,0.00136,0.34734
CVE-2025-1011,0.00099,0.28816
CVE-2025-1012,0.00136,0.34734
CVE-2025-1013,0.00072,0.22731
CVE-2025-1014,0.00046,0.13834
CVE-2025-1015,0.22792,0.95491
CVE-2025-1016,0.00187,0.41168
CVE-2025-1017,0.00151,0.36931
CVE-2025-1018,0.00059,0.18649
CVE-2025-1019,0.00054,0.16861
CVE-2025-1020,0.00134,0.34543
CVE-2025-1021,0.00043,0.12702
CVE-2025-1022,0.00095,0.27894
CVE-2025-1023,0.00084,0.2579
CVE-2025-1024,0.00032,0.07824
CVE-2025-1025,0.06374,0.90455
CVE-2025-1026,0.00099,0.28851
CVE-2025-1028,0.00217,0.44477
CVE-2025-1035,0.2619,0.95945
CVE-2025-1039,0.00175,0.39792
CVE-2025-1040,0.0045,0.62421
CVE-2025-1042,0.00018,0.02916
CVE-2025-1043,0.00028,0.06098
CVE-2025-1044,0.00681,0.70342
CVE-2025-1045,0.0004,0.11474
CVE-2025-1046,0.00044,0.12871
CVE-2025-1047,0.00044,0.12871
CVE-2025-1048,0.00055,0.1722
CVE-2025-1049,0.0005,0.15544
CVE-2025-1050,0.00055,0.1722
CVE-2025-1052,0.00161,0.38034
CVE-2025-1053,0.00012,0.01183
CVE-2025-1054,0.00029,0.06573
CVE-2025-1056,0.00013,0.01345
CVE-2025-1057,0.00041,0.11803
CVE-2025-1058,0.00027,0.05927
CVE-2025-1059,0.00062,0.19846
CVE-2025-1060,0.00024,0.04943
CVE-2025-1061,0.00263,0.495
CVE-2025-1062,0.00029,0.06592
CVE-2025-1063,0.00059,0.1875
CVE-2025-1064,0.0003,0.06856
CVE-2025-1065,0.00032,0.07835
CVE-2025-1066,0.00071,0.22543
CVE-2025-1067,0.00014,0.01507
CVE-2025-1068,0.00016,0.0212
CVE-2025-1070,0.00061,0.1934
CVE-2025-1071,0.0006,0.18915
CVE-2025-1072,0.00105,0.29807
CVE-2025-1073,0.00023,0.04581
CVE-2025-1074,0.00024,0.04856
CVE-2025-1075,0.00017,0.02732
CVE-2025-1076,0.00036,0.0939
CVE-2025-1077,0.00422,0.60945
CVE-2025-1078,0.0002,0.03785
CVE-2025-1080,0.00055,0.17222
CVE-2025-1081,0.00031,0.07418
CVE-2025-1082,0.00044,0.12921
CVE-2025-1083,0.00024,0.04856
CVE-2025-1084,0.00024,0.04856
CVE-2025-1085,0.00046,0.13713
CVE-2025-1086,0.00033,0.07871
CVE-2025-1091,0.00028,0.06098
CVE-2025-1093,0.0015,0.36709
CVE-2025-1094,0.84403,0.99246
CVE-2025-1095,0.00015,0.01758
CVE-2025-1097,0.04816,0.88879
CVE-2025-1098,0.26447,0.95976
CVE-2025-1099,8e-05,0.00529
CVE-2025-1100,0.00235,0.4648
CVE-2025-1101,0.0007,0.22132
