#model_version:v2026.06.15,score_date:2026-09-24T12:00:20Z
cve,epss,percentile
CVE-2016-0002,0.23392,0.97709
CVE-2016-0003,0.37997,0.98503
CVE-2016-0005,0.27575,0.9801
CVE-2016-0006,0.04012,0.90172
CVE-2016-0007,0.05166,0.92124
CVE-2016-0008,0.13789,0.9638
CVE-2016-0009,0.1522,0.96635
CVE-2016-0010,0.21102,0.97497
CVE-2016-0011,0.05333,0.9231
CVE-2016-0012,0.10922,0.95724
CVE-2016-0014,0.02414,0.83412
CVE-2016-0015,0.49448,0.98851
CVE-2016-0016,0.29673,0.98132
CVE-2016-0018,0.13475,0.963
CVE-2016-0019,0.1224,0.96031
CVE-2016-0020,0.01957,0.79412
CVE-2016-0021,0.239,0.97751
CVE-2016-0022,0.19081,0.9722
CVE-2016-0024,0.17378,0.97013
CVE-2016-0025,0.15435,0.96677
CVE-2016-0026,0.06767,0.93736
CVE-2016-0028,0.22554,0.97634
CVE-2016-0029,0.07583,0.94312
CVE-2016-0030,0.07583,0.94313
CVE-2016-0031,0.07648,0.94354
CVE-2016-0032,0.07583,0.94313
CVE-2016-0033,0.17644,0.97046
CVE-2016-0034,0.69397,0.99339
CVE-2016-0035,0.22162,0.97592
CVE-2016-0036,0.11385,0.95842
CVE-2016-0037,0.25661,0.97889
CVE-2016-0038,0.18418,0.97135
CVE-2016-0039,0.05954,0.93003
CVE-2016-0040,0.24467,0.97798
CVE-2016-0041,0.82907,0.99663
CVE-2016-0042,0.05511,0.92497
CVE-2016-0044,0.14175,0.96449
CVE-2016-0046,0.26162,0.97923
CVE-2016-0047,0.20085,0.97359
CVE-2016-0048,0.02096,0.8085
CVE-2016-0049,0.13068,0.9621
CVE-2016-0050,0.17879,0.97072
CVE-2016-0051,0.22843,0.9766
CVE-2016-0052,0.19081,0.97221
CVE-2016-0053,0.19081,0.9722
CVE-2016-0054,0.1569,0.96734
CVE-2016-0055,0.15901,0.96769
CVE-2016-0056,0.16032,0.96793
CVE-2016-0057,0.01457,0.7235
CVE-2016-0058,0.22538,0.97631
CVE-2016-0059,0.23112,0.97686
CVE-2016-0060,0.27147,0.97982
CVE-2016-0061,0.21326,0.97517
CVE-2016-0062,0.21326,0.97517
CVE-2016-0063,0.39129,0.98545
CVE-2016-0064,0.14112,0.96435
CVE-2016-0067,0.14112,0.96435
CVE-2016-0068,0.14538,0.96517
CVE-2016-0069,0.18785,0.97181
CVE-2016-0070,0.11493,0.95868
CVE-2016-0071,0.14112,0.96435
CVE-2016-0072,0.20221,0.97378
CVE-2016-0073,0.05105,0.9205
CVE-2016-0075,0.06877,0.93816
CVE-2016-0077,0.0972,0.95343
CVE-2016-0079,0.05043,0.9197
CVE-2016-0080,0.15014,0.96598
CVE-2016-0084,0.17371,0.97012
CVE-2016-0087,0.01524,0.7353
CVE-2016-0088,0.07537,0.94284
CVE-2016-0089,0.03414,0.88409
CVE-2016-0090,0.03035,0.86949
CVE-2016-0091,0.231,0.97685
CVE-2016-0092,0.57344,0.99047
CVE-2016-0093,0.03398,0.88364
CVE-2016-0094,0.03398,0.88364
CVE-2016-0095,0.04294,0.9075
CVE-2016-0096,0.0204,0.8028
CVE-2016-0098,0.19672,0.97304
CVE-2016-0099,0.36794,0.98452
CVE-2016-0100,0.5717,0.99043
CVE-2016-0101,0.19672,0.97303
CVE-2016-0102,0.16371,0.96853
CVE-2016-0103,0.13139,0.96224
CVE-2016-0104,0.13031,0.96203
CVE-2016-0105,0.13768,0.96375
CVE-2016-0106,0.16247,0.96832
CVE-2016-0107,0.16247,0.96834
CVE-2016-0108,0.39167,0.98546
CVE-2016-0109,0.16363,0.96853
CVE-2016-0110,0.13768,0.96376
CVE-2016-0111,0.39402,0.98557
CVE-2016-0112,0.16247,0.96833
CVE-2016-0113,0.16247,0.96834
CVE-2016-0114,0.16247,0.96833
CVE-2016-0116,0.09988,0.95439
CVE-2016-0117,0.71946,0.99409
CVE-2016-0118,0.32991,0.98304
CVE-2016-0120,0.36744,0.98449
CVE-2016-0121,0.38861,0.98538
CVE-2016-0122,0.41126,0.98617
CVE-2016-0123,0.16247,0.96833
CVE-2016-0124,0.13031,0.96202
CVE-2016-0125,0.11885,0.95954
CVE-2016-0126,0.19641,0.97297
CVE-2016-0127,0.19541,0.97286
CVE-2016-0128,0.20877,0.97472
CVE-2016-0129,0.13031,0.96202
CVE-2016-0130,0.13031,0.96202
CVE-2016-0132,0.21465,0.9753
CVE-2016-0133,0.01465,0.72509
CVE-2016-0134,0.2013,0.97365
CVE-2016-0135,0.01577,0.74389
CVE-2016-0136,0.20717,0.97451
CVE-2016-0137,0.06771,0.9374
CVE-2016-0138,0.13457,0.96296
CVE-2016-0139,0.1629,0.96839
CVE-2016-0140,0.19384,0.97261
CVE-2016-0141,0.04897,0.91751
CVE-2016-0142,0.20405,0.974
CVE-2016-0143,0.03596,0.88988
CVE-2016-0145,0.43272,0.98681
CVE-2016-0147,0.15709,0.96737
CVE-2016-0148,0.13924,0.96406
CVE-2016-0149,0.08389,0.94778
CVE-2016-0150,0.28649,0.98073
CVE-2016-0151,0.62943,0.99173
CVE-2016-0152,0.04444,0.91036
CVE-2016-0153,0.21382,0.97522
CVE-2016-0154,0.14108,0.96434
CVE-2016-0155,0.10325,0.95544
CVE-2016-0156,0.19173,0.97231
CVE-2016-0157,0.15764,0.96748
CVE-2016-0158,0.15078,0.9661
CVE-2016-0159,0.15764,0.96747
CVE-2016-0160,0.12567,0.96092
CVE-2016-0161,0.6877,0.99322
CVE-2016-0162,0.22012,0.97581
CVE-2016-0164,0.13354,0.96275
CVE-2016-0165,0.13732,0.96369
CVE-2016-0166,0.15764,0.96748
CVE-2016-0167,0.05683,0.92707
CVE-2016-0168,0.43248,0.9868
CVE-2016-0169,0.43248,0.9868
CVE-2016-0170,0.48585,0.98828
CVE-2016-0171,0.03799,0.89596
CVE-2016-0173,0.03663,0.89202
CVE-2016-0174,0.02485,0.8392
CVE-2016-0175,0.03821,0.8966
CVE-2016-0176,0.02031,0.80192
CVE-2016-0178,0.16706,0.9692
CVE-2016-0179,0.24194,0.97774
CVE-2016-0180,0.01486,0.72904
CVE-2016-0181,0.01516,0.73402
CVE-2016-0182,0.1971,0.97307
CVE-2016-0183,0.15704,0.96736
CVE-2016-0184,0.18765,0.97178
CVE-2016-0185,0.69846,0.99351
CVE-2016-0186,0.19448,0.97275
CVE-2016-0187,0.21591,0.97542
CVE-2016-0188,0.18331,0.97127
CVE-2016-0189,0.94062,0.99845
CVE-2016-0190,0.02342,0.82893
CVE-2016-0191,0.28261,0.98052
CVE-2016-0192,0.16885,0.96943
CVE-2016-0193,0.20081,0.97359
CVE-2016-0194,0.15511,0.96687
CVE-2016-0195,0.18423,0.97139
CVE-2016-0196,0.02031,0.80192
CVE-2016-0197,0.01497,0.73082
CVE-2016-0198,0.29354,0.98115
CVE-2016-0199,0.50996,0.98892
CVE-2016-0200,0.20706,0.9745
CVE-2016-0201,0.02032,0.80203
CVE-2016-0202,0.00337,0.24316
CVE-2016-0203,0.00351,0.26012
CVE-2016-0204,0.01087,0.63824
CVE-2016-0205,0.00373,0.28484
CVE-2016-0206,0.00304,0.20525
CVE-2016-0207,0.00644,0.48641
CVE-2016-0208,0.0133,0.69824
CVE-2016-0209,0.01009,0.61513
CVE-2016-0210,0.01695,0.76119
CVE-2016-0211,0.02126,0.81121
CVE-2016-0212,0.02538,0.84278
CVE-2016-0213,0.02402,0.83318
CVE-2016-0214,0.014,0.71318
CVE-2016-0215,0.01569,0.7426
CVE-2016-0216,0.02402,0.83318
CVE-2016-0217,0.00705,0.51271
CVE-2016-0218,0.00705,0.51271
CVE-2016-0219,0.01231,0.6764
CVE-2016-0221,0.01104,0.64296
CVE-2016-0222,0.00782,0.54032
CVE-2016-0223,0.00854,0.56492
CVE-2016-0224,0.01266,0.68459
CVE-2016-0225,0.01097,0.64133
CVE-2016-0226,0.00379,0.29044
CVE-2016-0227,0.00921,0.58594
CVE-2016-0228,0.00646,0.48695
CVE-2016-0229,0.00773,0.53771
CVE-2016-0230,0.00436,0.35143
CVE-2016-0231,0.01126,0.64841
CVE-2016-0232,0.01126,0.64841
CVE-2016-0233,0.01109,0.64424
CVE-2016-0234,0.00328,0.23198
CVE-2016-0235,0.00342,0.24957
CVE-2016-0236,0.0255,0.84359
CVE-2016-0237,0.00341,0.24804
CVE-2016-0238,0.00936,0.59128
CVE-2016-0239,0.01247,0.68004
CVE-2016-0240,0.0103,0.62167
CVE-2016-0241,0.018,0.77526
CVE-2016-0242,0.0084,0.56022
CVE-2016-0243,0.0102,0.61823
CVE-2016-0244,0.00765,0.53475
CVE-2016-0245,0.01039,0.62409
CVE-2016-0246,0.00765,0.53475
CVE-2016-0247,0.00307,0.20831
CVE-2016-0248,0.00835,0.55859
CVE-2016-0249,0.01498,0.73092
CVE-2016-0250,0.01484,0.72873
CVE-2016-0252,0.00259,0.15644
CVE-2016-0253,0.00644,0.4864
CVE-2016-0254,0.01895,0.78722
CVE-2016-0255,0.00925,0.58734
CVE-2016-0259,0.00292,0.19367
CVE-2016-0260,0.01259,0.68294
CVE-2016-0261,0.00832,0.55775
CVE-2016-0262,0.00622,0.47542
CVE-2016-0263,0.00323,0.22626
CVE-2016-0264,0.03925,0.89952
CVE-2016-0265,0.00705,0.51271
CVE-2016-0266,0.01438,0.71995
CVE-2016-0267,0.01047,0.62675
CVE-2016-0268,0.00815,0.5518
CVE-2016-0269,0.00615,0.47177
CVE-2016-0270,0.03099,0.87204
CVE-2016-0271,0.00327,0.23073
CVE-2016-0272,0.00661,0.49414
CVE-2016-0273,0.00615,0.47177
CVE-2016-0274,0.00554,0.43843
CVE-2016-0275,0.00279,0.18106
CVE-2016-0276,0.01641,0.75344
CVE-2016-0277,0.02674,0.85156
CVE-2016-0278,0.02894,0.86342
CVE-2016-0279,0.02674,0.85156
CVE-2016-0280,0.00868,0.56973
CVE-2016-0281,0.08422,0.94792
CVE-2016-0282,0.00802,0.54761
CVE-2016-0283,0.01449,0.72195
CVE-2016-0284,0.00944,0.5936
CVE-2016-0285,0.00615,0.4718
CVE-2016-0286,0.01825,0.77869
CVE-2016-0287,0.00357,0.26672
CVE-2016-0288,0.01549,0.73969
CVE-2016-0289,0.00777,0.53877
CVE-2016-0291,0.03781,0.89538
CVE-2016-0292,0.00297,0.19884
CVE-2016-0293,0.00765,0.53474
CVE-2016-0295,0.01025,0.62018
CVE-2016-0296,0.00294,0.19615
CVE-2016-0297,0.0093,0.58894
CVE-2016-0298,0.0131,0.69393
CVE-2016-0299,0.01702,0.76218
CVE-2016-0300,0.00752,0.53003
CVE-2016-0301,0.0282,0.85983
CVE-2016-0303,0.00609,0.46874
CVE-2016-0304,0.0248,0.83883
CVE-2016-0305,0.00658,0.49275
CVE-2016-0306,0.01403,0.71373
CVE-2016-0307,0.01167,0.65939
CVE-2016-0308,0.0074,0.52614
CVE-2016-0310,0.00516,0.41385
CVE-2016-0311,0.00859,0.56666
CVE-2016-0312,0.01695,0.76126
CVE-2016-0313,0.00622,0.47543
CVE-2016-0314,0.00884,0.57434
CVE-2016-0315,0.01028,0.62093
CVE-2016-0316,0.00615,0.47179
CVE-2016-0317,0.00935,0.59071
CVE-2016-0318,0.00581,0.45373
CVE-2016-0319,0.01637,0.75283
CVE-2016-0320,0.0059,0.45828
CVE-2016-0321,0.00373,0.2841
CVE-2016-0322,0.00615,0.47178
CVE-2016-0323,0.00778,0.53933
CVE-2016-0324,0.03677,0.89236
CVE-2016-0325,0.00998,0.61145
CVE-2016-0326,0.01348,0.70234
CVE-2016-0327,0.00313,0.21513
CVE-2016-0328,0.00492,0.39645
CVE-2016-0329,0.00648,0.4882
CVE-2016-0330,0.01225,0.67493
CVE-2016-0331,0.00802,0.54761
CVE-2016-0332,0.02286,0.82445
CVE-2016-0335,0.00777,0.5389
CVE-2016-0336,0.00644,0.4864
CVE-2016-0338,0.00355,0.26446
CVE-2016-0339,0.01294,0.69035
CVE-2016-0340,0.00549,0.43474
CVE-2016-0341,0.01363,0.70567
CVE-2016-0342,0.00659,0.49322
CVE-2016-0343,0.00945,0.59397
CVE-2016-0344,0.00644,0.4864
CVE-2016-0345,0.00945,0.59398
CVE-2016-0346,0.01104,0.64297
CVE-2016-0348,0.00661,0.49415
CVE-2016-0349,0.01464,0.72504
CVE-2016-0350,0.00622,0.47543
CVE-2016-0351,0.0103,0.62167
CVE-2016-0353,0.00877,0.57258
CVE-2016-0354,0.00769,0.53638
CVE-2016-0355,0.00712,0.51531
CVE-2016-0356,0.00712,0.51532
CVE-2016-0357,0.01348,0.70243
CVE-2016-0358,0.00962,0.59976
CVE-2016-0359,0.01465,0.72512
CVE-2016-0360,0.02812,0.85935
CVE-2016-0361,0.01815,0.77733
CVE-2016-0362,0.00894,0.57735
CVE-2016-0363,0.03983,0.90103
CVE-2016-0364,0.0085,0.56319
CVE-2016-0365,0.01181,0.66358
CVE-2016-0366,0.00641,0.48438
CVE-2016-0367,0.00945,0.59397
CVE-2016-0369,0.00985,0.6072
CVE-2016-0370,0.00913,0.58335
CVE-2016-0371,0.00343,0.25072
CVE-2016-0372,0.00877,0.57259
CVE-2016-0373,0.00786,0.54184
CVE-2016-0374,0.01236,0.67751
CVE-2016-0375,0.0227,0.82308
CVE-2016-0376,0.05695,0.9272
