#model_version:v2026.06.15,score_date:2026-09-24T12:00:20Z
cve,epss,percentile
CVE-2015-0001,0.02586,0.84585
CVE-2015-0002,0.13802,0.96381
CVE-2015-0003,0.04536,0.91191
CVE-2015-0004,0.03574,0.88921
CVE-2015-0005,0.18171,0.97104
CVE-2015-0006,0.11613,0.95893
CVE-2015-0008,0.2858,0.98069
CVE-2015-0009,0.08074,0.94592
CVE-2015-0010,0.0265,0.84991
CVE-2015-0011,0.02006,0.79958
CVE-2015-0012,0.01642,0.75368
CVE-2015-0014,0.96893,0.99887
CVE-2015-0015,0.78735,0.99578
CVE-2015-0016,0.75777,0.99508
CVE-2015-0017,0.15525,0.96702
CVE-2015-0018,0.15525,0.96691
CVE-2015-0019,0.22268,0.97601
CVE-2015-0020,0.15525,0.96701
CVE-2015-0021,0.15525,0.96702
CVE-2015-0022,0.15525,0.96702
CVE-2015-0023,0.16584,0.96901
CVE-2015-0025,0.15593,0.96715
CVE-2015-0026,0.15525,0.96695
CVE-2015-0027,0.15525,0.96697
CVE-2015-0028,0.15525,0.96694
CVE-2015-0029,0.15525,0.96703
CVE-2015-0030,0.19515,0.97283
CVE-2015-0031,0.15525,0.96691
CVE-2015-0032,0.22318,0.97606
CVE-2015-0035,0.16009,0.96789
CVE-2015-0036,0.16009,0.9679
CVE-2015-0037,0.26709,0.97955
CVE-2015-0038,0.15525,0.9669
CVE-2015-0039,0.15525,0.9669
CVE-2015-0040,0.30043,0.98151
CVE-2015-0041,0.15525,0.96703
CVE-2015-0042,0.19101,0.97223
CVE-2015-0043,0.16114,0.96805
CVE-2015-0044,0.15525,0.96704
CVE-2015-0045,0.15525,0.96703
CVE-2015-0046,0.15525,0.96703
CVE-2015-0048,0.15525,0.96694
CVE-2015-0049,0.15525,0.96691
CVE-2015-0050,0.33463,0.98324
CVE-2015-0051,0.15458,0.96679
CVE-2015-0052,0.15525,0.9669
CVE-2015-0053,0.15525,0.9669
CVE-2015-0054,0.10639,0.95639
CVE-2015-0055,0.10639,0.95639
CVE-2015-0056,0.15525,0.96689
CVE-2015-0057,0.12752,0.9613
CVE-2015-0058,0.02693,0.85267
CVE-2015-0059,0.11104,0.95777
CVE-2015-0060,0.03807,0.89618
CVE-2015-0061,0.18865,0.97192
CVE-2015-0062,0.0175,0.76849
CVE-2015-0063,0.16183,0.9682
CVE-2015-0064,0.29954,0.98147
CVE-2015-0065,0.30325,0.98168
CVE-2015-0066,0.15525,0.96691
CVE-2015-0067,0.15525,0.967
CVE-2015-0068,0.22361,0.9761
CVE-2015-0069,0.15458,0.96678
CVE-2015-0070,0.1622,0.96828
CVE-2015-0071,0.33581,0.98329
CVE-2015-0072,0.71698,0.99403
CVE-2015-0073,0.01817,0.77757
CVE-2015-0074,0.14617,0.96528
CVE-2015-0075,0.01636,0.75271
CVE-2015-0076,0.15351,0.96656
CVE-2015-0077,0.02379,0.83149
CVE-2015-0078,0.0168,0.75906
CVE-2015-0079,0.16163,0.96817
CVE-2015-0080,0.15351,0.96656
CVE-2015-0081,0.23755,0.9774
CVE-2015-0084,0.01723,0.76503
CVE-2015-0085,0.18745,0.97176
CVE-2015-0086,0.13452,0.96293
CVE-2015-0087,0.22911,0.97667
CVE-2015-0088,0.19835,0.97323
CVE-2015-0089,0.2121,0.97506
CVE-2015-0090,0.19835,0.97323
CVE-2015-0091,0.19835,0.97323
CVE-2015-0092,0.17414,0.97018
CVE-2015-0093,0.20827,0.97466
CVE-2015-0094,0.02594,0.84652
CVE-2015-0095,0.02662,0.8507
CVE-2015-0096,0.70964,0.99383
CVE-2015-0097,0.40942,0.9861
CVE-2015-0098,0.01624,0.75074
CVE-2015-0099,0.15525,0.96697
CVE-2015-0100,0.15525,0.96697
CVE-2015-0101,0.00713,0.51568
CVE-2015-0102,0.0171,0.7634
CVE-2015-0103,0.00999,0.61148
CVE-2015-0104,0.06849,0.93795
CVE-2015-0105,0.01724,0.76512
CVE-2015-0106,0.01285,0.68841
CVE-2015-0107,0.05956,0.93009
CVE-2015-0108,0.00931,0.5898
CVE-2015-0109,0.00759,0.5327
CVE-2015-0110,0.00997,0.61099
CVE-2015-0112,0.0102,0.61838
CVE-2015-0113,0.01186,0.66478
CVE-2015-0114,0.00355,0.26423
CVE-2015-0115,0.00489,0.39451
CVE-2015-0116,0.00832,0.5575
CVE-2015-0117,0.03791,0.89569
CVE-2015-0118,0.01087,0.63831
CVE-2015-0119,0.02635,0.84904
CVE-2015-0120,0.01423,0.71725
CVE-2015-0121,0.00436,0.35239
CVE-2015-0122,0.01402,0.71342
CVE-2015-0123,0.01402,0.71341
CVE-2015-0124,0.01402,0.71341
CVE-2015-0125,0.00759,0.53271
CVE-2015-0126,0.01129,0.64932
CVE-2015-0127,0.00669,0.49788
CVE-2015-0128,0.01068,0.63294
CVE-2015-0129,0.01068,0.63295
CVE-2015-0130,0.00783,0.54066
CVE-2015-0131,0.00783,0.54066
CVE-2015-0132,0.01328,0.69798
CVE-2015-0133,0.02206,0.81799
CVE-2015-0134,0.04736,0.91513
CVE-2015-0135,0.39813,0.98574
CVE-2015-0136,0.00409,0.3229
CVE-2015-0137,0.00681,0.50293
CVE-2015-0138,0.02795,0.85838
CVE-2015-0139,0.01402,0.7134
CVE-2015-0140,0.01943,0.79268
CVE-2015-0141,0.01144,0.65282
CVE-2015-0142,0.01004,0.61348
CVE-2015-0143,0.00966,0.60081
CVE-2015-0144,0.00783,0.54066
CVE-2015-0145,0.00578,0.45176
CVE-2015-0146,0.00321,0.22401
CVE-2015-0149,0.0093,0.58898
CVE-2015-0150,0.02057,0.80454
CVE-2015-0151,0.01148,0.65387
CVE-2015-0152,0.02035,0.80225
CVE-2015-0153,0.01898,0.78751
CVE-2015-0156,0.01329,0.69802
CVE-2015-0157,0.02519,0.84156
CVE-2015-0158,0.01742,0.76753
CVE-2015-0160,0.02895,0.8635
CVE-2015-0161,0.00972,0.60317
CVE-2015-0162,0.00327,0.23079
CVE-2015-0167,0.01351,0.7029
CVE-2015-0168,0.00767,0.53572
CVE-2015-0169,0.00891,0.57627
CVE-2015-0170,0.00318,0.22084
CVE-2015-0171,0.01336,0.69976
CVE-2015-0172,0.01386,0.71029
