#model_version:v2026.06.15,score_date:2026-09-25T12:03:13Z
cve,epss,percentile
CVE-2026-0001,0.00169,0.05461
CVE-2026-0005,0.00128,0.02032
CVE-2026-0006,0.00664,0.49609
CVE-2026-0007,0.0012,0.01641
CVE-2026-0008,0.00123,0.01792
CVE-2026-0009,0.00087,0.00339
CVE-2026-0010,0.00118,0.01542
CVE-2026-0011,0.00133,0.02344
CVE-2026-0012,0.0011,0.01163
CVE-2026-0013,0.00161,0.04545
CVE-2026-0014,0.00094,0.00576
CVE-2026-0015,0.00094,0.00575
CVE-2026-0016,0.00065,0.00013
CVE-2026-0017,0.00096,0.00633
CVE-2026-0018,0.00071,0.00041
CVE-2026-0019,0.0008,0.00155
CVE-2026-0020,0.00098,0.0073
CVE-2026-0021,0.00098,0.00729
CVE-2026-0023,0.00084,0.00243
CVE-2026-0024,0.00094,0.00556
CVE-2026-0025,0.00102,0.00869
CVE-2026-0026,0.00096,0.00648
CVE-2026-0027,0.00147,0.0327
CVE-2026-0028,0.00152,0.03648
CVE-2026-0029,0.00107,0.01049
CVE-2026-0030,0.00152,0.03648
CVE-2026-0031,0.00152,0.03648
CVE-2026-0032,0.00093,0.00549
CVE-2026-0034,0.00096,0.00665
CVE-2026-0035,0.00103,0.00908
CVE-2026-0036,0.00072,0.0005
CVE-2026-0037,0.00153,0.03717
CVE-2026-0038,0.00233,0.12684
CVE-2026-0039,0.00253,0.15067
CVE-2026-0040,0.00253,0.15066
CVE-2026-0041,0.00253,0.15068
CVE-2026-0042,0.00071,0.00041
CVE-2026-0043,0.00074,0.00065
CVE-2026-0044,0.00253,0.15067
CVE-2026-0045,0.00083,0.00222
CVE-2026-0046,0.0012,0.01633
CVE-2026-0047,0.00138,0.02593
CVE-2026-0048,0.00117,0.01506
CVE-2026-0049,0.00101,0.00826
CVE-2026-0050,0.00068,0.00024
CVE-2026-0051,0.00253,0.15068
CVE-2026-0052,0.00253,0.15067
CVE-2026-0054,0.00065,0.00012
CVE-2026-0055,0.00132,0.02249
CVE-2026-0056,0.00108,0.01085
CVE-2026-0057,0.00065,0.00013
CVE-2026-0059,0.00114,0.01328
CVE-2026-0060,0.00071,0.00043
CVE-2026-0061,0.00114,0.01354
CVE-2026-0063,0.00155,0.03929
CVE-2026-0064,0.00122,0.01733
CVE-2026-0065,0.00077,0.00095
CVE-2026-0067,0.00071,0.00042
CVE-2026-0068,0.00123,0.01797
CVE-2026-0069,0.00071,0.00043
CVE-2026-0070,0.00071,0.00041
CVE-2026-0071,0.00155,0.0393
CVE-2026-0072,0.00122,0.01743
CVE-2026-0073,0.00541,0.43077
CVE-2026-0074,0.00071,0.00042
CVE-2026-0075,0.00101,0.00818
CVE-2026-0076,0.00079,0.0012
CVE-2026-0077,0.00082,0.00205
CVE-2026-0078,0.00079,0.00119
CVE-2026-0079,0.00071,0.00042
CVE-2026-0080,0.00265,0.16415
CVE-2026-0081,0.00148,0.0335
CVE-2026-0082,0.00165,0.05031
CVE-2026-0083,0.00121,0.01656
CVE-2026-0084,0.00077,0.00095
CVE-2026-0085,0.00071,0.00042
CVE-2026-0086,0.00075,0.00066
CVE-2026-0087,0.00082,0.00206
CVE-2026-0088,0.00079,0.00119
CVE-2026-0089,0.00067,0.00019
CVE-2026-0091,0.00067,0.0002
CVE-2026-0092,0.00218,0.10891
CVE-2026-0093,0.00073,0.00056
CVE-2026-0094,0.00058,5e-05
CVE-2026-0095,0.00107,0.01043
CVE-2026-0096,0.00073,0.00055
CVE-2026-0097,0.00121,0.01686
CVE-2026-0098,0.00068,0.00023
CVE-2026-0099,0.00071,0.00038
CVE-2026-0100,0.00075,0.00067
CVE-2026-0102,0.00481,0.38923
CVE-2026-0106,0.00114,0.01357
CVE-2026-0107,0.00078,0.00108
CVE-2026-0108,0.00075,0.00067
CVE-2026-0109,0.00288,0.19
CVE-2026-0110,0.00306,0.20815
CVE-2026-0111,0.00306,0.20814
CVE-2026-0112,0.00062,9e-05
CVE-2026-0113,0.00306,0.20815
CVE-2026-0114,0.00306,0.20814
CVE-2026-0115,0.0009,0.00425
CVE-2026-0116,0.00306,0.20815
CVE-2026-0117,0.00081,0.00166
CVE-2026-0118,0.00085,0.00293
CVE-2026-0119,0.00097,0.00674
CVE-2026-0120,0.00306,0.20814
CVE-2026-0121,0.00056,4e-05
CVE-2026-0122,0.00095,0.00632
CVE-2026-0123,0.00073,0.00058
CVE-2026-0124,0.00136,0.02486
CVE-2026-0125,0.00067,0.00019
CVE-2026-0126,0.00277,0.17969
CVE-2026-0127,0.00253,0.15067
CVE-2026-0128,0.00193,0.07959
CVE-2026-0129,0.00178,0.06556
CVE-2026-0130,0.00183,0.07028
CVE-2026-0131,0.00072,0.00052
CVE-2026-0132,0.00285,0.18769
CVE-2026-0133,0.00067,0.0002
CVE-2026-0134,0.00078,0.00113
CVE-2026-0135,0.00103,0.00916
CVE-2026-0136,0.00268,0.16884
CVE-2026-0137,0.00073,0.0006
CVE-2026-0138,0.00073,0.0006
CVE-2026-0139,0.00277,0.1797
CVE-2026-0140,0.00178,0.06556
CVE-2026-0141,0.00212,0.10205
CVE-2026-0142,0.00074,0.00066
CVE-2026-0143,0.00073,0.00057
CVE-2026-0144,0.00268,0.16884
CVE-2026-0145,0.00076,0.00081
CVE-2026-0146,0.00277,0.17969
CVE-2026-0147,0.00277,0.1797
CVE-2026-0148,0.00277,0.17969
CVE-2026-0149,0.00285,0.18769
CVE-2026-0150,0.00067,0.00018
CVE-2026-0151,0.00231,0.12435
CVE-2026-0152,0.00071,0.00048
CVE-2026-0153,0.00068,0.00025
CVE-2026-0154,0.00231,0.12435
CVE-2026-0155,0.00179,0.06609
CVE-2026-0156,0.00223,0.11575
CVE-2026-0157,0.00169,0.05504
CVE-2026-0158,0.00067,0.00017
CVE-2026-0159,0.00277,0.17969
CVE-2026-0160,0.00231,0.12436
CVE-2026-0161,0.00231,0.12435
CVE-2026-0162,0.00231,0.12435
CVE-2026-0163,0.00382,0.29545
CVE-2026-0164,0.00231,0.12434
CVE-2026-0165,0.0018,0.06789
CVE-2026-0170,0.00277,0.17968
CVE-2026-0171,0.0029,0.19266
CVE-2026-0177,0.00073,0.00057
CVE-2026-0179,0.00072,0.00052
CVE-2026-0183,0.00071,0.00038
CVE-2026-0186,0.00078,0.00115
CVE-2026-0187,0.00078,0.00114
CVE-2026-0189,0.00081,0.00186
CVE-2026-0192,0.00072,0.00049
CVE-2026-0194,0.00078,0.00108
CVE-2026-0197,0.00077,0.00096
CVE-2026-0199,0.00073,0.00057
CVE-2026-0200,0.00285,0.1877
CVE-2026-0203,0.00268,0.16861
CVE-2026-0204,0.00384,0.29677
CVE-2026-0205,0.00393,0.30779
CVE-2026-0206,0.00504,0.40559
CVE-2026-0207,0.00378,0.29078
CVE-2026-0209,0.00378,0.29078
CVE-2026-0227,0.00749,0.5298
CVE-2026-0228,0.00195,0.08217
CVE-2026-0229,0.00533,0.42602
CVE-2026-0230,0.00144,0.03008
CVE-2026-0231,0.00171,0.05689
CVE-2026-0232,0.00146,0.03165
CVE-2026-0233,0.00175,0.06161
CVE-2026-0234,0.00231,0.12501
CVE-2026-0235,0.0011,0.01152
CVE-2026-0236,0.00158,0.04206
CVE-2026-0237,0.0015,0.03463
CVE-2026-0238,0.00098,0.00729
CVE-2026-0239,0.00173,0.05995
CVE-2026-0240,0.00239,0.1341
CVE-2026-0241,0.00336,0.24346
CVE-2026-0242,0.00248,0.14365
CVE-2026-0243,0.00173,0.05926
CVE-2026-0244,0.00217,0.10814
CVE-2026-0245,0.00144,0.03054
CVE-2026-0246,0.00147,0.03247
CVE-2026-0247,0.00152,0.0365
CVE-2026-0248,0.00188,0.07496
CVE-2026-0249,0.00111,0.01224
CVE-2026-0250,0.00392,0.30582
CVE-2026-0251,0.00185,0.07198
CVE-2026-0256,0.00179,0.06628
CVE-2026-0257,0.96382,0.99879
CVE-2026-0258,0.00328,0.23218
CVE-2026-0259,0.00336,0.24275
CVE-2026-0261,0.01403,0.71406
CVE-2026-0262,0.00359,0.27005
CVE-2026-0263,0.00373,0.28504
CVE-2026-0264,0.00474,0.3837
CVE-2026-0265,0.01053,0.62904
CVE-2026-0266,0.00138,0.02598
CVE-2026-0267,0.00104,0.00951
CVE-2026-0268,0.00095,0.0063
CVE-2026-0269,0.00224,0.11609
CVE-2026-0270,0.00199,0.08662
CVE-2026-0271,0.00109,0.01114
CVE-2026-0272,0.00261,0.15992
CVE-2026-0273,0.01339,0.70099
CVE-2026-0274,0.00285,0.18787
CVE-2026-0275,0.00165,0.05109
CVE-2026-0276,0.00144,0.03065
CVE-2026-0277,0.00201,0.08852
CVE-2026-0278,0.00155,0.03887
CVE-2026-0279,0.0075,0.53001
CVE-2026-0280,0.00337,0.24392
CVE-2026-0281,0.00284,0.18615
CVE-2026-0282,0.00293,0.19509
CVE-2026-0283,0.00376,0.28856
CVE-2026-0284,0.00465,0.37597
CVE-2026-0285,0.00432,0.34779
CVE-2026-0286,0.01673,0.75841
CVE-2026-0287,0.00621,0.47547
CVE-2026-0288,0.00832,0.55839
CVE-2026-0289,0.00225,0.11808
CVE-2026-0290,0.00127,0.02012
CVE-2026-0291,0.00111,0.0122
CVE-2026-0292,0.0013,0.02143
CVE-2026-0293,0.00108,0.01093
CVE-2026-0294,0.00115,0.01361
CVE-2026-0295,0.00075,0.00069
CVE-2026-0296,0.00138,0.02625
CVE-2026-0297,0.0031,0.21239
CVE-2026-0298,0.00333,0.24019
CVE-2026-0299,0.00203,0.09122
CVE-2026-0300,0.31725,0.98238
CVE-2026-0301,0.00316,0.21874
CVE-2026-0302,0.00824,0.55561
CVE-2026-0303,0.00189,0.07601
CVE-2026-0304,0.00218,0.10919
CVE-2026-0305,0.00099,0.00759
CVE-2026-0306,0.00105,0.00985
CVE-2026-0307,0.00105,0.00975
CVE-2026-0308,0.00265,0.16445
CVE-2026-0309,0.00447,0.36272
CVE-2026-0310,0.0037,0.28282
CVE-2026-0383,0.0021,0.10026
CVE-2026-0385,0.00239,0.13305
CVE-2026-0386,0.00559,0.44179
CVE-2026-0390,0.00318,0.22129
