#model_version:v2026.06.15,score_date:2026-09-20T12:00:23Z
cve,epss,percentile
CVE-2009-0001,0.06803,0.93699
CVE-2009-0002,0.07924,0.94459
CVE-2009-0003,0.09396,0.95174
CVE-2009-0004,0.05663,0.92625
CVE-2009-0005,0.04459,0.9099
CVE-2009-0006,0.08199,0.94615
CVE-2009-0007,0.0772,0.94341
CVE-2009-0008,0.03998,0.90065
CVE-2009-0009,0.0256,0.8439
CVE-2009-0010,0.08221,0.94627
CVE-2009-0011,0.00288,0.21676
CVE-2009-0012,0.05427,0.92343
CVE-2009-0013,0.00322,0.25474
CVE-2009-0014,0.00377,0.31598
CVE-2009-0015,0.0032,0.2527
CVE-2009-0016,0.02039,0.80251
CVE-2009-0017,0.00446,0.3814
CVE-2009-0018,0.02521,0.84136
CVE-2009-0019,0.02122,0.81062
CVE-2009-0020,0.02903,0.86345
CVE-2009-0021,0.03218,0.87645
CVE-2009-0022,0.03534,0.8873
CVE-2009-0023,0.0853,0.94797
CVE-2009-0024,0.00351,0.28818
CVE-2009-0025,0.0686,0.9374
CVE-2009-0026,0.26778,0.97936
CVE-2009-0027,0.01805,0.77582
CVE-2009-0028,0.00698,0.51647
CVE-2009-0029,0.00418,0.3577
CVE-2009-0030,0.01675,0.75816
CVE-2009-0031,0.00408,0.3478
CVE-2009-0032,0.00356,0.29385
CVE-2009-0033,0.10053,0.95404
CVE-2009-0034,0.00406,0.34672
CVE-2009-0035,0.00468,0.39672
CVE-2009-0036,0.01172,0.66064
CVE-2009-0037,0.0905,0.95046
CVE-2009-0038,0.18003,0.97054
CVE-2009-0039,0.11059,0.95714
CVE-2009-0040,0.04825,0.9157
CVE-2009-0041,0.02715,0.85347
CVE-2009-0042,0.04268,0.90635
CVE-2009-0043,0.53296,0.98933
CVE-2009-0046,0.01181,0.66347
CVE-2009-0047,0.01181,0.66347
CVE-2009-0048,0.01181,0.66347
CVE-2009-0049,0.01185,0.66421
CVE-2009-0050,0.01336,0.69961
CVE-2009-0051,0.01174,0.66139
CVE-2009-0052,0.01079,0.63575
CVE-2009-0053,0.00788,0.54657
CVE-2009-0054,0.00788,0.54656
CVE-2009-0055,0.00448,0.38331
CVE-2009-0056,0.00547,0.44724
CVE-2009-0057,0.00891,0.5785
CVE-2009-0058,0.0078,0.54421
CVE-2009-0059,0.01929,0.79079
CVE-2009-0061,0.01619,0.74988
CVE-2009-0062,0.02613,0.84729
CVE-2009-0063,0.01328,0.69743
CVE-2009-0064,0.02206,0.81784
CVE-2009-0065,0.1673,0.96888
CVE-2009-0066,0.02194,0.81665
CVE-2009-0068,0.02164,0.81425
CVE-2009-0069,0.00355,0.29293
CVE-2009-0070,0.02859,0.86133
CVE-2009-0071,0.06586,0.93526
CVE-2009-0072,0.09413,0.95179
CVE-2009-0075,0.85277,0.99705
CVE-2009-0076,0.33537,0.98305
CVE-2009-0077,0.78496,0.99564
CVE-2009-0078,0.02744,0.85513
CVE-2009-0079,0.04064,0.90204
CVE-2009-0080,0.02358,0.82991
CVE-2009-0081,0.32106,0.98236
CVE-2009-0082,0.01353,0.70335
CVE-2009-0083,0.01461,0.72412
CVE-2009-0084,0.31808,0.98218
CVE-2009-0085,0.15193,0.96592
CVE-2009-0086,0.1415,0.96405
CVE-2009-0087,0.25892,0.97884
CVE-2009-0088,0.28446,0.98039
CVE-2009-0089,0.05071,0.91934
CVE-2009-0090,0.20982,0.97455
CVE-2009-0091,0.25811,0.97877
CVE-2009-0093,0.1702,0.96929
CVE-2009-0094,0.23461,0.97687
CVE-2009-0095,0.23477,0.9769
CVE-2009-0096,0.22648,0.97616
CVE-2009-0097,0.22648,0.97616
CVE-2009-0098,0.24919,0.97811
CVE-2009-0099,0.26239,0.97905
CVE-2009-0100,0.28832,0.98064
CVE-2009-0102,0.23504,0.97692
CVE-2009-0103,0.10052,0.95404
CVE-2009-0104,0.00987,0.60907
CVE-2009-0105,0.01475,0.72682
CVE-2009-0106,0.01024,0.62013
CVE-2009-0107,0.01484,0.72839
CVE-2009-0108,0.02554,0.8435
CVE-2009-0109,0.00993,0.61085
CVE-2009-0110,0.00993,0.61074
CVE-2009-0111,0.00993,0.61085
CVE-2009-0112,0.00644,0.49414
CVE-2009-0113,0.06577,0.93518
CVE-2009-0114,0.03847,0.89661
CVE-2009-0115,0.00494,0.4146
CVE-2009-0119,0.36741,0.98432
CVE-2009-0120,0.0355,0.88778
CVE-2009-0121,0.00893,0.57903
CVE-2009-0122,0.0051,0.4249
CVE-2009-0123,0.0167,0.75743
CVE-2009-0124,0.01324,0.69646
CVE-2009-0125,0.01496,0.73038
CVE-2009-0126,0.0242,0.83427
CVE-2009-0127,0.01379,0.70867
CVE-2009-0128,0.01078,0.63566
CVE-2009-0129,0.01117,0.64628
CVE-2009-0130,0.0122,0.6733
CVE-2009-0131,0.00306,0.23556
CVE-2009-0132,0.00355,0.29291
CVE-2009-0133,0.67049,0.99264
CVE-2009-0134,0.08859,0.94966
CVE-2009-0135,0.06903,0.93779
CVE-2009-0136,0.06656,0.93574
CVE-2009-0137,0.03204,0.87582
CVE-2009-0138,0.04199,0.90496
CVE-2009-0139,0.02863,0.8615
CVE-2009-0140,0.01704,0.76237
CVE-2009-0141,0.00304,0.23361
CVE-2009-0142,0.00229,0.13945
CVE-2009-0143,0.01873,0.78439
CVE-2009-0144,0.01539,0.7377
CVE-2009-0145,0.0516,0.9205
CVE-2009-0146,0.02833,0.86011
CVE-2009-0147,0.02577,0.84506
CVE-2009-0148,0.06765,0.93672
CVE-2009-0149,0.00392,0.33204
CVE-2009-0150,0.00356,0.2936
CVE-2009-0151,0.0036,0.29785
CVE-2009-0152,0.02174,0.81505
CVE-2009-0153,0.0368,0.89174
CVE-2009-0154,0.05533,0.9246
CVE-2009-0155,0.05756,0.92726
CVE-2009-0156,0.03125,0.87267
CVE-2009-0157,0.02836,0.86022
CVE-2009-0158,0.04652,0.91317
CVE-2009-0159,0.13228,0.96198
CVE-2009-0160,0.04108,0.90308
CVE-2009-0161,0.02286,0.82418
CVE-2009-0162,0.05354,0.92266
CVE-2009-0163,0.04246,0.90589
CVE-2009-0164,0.02907,0.86366
CVE-2009-0165,0.03592,0.88906
CVE-2009-0166,0.02318,0.82685
CVE-2009-0167,0.00357,0.2948
CVE-2009-0168,0.0039,0.32974
CVE-2009-0169,0.02983,0.86689
CVE-2009-0170,0.01672,0.75774
CVE-2009-0171,0.02169,0.81469
CVE-2009-0172,0.08471,0.94765
CVE-2009-0173,0.03012,0.86812
CVE-2009-0174,0.11679,0.95863
CVE-2009-0175,0.05554,0.92485
CVE-2009-0176,0.05546,0.92477
CVE-2009-0177,0.08642,0.94858
CVE-2009-0178,0.01826,0.77861
CVE-2009-0179,0.01879,0.785
CVE-2009-0180,0.01604,0.74752
CVE-2009-0181,0.01391,0.71106
CVE-2009-0182,0.48398,0.98809
CVE-2009-0183,0.66526,0.99249
CVE-2009-0184,0.27803,0.98004
CVE-2009-0185,0.05842,0.92833
CVE-2009-0186,0.03612,0.88958
CVE-2009-0187,0.39984,0.98562
CVE-2009-0188,0.0486,0.9163
CVE-2009-0191,0.05045,0.91906
CVE-2009-0192,0.1227,0.95993
CVE-2009-0193,0.09595,0.95249
CVE-2009-0194,0.02255,0.82178
CVE-2009-0195,0.05374,0.92288
CVE-2009-0196,0.07373,0.94131
CVE-2009-0197,0.04756,0.91475
CVE-2009-0198,0.08835,0.94952
CVE-2009-0199,0.05024,0.91867
CVE-2009-0200,0.06722,0.9363
CVE-2009-0201,0.06722,0.93631
CVE-2009-0202,0.23577,0.97696
CVE-2009-0204,0.0301,0.86805
CVE-2009-0206,0.00459,0.39106
CVE-2009-0207,0.00296,0.22526
CVE-2009-0208,0.07711,0.94336
CVE-2009-0209,0.00669,0.50494
CVE-2009-0210,0.03741,0.89351
CVE-2009-0211,0.0202,0.80068
CVE-2009-0212,0.0202,0.80068
CVE-2009-0213,0.0202,0.80068
CVE-2009-0214,0.02107,0.80933
CVE-2009-0215,0.36309,0.98412
