#model_version:v2026.06.15,score_date:2026-07-27T12:04:57Z
cve,epss,percentile
CVE-2022-0001,0.00508,0.4041
CVE-2022-0002,0.00447,0.3653
CVE-2022-0004,0.00268,0.1871
CVE-2022-0005,0.00198,0.09811
CVE-2022-0010,0.00227,0.13538
CVE-2022-0011,0.00663,0.47933
CVE-2022-0012,0.00241,0.15394
CVE-2022-0013,0.0022,0.12571
CVE-2022-0014,0.0025,0.16481
CVE-2022-0015,0.00229,0.1381
CVE-2022-0016,0.00209,0.11228
CVE-2022-0017,0.00276,0.19752
CVE-2022-0018,0.00746,0.51042
CVE-2022-0019,0.00168,0.06405
CVE-2022-0020,0.01711,0.74978
CVE-2022-0021,0.00224,0.13131
CVE-2022-0022,0.00125,0.02611
CVE-2022-0023,0.00704,0.49527
CVE-2022-0024,0.01467,0.70989
CVE-2022-0025,0.00235,0.14507
CVE-2022-0026,0.00218,0.12348
CVE-2022-0027,0.00511,0.40565
CVE-2022-0028,0.02126,0.79995
CVE-2022-0029,0.00208,0.11067
CVE-2022-0030,0.00853,0.54491
CVE-2022-0031,0.0012,0.02171
CVE-2022-0070,0.00374,0.30023
CVE-2022-0071,0.00385,0.31078
CVE-2022-0072,0.00971,0.58286
CVE-2022-0073,0.08663,0.94554
CVE-2022-0074,0.01154,0.63699
CVE-2022-0079,0.00969,0.58236
CVE-2022-0080,0.0141,0.69859
CVE-2022-0083,0.00899,0.55941
CVE-2022-0084,0.01183,0.64535
CVE-2022-0085,0.00959,0.57853
CVE-2022-0086,0.01207,0.65143
CVE-2022-0087,0.02601,0.83733
CVE-2022-0088,0.01994,0.78599
CVE-2022-0090,0.01306,0.67573
CVE-2022-0093,0.00911,0.56337
CVE-2022-0096,0.01361,0.68863
CVE-2022-0097,0.00894,0.55771
CVE-2022-0098,0.00933,0.57041
CVE-2022-0099,0.01184,0.64543
CVE-2022-0100,0.015,0.71599
CVE-2022-0101,0.01413,0.69927
CVE-2022-0102,0.01312,0.67707
CVE-2022-0103,0.01208,0.65197
CVE-2022-0104,0.01344,0.6846
CVE-2022-0105,0.0129,0.67242
CVE-2022-0106,0.01305,0.67557
CVE-2022-0107,0.00941,0.57321
CVE-2022-0108,0.01169,0.64112
CVE-2022-0109,0.01334,0.68198
CVE-2022-0110,0.01082,0.61703
CVE-2022-0111,0.00793,0.52593
CVE-2022-0112,0.01114,0.62621
CVE-2022-0113,0.0086,0.54768
CVE-2022-0114,0.01306,0.67572
CVE-2022-0115,0.01496,0.71518
CVE-2022-0116,0.01168,0.64085
CVE-2022-0117,0.01481,0.71241
CVE-2022-0118,0.01137,0.63228
CVE-2022-0120,0.0075,0.51186
CVE-2022-0121,0.01195,0.64832
CVE-2022-0122,0.00832,0.53853
CVE-2022-0123,0.00431,0.35331
CVE-2022-0124,0.00974,0.584
CVE-2022-0125,0.00949,0.57573
CVE-2022-0128,0.01739,0.75353
CVE-2022-0129,0.0028,0.20194
CVE-2022-0130,0.01613,0.73458
CVE-2022-0131,0.00203,0.10449
CVE-2022-0132,0.00914,0.56428
CVE-2022-0133,0.01213,0.65346
CVE-2022-0134,0.00645,0.47181
CVE-2022-0135,0.0038,0.30603
CVE-2022-0136,0.00848,0.54332
CVE-2022-0137,0.00555,0.4298
CVE-2022-0138,0.00986,0.58771
CVE-2022-0139,0.01227,0.65736
CVE-2022-0140,0.0384,0.89016
CVE-2022-0141,0.00453,0.36962
CVE-2022-0142,0.0269,0.84306
CVE-2022-0143,0.00565,0.43534
CVE-2022-0144,0.00427,0.35013
CVE-2022-0145,0.00671,0.48255
CVE-2022-0147,0.01601,0.73267
CVE-2022-0148,0.01572,0.72835
CVE-2022-0149,0.02337,0.81815
CVE-2022-0150,0.01718,0.75075
CVE-2022-0151,0.01112,0.62586
CVE-2022-0152,0.01141,0.63335
CVE-2022-0153,0.01111,0.62547
CVE-2022-0154,0.00478,0.38556
CVE-2022-0155,0.02426,0.82496
CVE-2022-0156,0.01719,0.75088
CVE-2022-0157,0.01081,0.61667
