#model_version:v2026.06.15,score_date:2026-09-26T12:00:22Z
cve,epss,percentile
CVE-2005-0001,0.00499,0.40334
CVE-2005-0002,0.02444,0.83681
CVE-2005-0003,0.00514,0.41462
CVE-2005-0004,0.00594,0.46229
CVE-2005-0005,0.04378,0.90941
CVE-2005-0006,0.03644,0.89173
CVE-2005-0007,0.02481,0.83942
CVE-2005-0008,0.02196,0.81775
CVE-2005-0009,0.02495,0.84038
CVE-2005-0010,0.02481,0.83942
CVE-2005-0011,0.04924,0.91816
CVE-2005-0012,0.03493,0.88718
CVE-2005-0013,0.00565,0.44711
CVE-2005-0014,0.02864,0.86232
CVE-2005-0015,0.02263,0.82308
CVE-2005-0016,0.00494,0.39967
CVE-2005-0017,0.00352,0.26247
CVE-2005-0018,0.00364,0.27677
CVE-2005-0019,0.00413,0.32967
CVE-2005-0020,0.00513,0.41351
CVE-2005-0021,0.02618,0.84842
CVE-2005-0022,0.00721,0.52045
CVE-2005-0023,0.00894,0.57883
CVE-2005-0033,0.11448,0.9587
CVE-2005-0034,0.06354,0.93407
CVE-2005-0035,0.03222,0.87748
CVE-2005-0036,0.02668,0.85163
CVE-2005-0037,0.01596,0.74738
CVE-2005-0038,0.06093,0.93172
CVE-2005-0039,0.04081,0.90352
CVE-2005-0040,0.0133,0.6994
CVE-2005-0043,0.69005,0.99331
CVE-2005-0044,0.33357,0.98323
CVE-2005-0045,0.70284,0.99365
CVE-2005-0047,0.04442,0.91058
CVE-2005-0048,0.386,0.98531
CVE-2005-0049,0.20186,0.97383
CVE-2005-0050,0.46691,0.98787
CVE-2005-0051,0.4657,0.98783
CVE-2005-0053,0.59777,0.99102
CVE-2005-0054,0.24305,0.9779
CVE-2005-0055,0.36841,0.98458
CVE-2005-0056,0.28331,0.9806
CVE-2005-0057,0.41311,0.98626
CVE-2005-0058,0.46025,0.98768
CVE-2005-0059,0.73267,0.99445
CVE-2005-0060,0.01724,0.76597
CVE-2005-0061,0.01783,0.77392
CVE-2005-0063,0.47646,0.98808
CVE-2005-0064,0.07217,0.94107
CVE-2005-0065,0.01937,0.79273
CVE-2005-0066,0.10742,0.95681
CVE-2005-0067,0.13455,0.96306
CVE-2005-0068,0.54387,0.98978
CVE-2005-0069,0.0036,0.27192
CVE-2005-0070,0.00369,0.2821
CVE-2005-0071,0.01372,0.70837
CVE-2005-0072,0.00473,0.38392
CVE-2005-0073,0.00481,0.3904
CVE-2005-0074,0.00494,0.39967
CVE-2005-0075,0.01676,0.75929
CVE-2005-0076,0.00448,0.36445
CVE-2005-0077,0.00412,0.3287
CVE-2005-0078,0.00379,0.29207
CVE-2005-0079,0.00382,0.29567
CVE-2005-0080,0.01448,0.72269
CVE-2005-0081,0.01524,0.7361
CVE-2005-0082,0.01428,0.71906
CVE-2005-0083,0.01412,0.71602
CVE-2005-0084,0.06308,0.9337
CVE-2005-0085,0.02273,0.82386
CVE-2005-0086,0.02992,0.86814
CVE-2005-0087,0.00454,0.36908
CVE-2005-0088,0.06465,0.93504
CVE-2005-0089,0.06001,0.93075
CVE-2005-0090,0.00394,0.30976
CVE-2005-0091,0.00402,0.31799
CVE-2005-0092,0.00394,0.30976
CVE-2005-0094,0.08635,0.94926
CVE-2005-0095,0.68776,0.99325
CVE-2005-0096,0.09424,0.9525
CVE-2005-0097,0.10638,0.95649
CVE-2005-0098,0.00578,0.45385
CVE-2005-0099,0.00362,0.27385
CVE-2005-0100,0.04329,0.90841
CVE-2005-0101,0.16167,0.96826
CVE-2005-0102,0.03179,0.87564
CVE-2005-0103,0.02342,0.82949
CVE-2005-0104,0.01837,0.78082
CVE-2005-0105,0.00713,0.51731
CVE-2005-0106,0.00347,0.25702
CVE-2005-0107,0.01924,0.79108
CVE-2005-0108,0.03446,0.88565
CVE-2005-0109,0.00509,0.41056
CVE-2005-0110,0.06832,0.93801
CVE-2005-0111,0.03842,0.89753
CVE-2005-0112,0.0151,0.73401
CVE-2005-0113,0.00394,0.30975
CVE-2005-0114,0.00334,0.24195
CVE-2005-0115,0.02715,0.85435
CVE-2005-0116,0.74941,0.99493
CVE-2005-0117,0.0045,0.36593
CVE-2005-0118,0.00318,0.22263
CVE-2005-0119,0.00318,0.22264
CVE-2005-0120,0.00358,0.27044
CVE-2005-0121,0.00437,0.35454
CVE-2005-0124,0.00564,0.44653
CVE-2005-0125,0.00358,0.27008
CVE-2005-0126,0.03404,0.88422
CVE-2005-0127,0.0271,0.85406
CVE-2005-0129,0.10321,0.95553
CVE-2005-0130,0.02898,0.86404
CVE-2005-0131,0.01797,0.77567
CVE-2005-0133,0.02547,0.84388
CVE-2005-0134,0.00324,0.22973
CVE-2005-0135,0.00437,0.3551
CVE-2005-0136,0.00401,0.31725
CVE-2005-0137,0.00389,0.30388
CVE-2005-0138,0.01326,0.69841
CVE-2005-0139,0.01326,0.69841
CVE-2005-0140,0.02467,0.83849
CVE-2005-0141,0.01199,0.66891
CVE-2005-0142,0.00302,0.20556
CVE-2005-0143,0.01006,0.61533
CVE-2005-0144,0.01006,0.61533
CVE-2005-0145,0.01035,0.6243
CVE-2005-0146,0.0128,0.68842
CVE-2005-0147,0.01405,0.71489
CVE-2005-0148,0.01008,0.61573
CVE-2005-0149,0.01682,0.7601
CVE-2005-0150,0.01926,0.79129
CVE-2005-0151,0.03652,0.892
