#model_version:v2025.03.14,score_date:2025-08-19T12:55:00Z
cve,epss,percentile
CVE-2024-0001,0.00893,0.74593
CVE-2024-0002,0.00234,0.4615
CVE-2024-0003,0.0021,0.43505
CVE-2024-0004,0.00398,0.59749
CVE-2024-0005,0.0041,0.60478
CVE-2024-0006,0.00049,0.14741
CVE-2024-0007,0.0043,0.61683
CVE-2024-0008,0.00201,0.42408
CVE-2024-0009,0.00095,0.27316
CVE-2024-0010,0.02547,0.8487
CVE-2024-0011,0.00589,0.68141
CVE-2024-0012,0.94234,0.9992
CVE-2024-0014,0.0009,0.26368
CVE-2024-0015,0.03501,0.87131
CVE-2024-0016,0.00136,0.34058
CVE-2024-0017,3e-05,0.00113
CVE-2024-0018,0.00025,0.05168
CVE-2024-0019,0.00027,0.05655
CVE-2024-0020,0.00021,0.03819
CVE-2024-0021,0.0002,0.03398
CVE-2024-0022,0.00029,0.06407
CVE-2024-0023,0.02837,0.85639
CVE-2024-0024,0.00032,0.07249
CVE-2024-0025,0.00033,0.07664
CVE-2024-0026,0.00048,0.14349
CVE-2024-0027,0.00046,0.13324
CVE-2024-0029,0.00093,0.27043
CVE-2024-0030,0.01513,0.80441
CVE-2024-0031,0.01368,0.79398
CVE-2024-0032,0.00036,0.08491
CVE-2024-0033,0.00063,0.19617
CVE-2024-0034,4e-05,0.00161
CVE-2024-0035,0.00028,0.05996
CVE-2024-0036,4e-05,0.00167
CVE-2024-0037,0.00018,0.02894
CVE-2024-0038,0.00026,0.05274
CVE-2024-0039,0.26245,0.96089
CVE-2024-0040,0.18373,0.94954
CVE-2024-0041,0.00022,0.03909
CVE-2024-0042,8e-05,0.00405
CVE-2024-0043,0.00036,0.08529
CVE-2024-0044,0.04714,0.88945
CVE-2024-0045,0.00131,0.33357
CVE-2024-0046,3e-05,0.00136
CVE-2024-0047,0.00039,0.10068
CVE-2024-0048,0.00021,0.03594
CVE-2024-0049,0.0004,0.10688
CVE-2024-0050,0.00021,0.03813
CVE-2024-0051,0.00086,0.25584
CVE-2024-0052,0.00023,0.0437
CVE-2024-0053,0.00023,0.0433
CVE-2024-0054,0.00069,0.21371
CVE-2024-0055,0.00069,0.21371
CVE-2024-0056,0.00346,0.56406
CVE-2024-0057,0.02349,0.84245
CVE-2024-0066,0.00053,0.16369
CVE-2024-0067,0.00181,0.40048
CVE-2024-0068,0.00064,0.19839
CVE-2024-0071,0.0003,0.06753
CVE-2024-0072,0.00015,0.01727
CVE-2024-0073,0.00043,0.12116
CVE-2024-0074,0.00028,0.05868
CVE-2024-0075,0.00026,0.05309
CVE-2024-0076,0.00014,0.01683
CVE-2024-0077,0.00026,0.05216
CVE-2024-0078,0.00047,0.13558
CVE-2024-0079,0.00025,0.04915
CVE-2024-0080,0.00024,0.04735
CVE-2024-0081,0.0009,0.26334
CVE-2024-0082,0.0003,0.0667
CVE-2024-0083,0.00073,0.22534
CVE-2024-0084,0.00145,0.35543
CVE-2024-0085,0.00091,0.2658
CVE-2024-0086,0.00035,0.08059
CVE-2024-0087,0.00167,0.38255
CVE-2024-0088,0.00044,0.12152
CVE-2024-0089,0.00126,0.32567
CVE-2024-0090,0.00171,0.38751
CVE-2024-0091,0.00122,0.3198
CVE-2024-0092,0.0014,0.34642
CVE-2024-0093,0.00117,0.31268
CVE-2024-0094,0.00017,0.0256
CVE-2024-0095,0.00154,0.36688
CVE-2024-0096,0.00055,0.16807
CVE-2024-0097,0.00046,0.13175
CVE-2024-0098,0.00023,0.04348
CVE-2024-0099,0.00056,0.172
CVE-2024-0100,0.00101,0.28551
CVE-2024-0101,0.0024,0.47197
CVE-2024-0102,0.00069,0.21473
CVE-2024-0103,0.00174,0.39161
CVE-2024-0104,0.00087,0.25908
CVE-2024-0105,0.00049,0.14472
CVE-2024-0106,0.00028,0.06125
CVE-2024-0107,0.00031,0.06941
CVE-2024-0108,0.00041,0.11288
CVE-2024-0109,0.00031,0.06847
CVE-2024-0110,0.00035,0.08414
CVE-2024-0111,0.0003,0.06745
CVE-2024-0112,0.00017,0.02541
CVE-2024-0113,0.00228,0.4554
CVE-2024-0114,7e-05,0.00306
CVE-2024-0115,0.00037,0.09673
CVE-2024-0116,0.00186,0.40589
CVE-2024-0117,0.00038,0.09742
CVE-2024-0118,0.00038,0.09742
CVE-2024-0119,0.00038,0.09742
CVE-2024-0120,0.00038,0.09742
CVE-2024-0121,0.00028,0.05922
CVE-2024-0122,0.00069,0.21495
CVE-2024-0123,0.00042,0.11519
CVE-2024-0124,0.00042,0.11675
CVE-2024-0125,0.00042,0.11675
CVE-2024-0126,0.00064,0.20062
CVE-2024-0127,0.00045,0.12626
CVE-2024-0128,0.00033,0.07607
CVE-2024-0129,0.00049,0.14392
CVE-2024-0130,0.00096,0.2748
CVE-2024-0131,0.00081,0.24576
CVE-2024-0132,0.05237,0.89569
CVE-2024-0133,0.00178,0.39679
CVE-2024-0134,0.00088,0.2603
CVE-2024-0135,0.00084,0.25157
CVE-2024-0136,0.00084,0.25157
CVE-2024-0137,0.00078,0.23843
CVE-2024-0138,0.00206,0.43002
CVE-2024-0139,0.00029,0.06339
CVE-2024-0140,0.00207,0.43205
CVE-2024-0141,0.00029,0.06364
CVE-2024-0142,0.00025,0.04992
CVE-2024-0143,0.00025,0.04992
CVE-2024-0144,0.00024,0.04727
CVE-2024-0145,0.00025,0.04988
CVE-2024-0146,0.00042,0.11656
CVE-2024-0147,0.00091,0.26603
CVE-2024-0148,0.00037,0.09302
CVE-2024-0149,0.00036,0.08576
CVE-2024-0150,0.00096,0.27474
CVE-2024-0151,0.00102,0.28673
CVE-2024-0153,0.00137,0.34195
CVE-2024-0154,0.00068,0.21291
CVE-2024-0155,0.00108,0.29673
CVE-2024-0156,0.00081,0.24508
CVE-2024-0157,0.00156,0.36923
CVE-2024-0158,0.00045,0.13024
CVE-2024-0159,0.00109,0.29766
CVE-2024-0160,0.00033,0.07463
CVE-2024-0161,0.00034,0.07939
CVE-2024-0162,0.00075,0.23015
CVE-2024-0163,0.00059,0.18442
CVE-2024-0164,0.00238,0.46742
CVE-2024-0165,0.00223,0.44838
CVE-2024-0166,0.00238,0.46742
CVE-2024-0167,0.00279,0.50866
CVE-2024-0168,0.00233,0.46011
CVE-2024-0169,0.00517,0.65677
CVE-2024-0170,0.00233,0.46011
CVE-2024-0171,0.00059,0.18273
CVE-2024-0172,0.00046,0.13156
CVE-2024-0173,0.00068,0.21291
CVE-2024-0179,0.00043,0.11869
CVE-2024-0181,0.00077,0.23566
CVE-2024-0182,0.00046,0.13136
CVE-2024-0183,0.00055,0.16993
CVE-2024-0184,0.00055,0.16993
CVE-2024-0185,0.00064,0.19798
CVE-2024-0186,0.00066,0.20769
CVE-2024-0187,0.00245,0.47609
CVE-2024-0188,0.00222,0.44766
CVE-2024-0189,0.0007,0.21724
CVE-2024-0190,0.00227,0.45428
CVE-2024-0191,0.00252,0.48377
CVE-2024-0192,0.0016,0.37389
CVE-2024-0193,0.00056,0.1732
CVE-2024-0194,0.00195,0.41683
CVE-2024-0195,0.9247,0.99727
CVE-2024-0196,0.00229,0.4557
CVE-2024-0197,0.01517,0.80458
CVE-2024-0199,8e-05,0.00442
CVE-2024-0200,0.742,0.98783
CVE-2024-0201,0.00045,0.12964
CVE-2024-0202,0.00207,0.43168
CVE-2024-0203,0.00106,0.29315
CVE-2024-0204,0.93334,0.99802
CVE-2024-0206,0.00119,0.31534
CVE-2024-0207,0.00059,0.18226
CVE-2024-0208,0.00042,0.11574
CVE-2024-0209,0.00035,0.08295
CVE-2024-0210,0.00043,0.12064
CVE-2024-0211,0.00025,0.04878
CVE-2024-0212,0.00756,0.72236
CVE-2024-0213,0.00089,0.26266
CVE-2024-0216,0.00092,0.26762
CVE-2024-0217,0.00024,0.0479
CVE-2024-0218,0.00109,0.29894
CVE-2024-0219,0.00291,0.52048
CVE-2024-0220,0.00205,0.42841
CVE-2024-0221,0.01159,0.77683
CVE-2024-0222,0.0056,0.67204
CVE-2024-0223,0.09619,0.92551
CVE-2024-0224,0.00565,0.67395
CVE-2024-0225,0.00471,0.63592
CVE-2024-0226,0.0006,0.18728
CVE-2024-0229,0.00299,0.52737
CVE-2024-0230,0.05158,0.89477
CVE-2024-0231,0.00132,0.335
CVE-2024-0232,0.00018,0.02797
CVE-2024-0233,0.0028,0.50989
CVE-2024-0235,0.81288,0.99126
CVE-2024-0236,0.00474,0.63703
CVE-2024-0237,0.00288,0.51843
CVE-2024-0238,0.00727,0.71661
CVE-2024-0239,0.00257,0.48884
CVE-2024-0240,0.00032,0.07346
CVE-2024-0241,0.00376,0.58373
CVE-2024-0242,0.00099,0.28205
CVE-2024-0243,0.00073,0.22679
CVE-2024-0244,0.00583,0.67936
CVE-2024-0245,0.00012,0.01213
CVE-2024-0246,0.00067,0.20908
CVE-2024-0247,0.00045,0.12636
