#model_version:v2026.06.15,score_date:2026-08-28T12:00:26Z
cve,epss,percentile
CVE-2008-0001,0.00389,0.31792
CVE-2008-0002,0.05057,0.91735
CVE-2008-0003,0.07809,0.94324
CVE-2008-0005,0.14611,0.96451
CVE-2008-0006,0.05108,0.918
CVE-2008-0007,0.00494,0.40289
CVE-2008-0008,0.00556,0.43883
CVE-2008-0009,0.00959,0.58465
CVE-2008-0010,0.00894,0.56473
CVE-2008-0011,0.31589,0.98202
CVE-2008-0012,0.06751,0.93572
CVE-2008-0013,0.06751,0.93571
CVE-2008-0014,0.06751,0.93571
CVE-2008-0015,0.76733,0.99521
CVE-2008-0016,0.43921,0.98694
CVE-2008-0017,0.07677,0.94245
CVE-2008-0020,0.30917,0.98167
CVE-2008-0026,0.01925,0.78215
CVE-2008-0027,0.57108,0.99026
CVE-2008-0028,0.01985,0.78908
CVE-2008-0029,0.02237,0.81356
CVE-2008-0031,0.03026,0.8647
CVE-2008-0032,0.03813,0.89326
CVE-2008-0033,0.05419,0.92187
CVE-2008-0034,0.00355,0.28234
CVE-2008-0035,0.05008,0.91676
CVE-2008-0036,0.04614,0.91023
CVE-2008-0037,0.01633,0.74165
CVE-2008-0038,0.00334,0.25947
CVE-2008-0039,0.03247,0.87431
CVE-2008-0040,0.07107,0.93859
CVE-2008-0041,0.01804,0.76631
CVE-2008-0042,0.04441,0.90731
CVE-2008-0043,0.03909,0.89567
CVE-2008-0044,0.04494,0.90824
CVE-2008-0045,0.02345,0.82276
CVE-2008-0046,0.02141,0.80484
CVE-2008-0047,0.06765,0.9358
CVE-2008-0048,0.03646,0.8879
CVE-2008-0049,0.00399,0.32891
CVE-2008-0050,0.02127,0.80357
CVE-2008-0051,0.00396,0.32568
CVE-2008-0052,0.02068,0.79777
CVE-2008-0053,0.08282,0.94601
CVE-2008-0054,0.0456,0.90933
CVE-2008-0055,0.0027,0.18749
CVE-2008-0056,0.03646,0.8879
CVE-2008-0057,0.03089,0.86736
CVE-2008-0058,0.02898,0.85885
CVE-2008-0059,0.02348,0.82309
CVE-2008-0060,0.02068,0.79777
CVE-2008-0061,0.02113,0.8022
CVE-2008-0062,0.10141,0.95374
CVE-2008-0063,0.03478,0.88256
CVE-2008-0064,0.04607,0.91012
CVE-2008-0065,0.61275,0.99126
CVE-2008-0066,0.05531,0.92308
CVE-2008-0067,0.63419,0.99176
CVE-2008-0068,0.05088,0.91778
CVE-2008-0069,0.0836,0.94638
CVE-2008-0070,0.01105,0.6294
CVE-2008-0071,0.0719,0.93934
CVE-2008-0072,0.06018,0.92887
CVE-2008-0073,0.09255,0.95054
CVE-2008-0074,0.05405,0.92167
CVE-2008-0075,0.57167,0.99029
CVE-2008-0076,0.28948,0.98067
CVE-2008-0077,0.37186,0.98456
CVE-2008-0078,0.29062,0.98074
CVE-2008-0080,0.40569,0.9859
CVE-2008-0081,0.57908,0.99041
CVE-2008-0082,0.3435,0.98331
CVE-2008-0083,0.29963,0.98119
CVE-2008-0084,0.73599,0.99442
CVE-2008-0085,0.10677,0.9555
