#model_version:v2026.06.15,score_date:2026-09-26T12:00:22Z
cve,epss,percentile
CVE-2000-0001,0.06203,0.93272
CVE-2000-0002,0.13875,0.96405
CVE-2000-0003,0.01442,0.72148
CVE-2000-0004,0.01309,0.6947
CVE-2000-0005,0.00544,0.43372
CVE-2000-0006,0.00276,0.17995
CVE-2000-0007,0.01291,0.69079
CVE-2000-0008,0.00389,0.30408
CVE-2000-0009,0.00819,0.55469
CVE-2000-0010,0.11072,0.95777
CVE-2000-0011,0.0944,0.95256
CVE-2000-0012,0.09889,0.95417
CVE-2000-0013,0.00697,0.51123
CVE-2000-0014,0.0228,0.82452
CVE-2000-0015,0.00574,0.45174
CVE-2000-0016,0.06745,0.93737
CVE-2000-0017,0.08938,0.95071
CVE-2000-0018,0.00686,0.50704
CVE-2000-0019,0.00223,0.11584
CVE-2000-0020,0.01943,0.79334
CVE-2000-0021,0.01359,0.70576
CVE-2000-0022,0.01138,0.65256
CVE-2000-0023,0.01396,0.71307
CVE-2000-0024,0.12223,0.96035
CVE-2000-0025,0.34852,0.98382
CVE-2000-0026,0.04588,0.91318
CVE-2000-0027,0.00612,0.47197
CVE-2000-0028,0.23126,0.97693
CVE-2000-0029,0.00315,0.21876
CVE-2000-0030,0.01025,0.62133
CVE-2000-0031,0.00328,0.23384
CVE-2000-0032,0.02685,0.85259
CVE-2000-0033,0.01003,0.6146
CVE-2000-0034,0.0144,0.72119
CVE-2000-0035,0.00594,0.46225
CVE-2000-0036,0.03922,0.89971
CVE-2000-0037,0.00679,0.50407
CVE-2000-0038,0.06567,0.9359
CVE-2000-0039,0.05917,0.92988
CVE-2000-0040,0.01906,0.78917
CVE-2000-0041,0.01397,0.71325
CVE-2000-0042,0.02981,0.86767
CVE-2000-0043,0.0727,0.94141
CVE-2000-0044,0.03072,0.87139
CVE-2000-0045,0.06992,0.93928
CVE-2000-0046,0.0727,0.94141
CVE-2000-0047,0.01893,0.78766
CVE-2000-0048,0.01611,0.74958
CVE-2000-0049,0.02077,0.80717
CVE-2000-0050,0.00336,0.24381
CVE-2000-0051,0.01291,0.69078
CVE-2000-0052,0.00889,0.57704
CVE-2000-0053,0.14696,0.96556
CVE-2000-0054,0.05836,0.9291
CVE-2000-0055,0.00343,0.25244
CVE-2000-0056,0.06049,0.93122
CVE-2000-0057,0.05547,0.92562
CVE-2000-0058,0.01409,0.71545
CVE-2000-0059,0.10924,0.95736
CVE-2000-0060,0.02739,0.85567
CVE-2000-0061,0.19822,0.97329
CVE-2000-0062,0.02236,0.82112
CVE-2000-0063,0.01359,0.70576
CVE-2000-0064,0.01291,0.69082
CVE-2000-0065,0.12878,0.96173
CVE-2000-0066,0.0204,0.80336
CVE-2000-0067,0.00387,0.30164
CVE-2000-0068,0.0146,0.72497
CVE-2000-0069,0.00387,0.30164
CVE-2000-0070,0.0226,0.82285
CVE-2000-0071,0.28058,0.98046
CVE-2000-0072,0.00335,0.24261
CVE-2000-0073,0.20685,0.97452
CVE-2000-0074,0.0978,0.95379
CVE-2000-0075,0.02491,0.84014
CVE-2000-0076,0.00302,0.20586
CVE-2000-0077,0.00975,0.6057
CVE-2000-0078,0.00529,0.42469
CVE-2000-0079,0.02032,0.80271
