#model_version:v2026.06.15,score_date:2026-09-26T12:00:22Z
cve,epss,percentile
CVE-2011-0001,0.05108,0.92074
CVE-2011-0002,0.0379,0.89598
CVE-2011-0003,0.02364,0.83108
CVE-2011-0004,0.01562,0.74248
CVE-2011-0005,0.01774,0.77279
CVE-2011-0006,0.0034,0.24944
CVE-2011-0007,0.00342,0.25087
CVE-2011-0008,0.00333,0.23933
CVE-2011-0009,0.01879,0.78591
CVE-2011-0010,0.00496,0.40067
CVE-2011-0011,0.01305,0.6937
CVE-2011-0012,0.00332,0.23875
CVE-2011-0013,0.10009,0.95458
CVE-2011-0014,0.09854,0.95406
CVE-2011-0015,0.03105,0.87262
CVE-2011-0016,0.00402,0.31778
CVE-2011-0017,0.00379,0.29219
CVE-2011-0018,0.09266,0.95194
CVE-2011-0019,0.01422,0.71801
CVE-2011-0020,0.18944,0.97209
CVE-2011-0021,0.05827,0.92901
CVE-2011-0022,0.00294,0.19699
CVE-2011-0024,0.04958,0.91875
CVE-2011-0025,0.02578,0.84591
CVE-2011-0026,0.34399,0.98363
CVE-2011-0027,0.54372,0.98978
CVE-2011-0028,0.23596,0.97732
CVE-2011-0029,0.0716,0.94068
CVE-2011-0030,0.01764,0.77131
CVE-2011-0031,0.17026,0.96972
CVE-2011-0032,0.10391,0.95577
CVE-2011-0033,0.20731,0.97461
CVE-2011-0034,0.27925,0.98038
CVE-2011-0035,0.19535,0.97292
CVE-2011-0036,0.19535,0.97292
CVE-2011-0037,0.01781,0.77365
CVE-2011-0038,0.11153,0.95805
CVE-2011-0039,0.01924,0.79107
CVE-2011-0040,0.2276,0.97658
CVE-2011-0041,0.28157,0.9805
CVE-2011-0042,0.33276,0.98318
CVE-2011-0043,0.01573,0.74408
CVE-2011-0045,0.03796,0.89614
CVE-2011-0046,0.01136,0.65182
CVE-2011-0047,0.02346,0.82972
CVE-2011-0048,0.01785,0.77414
CVE-2011-0049,0.95388,0.99867
CVE-2011-0050,0.02658,0.85099
CVE-2011-0051,0.01823,0.77907
CVE-2011-0053,0.05787,0.92842
CVE-2011-0054,0.04554,0.91262
CVE-2011-0055,0.072,0.94097
CVE-2011-0056,0.04554,0.91262
CVE-2011-0057,0.0472,0.91512
CVE-2011-0058,0.05497,0.925
CVE-2011-0059,0.00967,0.60285
CVE-2011-0061,0.04698,0.91483
CVE-2011-0062,0.03849,0.89768
CVE-2011-0063,0.85451,0.99715
CVE-2011-0064,0.03333,0.88183
CVE-2011-0065,0.73835,0.99464
CVE-2011-0066,0.0478,0.91604
CVE-2011-0067,0.02193,0.81735
CVE-2011-0069,0.06914,0.93867
CVE-2011-0070,0.06914,0.93867
CVE-2011-0071,0.02818,0.86009
CVE-2011-0072,0.05302,0.923
CVE-2011-0073,0.70213,0.99363
CVE-2011-0074,0.05302,0.92299
CVE-2011-0075,0.05302,0.92299
CVE-2011-0076,0.01779,0.77343
CVE-2011-0077,0.05302,0.92299
CVE-2011-0078,0.05302,0.923
CVE-2011-0079,0.06597,0.93612
CVE-2011-0080,0.05503,0.92508
CVE-2011-0081,0.05118,0.92086
CVE-2011-0082,0.01502,0.73263
CVE-2011-0083,0.05772,0.92827
CVE-2011-0084,0.04805,0.91639
CVE-2011-0085,0.05572,0.92592
CVE-2011-0086,0.01676,0.75933
CVE-2011-0087,0.01831,0.78002
CVE-2011-0088,0.01831,0.78002
CVE-2011-0089,0.01676,0.75933
CVE-2011-0090,0.02078,0.80725
CVE-2011-0091,0.05486,0.92491
CVE-2011-0092,0.24225,0.97782
CVE-2011-0093,0.19535,0.97292
CVE-2011-0094,0.21905,0.97575
CVE-2011-0096,0.46819,0.98788
CVE-2011-0097,0.31553,0.98232
CVE-2011-0098,0.30499,0.98181
CVE-2011-0101,0.29971,0.98153
CVE-2011-0103,0.25459,0.97882
CVE-2011-0104,0.53431,0.98957
CVE-2011-0105,0.70166,0.99362
