#model_version:v2026.06.15,score_date:2026-09-26T12:00:22Z
cve,epss,percentile
CVE-2007-0001,0.00604,0.46782
CVE-2007-0002,0.06722,0.93709
CVE-2007-0003,0.00403,0.31934
CVE-2007-0004,0.00343,0.25243
CVE-2007-0005,0.00615,0.47362
CVE-2007-0006,0.00373,0.28684
CVE-2007-0007,0.00391,0.30555
CVE-2007-0008,0.04367,0.90923
CVE-2007-0009,0.50611,0.98882
CVE-2007-0010,0.00933,0.59153
CVE-2007-0011,0.02118,0.81108
CVE-2007-0012,0.01882,0.78626
CVE-2007-0014,0.00354,0.26568
CVE-2007-0015,0.48669,0.98833
CVE-2007-0016,0.05136,0.92107
CVE-2007-0017,0.12061,0.96005
CVE-2007-0018,0.36473,0.98442
CVE-2007-0019,0.03806,0.89649
CVE-2007-0020,0.07841,0.94482
CVE-2007-0021,0.23131,0.97694
CVE-2007-0022,0.00531,0.42594
CVE-2007-0023,0.01588,0.74619
CVE-2007-0024,0.4395,0.98708
CVE-2007-0025,0.36732,0.98452
CVE-2007-0026,0.2481,0.97833
CVE-2007-0027,0.3137,0.98222
CVE-2007-0028,0.3319,0.98316
CVE-2007-0029,0.30274,0.98167
CVE-2007-0030,0.32297,0.98272
CVE-2007-0031,0.41933,0.98645
CVE-2007-0033,0.32376,0.98277
CVE-2007-0034,0.37067,0.98468
CVE-2007-0035,0.32093,0.9826
CVE-2007-0038,0.7288,0.99436
CVE-2007-0039,0.44569,0.98727
CVE-2007-0040,0.3917,0.9855
CVE-2007-0041,0.30666,0.98189
CVE-2007-0042,0.76151,0.9952
CVE-2007-0043,0.30666,0.98189
CVE-2007-0044,0.55909,0.99015
CVE-2007-0045,0.46592,0.98784
CVE-2007-0046,0.55924,0.99016
CVE-2007-0047,0.09077,0.95127
CVE-2007-0048,0.32609,0.98288
CVE-2007-0049,0.02544,0.84372
CVE-2007-0050,0.01508,0.73359
CVE-2007-0051,0.09103,0.95139
CVE-2007-0052,0.01241,0.67961
CVE-2007-0053,0.01274,0.68732
CVE-2007-0054,0.01695,0.76202
CVE-2007-0055,0.02997,0.8684
CVE-2007-0056,0.02664,0.85138
CVE-2007-0057,0.04077,0.90341
CVE-2007-0058,0.02616,0.84829
CVE-2007-0059,0.05679,0.92721
CVE-2007-0060,0.23639,0.9774
CVE-2007-0061,0.06496,0.93529
CVE-2007-0062,0.07618,0.94352
CVE-2007-0063,0.20413,0.9741
CVE-2007-0064,0.35976,0.98423
CVE-2007-0065,0.43237,0.98683
CVE-2007-0066,0.31525,0.98231
CVE-2007-0067,0.13741,0.96382
CVE-2007-0068,0.02184,0.8166
CVE-2007-0069,0.49205,0.98848
CVE-2007-0071,0.92501,0.99824
CVE-2007-0072,0.08606,0.94912
CVE-2007-0073,0.08606,0.94911
CVE-2007-0074,0.08606,0.94911
CVE-2007-0075,0.01626,0.75191
CVE-2007-0076,0.01626,0.75191
